Raman schift	Intensity	Normalized Y1	Intensity
cm-1	Counts		a.u.
x=1.4%, d =9%	x=1.4%, d =9%	x=1.4%, d =9%	x=1.4%, d =9%
70.4567	247.789	0.0534455795438388	1.85344557954384
72.5661	248.474	0.0604017304059953	1.860401730406
74.675	247.895	0.0545220058086398	1.85452200580864
76.7791	248.368	0.0593253041411945	1.85932530414119
78.8871	250.053	0.0764364197656233	1.87643641976562
80.9924	250.158	0.0775026910656618	1.87750269106566
83.0973	252.947	0.105824887787639	1.90582488778764
85.1996	256.211	0.138970692771696	1.9389706927717
87.3035	256.158	0.138432479639296	1.9384324796393
89.4048	259.632	0.173710827223429	1.97371082722343
91.5056	257.789	0.154995227166562	1.95499522716656
93.6039	262.632	0.204175721510246	2.00417572151025
95.7059	265.632	0.234640615797063	2.03464061579706
97.8032	264	0.218067713305035	2.01806771330504
99.9001	263.579	0.213792473140118	2.01379247314012
101.996	263.632	0.214330686272519	2.01433068627252
104.092	266.368	0.242114669862095	2.0421146698621
106.186	264.316	0.221276682169913	2.02127668216991
108.281	270.579	0.284877226476024	2.08487722647602
110.373	267.895	0.257621301054085	2.05762130105409
112.465	275.737	0.337256534719825	2.13725653471983
114.556	275.421	0.334047565854946	2.13404756585495
116.645	277.158	0.351686739647013	2.15168673964701
118.735	276.053	0.340465503584702	2.1404655035847
120.823	276.474	0.344740743749619	2.14474074374962
122.911	275.158	0.331376810122469	2.13137681012247
124.996	280.632	0.386965087231147	2.18696508723115
127.082	278.632	0.366655157706603	2.1666551577066
129.168	276	0.339927290452302	2.1399272904523
131.252	275.053	0.33031053882243	2.13031053882243
133.335	272.474	0.30412088470053	2.10412088470053
135.417	277.895	0.359170948676808	2.15917094867681
137.497	290.316	0.485305765988992	2.28530576598899
139.579	283.684	0.417958039685602	2.2179580396856
141.657	277	0.350082255214574	2.15008225521457
143.736	272.316	0.302516400268091	2.10251640026809
145.812	267.368	0.252269634624368	2.05226963462437
147.892	265.632	0.234640615797063	2.03464061579706
149.967	265.579	0.234102402664663	2.03410240266466
152.041	264.263	0.220738469037512	2.02073846903751
154.115	261.211	0.189745516583057	1.98974551658306
156.189	259.368	0.17102991652619	1.97102991652619
158.258	258.737	0.164622133761196	1.9646221337612
160.331	258.579	0.163017649328757	1.96301764932876
