Raman schift	Intensity	Normalized Y1	Intensity
cm-1	Counts		a.u.
x=1%, d =1%	x=1%, d =1%	x=1%, d =1%	x=1%, d =1%
303.097	250.526	0.0984752902936083	1.09847529029361
305.104	252.579	0.120426405491521	1.12042640549152
307.111	258.158	0.180078267005966	1.18007826700597
309.117	253.737	0.132807989222248	1.13280798922225
311.121	249.842	0.091161815965614	1.09116181596561
313.127	250.526	0.0984752902936083	1.09847529029361
315.128	250.421	0.0973526078309774	1.09735260783098
317.132	252.947	0.124361140217694	1.12436114021769
319.135	256.421	0.161505891409875	1.16150589140988
321.132	252.211	0.116491670765349	1.11649167076535
323.133	253.368	0.128862562282146	1.12886256228215
325.132	252	0.114235613626157	1.11423561362616
327.131	252.421	0.11873703569061	1.11873703569061
329.126	252.211	0.116491670765349	1.11649167076535
331.124	256.263	0.159816521608964	1.15981652160896
333.119	253.579	0.131118619421337	1.13111861942134
335.113	254.579	0.141810833351154	1.14181083335115
