IGOR
WAVES/N=(153,153,1)	LayerData
BEGIN
	9.167697e-12	8.4138963e-12	8.4536917e-12	8.7313386e-12	1.1994423e-11	1.0096249e-11	8.8697261e-12	6.7419963e-12	6.8635718e-12	8.4677968e-12	7.5748921e-12	7.6574649e-12	7.9014486e-12	7.2656863e-12	7.0118941e-12	7.0299708e-12	7.840604e-12	8.0834723e-12	8.5830553e-12	8.6142092e-12	9.3705746e-12	1.0126192e-11	1.1753864e-11	9.8294194e-12	1.0122597e-11	1.0777558e-11	8.8314252e-12	9.2258501e-12	1.0902219e-11	1.1677755e-11	1.0605549e-11	9.6774585e-12	1.0277895e-11	9.897202e-12	9.954185e-12	9.1485378e-12	9.1952591e-12	9.6795081e-12	1.0903699e-11	9.5590957e-12	1.0462974e-11	1.1058639e-11	1.0430211e-11	8.4750739e-12	1.1423953e-11	1.071668e-11	9.9370972e-12	1.2388055e-11	1.2926086e-11	1.0851831e-11	1.0894535e-11	1.2090645e-11	1.2016732e-11	1.1074138e-11	1.1699294e-11	1.1723324e-11	1.1924117e-11	9.3796897e-12	9.8549042e-12	8.9839048e-12	9.7054916e-12	8.9815065e-12	8.7723197e-12	8.0960672e-12	8.0677669e-12	9.3675796e-12	8.2586082e-12	8.9990749e-12	9.4144926e-12	1.0790665e-11	8.1127908e-12	9.2374944e-12	8.2994297e-12	8.4887522e-12	8.0587143e-12	7.2538663e-12	8.8388108e-12	9.449057e-12	1.3238092e-11	1.1494022e-11	9.1979748e-12	9.8447509e-12	8.5653906e-12	7.8908928e-12	8.9327061e-12	9.6780153e-12	9.1191195e-12	8.7205763e-12	8.547823e-12	8.1753953e-12	9.0982933e-12	8.7958243e-12	9.4648907e-12	8.2924379e-12	8.6088688e-12	1.0382415e-11	7.6698231e-12	8.3712412e-12	8.973512e-12	9.0584276e-12	8.8965935e-12	1.041861e-11	8.6907113e-12	9.763702e-12	9.575985e-12	7.5238964e-12	9.1117816e-12	9.8738413e-12	1.0459831e-11	8.6281563e-12	9.4585043e-12	9.915525e-12	1.0243753e-11	9.4392723e-12	1.0354086e-11	1.0143736e-11	9.2423777e-12	9.8816849e-12	1.0633688e-11	9.6090106e-12	9.020484e-12	7.6523258e-12	8.6133609e-12	1.2144891e-11	1.2136027e-11	1.1414169e-11	1.0571463e-11	1.2968055e-11	1.0536785e-11	1.1930987e-11	1.0039082e-11	1.0591475e-11	1.1769181e-11	1.2253324e-11	1.1650003e-11	1.1662381e-11	1.0887066e-11	9.2319659e-12	9.7689036e-12	8.5684541e-12	8.2343611e-12	1.082561e-11	9.9249818e-12	7.7921506e-12	8.7361585e-12	1.0515804e-11	9.5799601e-12	8.6694029e-12	6.6744383e-12	9.4849762e-12	9.7403023e-12	9.5366007e-12	9.2794166e-12
	8.6571679e-12	8.1553184e-12	8.1151891e-12	8.7896209e-12	1.2760851e-11	1.018856e-11	7.9270999e-12	6.7182293e-12	6.9966819e-12	8.6499037e-12	7.2935095e-12	7.9141121e-12	7.6385469e-12	6.5473508e-12	6.8902696e-12	6.9753934e-12	7.103442e-12	8.260964e-12	7.8393108e-12	8.0437705e-12	9.9613616e-12	1.0630457e-11	1.2284947e-11	9.6423087e-12	1.0309847e-11	1.1704632e-11	9.9259802e-12	9.7693104e-12	1.1354431e-11	1.0834407e-11	1.0728103e-11	9.0833192e-12	1.0012095e-11	9.2063518e-12	9.0916927e-12	8.9336923e-12	8.7906011e-12	9.4118723e-12	1.0214388e-11	1.0348181e-11	1.0226178e-11	1.1338545e-11	1.1085074e-11	8.9555993e-12	1.2213549e-11	1.047232e-11	1.0370171e-11	1.2498984e-11	1.1610502e-11	1.031039e-11	1.1678577e-11	1.1194685e-11	1.0606184e-11	1.0586133e-11	1.1654741e-11	1.1799186e-11	1.109143e-11	9.8008572e-12	1.0097912e-11	9.1250028e-12	8.6646827e-12	9.4092364e-12	9.9857995e-12	9.1233514e-12	8.7854793e-12	9.846372e-12	7.961902e-12	8.4826651e-12	8.7210439e-12	1.0961862e-11	9.0333799e-12	9.7889995e-12	8.5797038e-12	8.8975095e-12	8.7158007e-12	7.0207052e-12	9.9259264e-12	9.2802684e-12	1.2153611e-11	1.1216231e-11	9.8974925e-12	9.7664802e-12	8.1109511e-12	7.3865514e-12	8.9354487e-12	8.9166651e-12	8.27229e-12	8.3838587e-12	9.0609438e-12	7.8645935e-12	8.9185282e-12	8.3924751e-12	8.7780434e-12	8.3313322e-12	8.9503569e-12	8.6815069e-12	7.566771e-12	9.2068801e-12	9.0044239e-12	8.7515611e-12	9.2989141e-12	1.0384302e-11	8.8948389e-12	1.0415221e-11	9.3900417e-12	7.8429832e-12	9.0192706e-12	9.7957623e-12	1.0940648e-11	8.8251923e-12	8.9986204e-12	9.7250853e-12	9.7954362e-12	9.8726739e-12	1.0400858e-11	1.0492301e-11	9.4417625e-12	1.0177126e-11	1.0616622e-11	1.017743e-11	9.2844508e-12	8.1167096e-12	8.3337269e-12	1.1907916e-11	1.1243328e-11	1.1646763e-11	1.0326813e-11	1.2070555e-11	1.0150556e-11	1.0941499e-11	9.9145119e-12	1.0307753e-11	1.0818913e-11	1.1615359e-11	1.1808884e-11	1.1474171e-11	1.1520044e-11	1.0491597e-11	1.0162252e-11	8.2163096e-12	7.8426848e-12	1.0632265e-11	1.0523022e-11	8.2093984e-12	9.0464754e-12	1.0362172e-11	9.7368676e-12	8.9507386e-12	6.9225255e-12	9.1839418e-12	9.4220534e-12	9.258338e-12	8.6509107e-12
	9.2554584e-12	8.25772e-12	8.5042928e-12	9.2658867e-12	1.2561313e-11	1.0148457e-11	8.1039524e-12	7.050395e-12	7.2651889e-12	8.6804825e-12	7.3978037e-12	7.8551003e-12	7.3946812e-12	6.3607401e-12	6.5218577e-12	7.3720483e-12	7.7079306e-12	8.4275425e-12	7.802003e-12	8.3638721e-12	1.0565868e-11	1.085187e-11	1.1707769e-11	9.7558532e-12	1.0527581e-11	1.1364013e-11	1.0238446e-11	1.0614462e-11	1.1896297e-11	1.0712198e-11	1.0461598e-11	8.9726854e-12	1.0642346e-11	9.6450773e-12	1.0447507e-11	9.9112758e-12	8.6733086e-12	9.463136e-12	9.9498456e-12	1.0809798e-11	9.9550168e-12	1.1267477e-11	1.1757917e-11	9.1708663e-12	1.3067052e-11	1.0745305e-11	1.1215705e-11	1.2675487e-11	1.0870504e-11	1.0977694e-11	1.1647081e-11	1.2337584e-11	1.0642563e-11	1.1150574e-11	1.234573e-11	1.184286e-11	1.1074947e-11	1.024696e-11	9.9669075e-12	9.7347547e-12	9.5968277e-12	1.0225102e-11	9.6026347e-12	9.3385326e-12	8.8441051e-12	9.4482677e-12	7.6953704e-12	8.393993e-12	8.7053992e-12	1.1085369e-11	9.2262881e-12	9.8538035e-12	9.140716e-12	8.8792376e-12	8.760874e-12	7.3943967e-12	9.1073902e-12	9.6653883e-12	1.1961641e-11	1.1576681e-11	9.9249749e-12	1.0058848e-11	8.7526661e-12	8.0370927e-12	8.6041512e-12	9.3040679e-12	8.242771e-12	8.3542851e-12	9.6147942e-12	8.0974047e-12	9.0104937e-12	9.1193849e-12	9.7011635e-12	8.3854989e-12	9.626802e-12	9.7207745e-12	7.8989124e-12	9.6272018e-12	9.4858158e-12	8.7670635e-12	9.3910704e-12	9.8546275e-12	7.5890535e-12	1.1514004e-11	8.6698183e-12	8.3545245e-12	8.7672924e-12	9.7388981e-12	1.0749042e-11	9.2128328e-12	8.5426319e-12	1.0299647e-11	1.0268402e-11	9.4007562e-12	9.8865334e-12	1.065215e-11	9.186517e-12	1.0778462e-11	1.0355963e-11	1.044362e-11	8.8577192e-12	8.2469986e-12	8.5982957e-12	1.1114188e-11	1.102089e-11	1.0943792e-11	1.1556542e-11	1.2075427e-11	1.0137721e-11	1.2180805e-11	1.0502522e-11	1.0538296e-11	9.8819997e-12	1.1030517e-11	1.2012839e-11	1.2258072e-11	1.0298388e-11	9.9873486e-12	9.8078204e-12	8.7946568e-12	6.9727054e-12	9.9429371e-12	1.1186699e-11	8.0685346e-12	8.8938119e-12	1.0596882e-11	9.8724371e-12	9.4192397e-12	7.8058142e-12	8.5433431e-12	9.6984755e-12	8.9123006e-12	8.2809974e-12
	9.3305155e-12	8.4069253e-12	8.3730661e-12	9.9796942e-12	1.2957598e-11	1.0344998e-11	8.3244254e-12	7.083046e-12	7.4280061e-12	9.4467247e-12	7.2805781e-12	8.2339777e-12	7.2365534e-12	6.4502917e-12	6.3353363e-12	7.1435319e-12	8.6767078e-12	8.5666699e-12	8.8769738e-12	9.1932174e-12	1.0618602e-11	1.033254e-11	1.2297443e-11	1.0282677e-11	9.7685644e-12	1.132045e-11	9.9970639e-12	1.0524867e-11	1.1744439e-11	1.032028e-11	1.0161861e-11	9.4900303e-12	1.0542821e-11	9.8552685e-12	1.0537409e-11	1.0407756e-11	9.1606002e-12	9.0627358e-12	9.4626659e-12	1.0598509e-11	1.0742083e-11	1.1013097e-11	1.1266144e-11	1.028944e-11	1.2393723e-11	1.0757831e-11	1.058822e-11	1.3046208e-11	1.1402675e-11	1.0454551e-11	1.0982775e-11	1.257505e-11	1.0642317e-11	1.0628709e-11	1.1788226e-11	1.1234866e-11	1.2032115e-11	9.0974502e-12	1.006984e-11	9.5226006e-12	9.6033485e-12	1.0212977e-11	1.0656209e-11	9.3041711e-12	8.6554253e-12	9.369742e-12	7.6908263e-12	8.6934192e-12	8.690426e-12	1.0914333e-11	8.8185318e-12	9.3453717e-12	9.4741619e-12	9.3369175e-12	8.1568441e-12	7.4958121e-12	8.9869952e-12	9.3625507e-12	1.1511631e-11	1.1867648e-11	1.0467918e-11	1.0506618e-11	9.199079e-12	7.9135786e-12	9.0446808e-12	9.3990961e-12	8.0322077e-12	7.7719376e-12	8.8120622e-12	7.7507107e-12	9.0794421e-12	9.0151758e-12	9.9171357e-12	8.7110076e-12	9.2450873e-12	1.0095026e-11	8.3935237e-12	9.6147283e-12	1.0422929e-11	8.5158981e-12	9.4324175e-12	9.9457777e-12	7.6098077e-12	1.0811363e-11	9.016698e-12	8.3976636e-12	9.0144749e-12	1.0014418e-11	1.0748797e-11	8.8770328e-12	8.351592e-12	1.0136548e-11	1.1281147e-11	9.9235915e-12	1.0216631e-11	1.2172909e-11	1.013141e-11	1.0662077e-11	1.0236648e-11	1.0183228e-11	8.5878223e-12	9.253022e-12	9.2056814e-12	1.0901208e-11	1.2041077e-11	1.1100556e-11	1.0198098e-11	1.2674843e-11	1.0082966e-11	1.1771961e-11	1.1408697e-11	1.054081e-11	1.0570863e-11	1.1389363e-11	1.212053e-11	1.1953873e-11	1.0420651e-11	1.029248e-11	1.0177847e-11	8.650693e-12	7.4018855e-12	9.9692971e-12	1.0561536e-11	8.0364855e-12	8.3115207e-12	1.0312742e-11	9.8150828e-12	9.5568657e-12	8.8750136e-12	9.3649862e-12	8.6455374e-12	9.225563e-12	8.4586877e-12
	8.9950599e-12	7.8655442e-12	8.6314081e-12	9.95085e-12	1.3396844e-11	1.0885799e-11	8.7134102e-12	6.9664192e-12	7.3962086e-12	8.9051709e-12	7.2672445e-12	8.4259301e-12	7.7771253e-12	6.6494501e-12	6.5931071e-12	6.6175021e-12	8.9666798e-12	8.6604352e-12	8.3783301e-12	9.3284408e-12	1.1272323e-11	9.9297983e-12	1.1591424e-11	1.0573683e-11	9.6783788e-12	1.1283959e-11	9.1414012e-12	9.8985386e-12	1.1698252e-11	1.0445232e-11	1.0121566e-11	9.1095664e-12	1.0544366e-11	1.0629076e-11	1.0793604e-11	1.0482013e-11	9.2134824e-12	8.5004382e-12	8.8322353e-12	9.3410028e-12	1.0866559e-11	1.2070384e-11	1.0972858e-11	1.0188285e-11	1.257178e-11	1.1560014e-11	1.0167757e-11	1.1827175e-11	1.2117645e-11	9.8025078e-12	1.0338458e-11	1.2576556e-11	1.0439841e-11	1.0852466e-11	1.0654456e-11	1.1350454e-11	1.1117154e-11	8.370543e-12	9.9758804e-12	8.9094235e-12	9.4575866e-12	9.9986104e-12	1.087506e-11	8.9202413e-12	8.3281134e-12	9.6316618e-12	8.2072205e-12	8.6711758e-12	9.2550013e-12	1.0961027e-11	9.1552061e-12	9.4964496e-12	9.0322342e-12	8.4927716e-12	8.7855235e-12	7.489359e-12	9.4977351e-12	9.4750301e-12	1.280732e-11	1.2400612e-11	1.0977339e-11	1.0046252e-11	8.3578613e-12	8.1646096e-12	8.6150583e-12	9.4044139e-12	8.2360976e-12	7.9656941e-12	7.8895258e-12	8.7949604e-12	9.1901825e-12	9.3193465e-12	9.4950194e-12	8.8602303e-12	9.8954768e-12	1.0307618e-11	8.6123669e-12	9.2669735e-12	9.9066285e-12	8.841405e-12	9.606955e-12	9.8966313e-12	8.1872105e-12	9.9309163e-12	8.7412473e-12	8.3141861e-12	8.8949074e-12	1.0207461e-11	1.0373505e-11	8.9270024e-12	7.72412e-12	1.0059248e-11	1.1489411e-11	9.4190298e-12	9.9144061e-12	1.202605e-11	1.0089582e-11	1.005337e-11	9.0722863e-12	9.2359636e-12	8.5380626e-12	9.1724571e-12	8.6938902e-12	1.0794238e-11	1.2469413e-11	1.0727185e-11	9.9438027e-12	1.251296e-11	1.0712228e-11	1.0717265e-11	1.103097e-11	9.8250253e-12	1.0539491e-11	1.1208839e-11	1.1536868e-11	1.1114079e-11	9.6963262e-12	1.0323449e-11	9.9882203e-12	9.4403478e-12	7.9096278e-12	9.7467373e-12	9.359102e-12	7.9230919e-12	7.753298e-12	1.0251837e-11	9.4534927e-12	9.4910199e-12	8.4786249e-12	9.3294669e-12	9.5376745e-12	9.0997383e-12	9.8192704e-12
	9.306526e-12	7.7098501e-12	7.9615325e-12	1.0398992e-11	1.4166265e-11	1.0842089e-11	8.7290062e-12	6.8057838e-12	7.4906565e-12	8.5271018e-12	7.5851695e-12	8.2799609e-12	7.8409423e-12	6.5671331e-12	7.4052145e-12	7.028936e-12	9.5548109e-12	9.2251502e-12	8.097723e-12	9.0318638e-12	1.023878e-11	9.986633e-12	1.135628e-11	1.1065203e-11	9.3098532e-12	1.108623e-11	8.5959807e-12	1.0123735e-11	1.1862875e-11	1.0541595e-11	1.0094121e-11	9.1254452e-12	1.0599132e-11	1.0245281e-11	9.7448117e-12	9.5795386e-12	9.1017055e-12	8.0886296e-12	7.8180041e-12	8.8916834e-12	1.1017127e-11	1.2319801e-11	1.2148227e-11	9.9152709e-12	1.2266414e-11	1.1457855e-11	1.0181922e-11	1.1561927e-11	1.1430316e-11	9.0065923e-12	1.0677554e-11	1.2225164e-11	1.0390007e-11	9.572251e-12	1.1299431e-11	1.1357612e-11	1.0707155e-11	8.2666539e-12	9.2705219e-12	8.335283e-12	9.0024047e-12	9.4564773e-12	1.0917127e-11	8.4770012e-12	8.5744554e-12	8.8843065e-12	8.4823069e-12	8.7539255e-12	9.4815033e-12	1.1304546e-11	9.0038532e-12	9.3296005e-12	9.2927402e-12	8.7802187e-12	8.9960834e-12	7.2509889e-12	9.488979e-12	9.9111292e-12	1.2744411e-11	1.264629e-11	1.0380335e-11	1.0291752e-11	8.0286047e-12	8.6191766e-12	8.15162e-12	9.369009e-12	7.7460963e-12	8.6457412e-12	8.1631741e-12	9.110203e-12	9.0874834e-12	9.5481453e-12	8.8979154e-12	8.9307346e-12	9.82096e-12	9.4048666e-12	8.8330567e-12	9.0830321e-12	9.3374492e-12	8.3448968e-12	9.7485587e-12	1.013624e-11	8.3044405e-12	9.8456182e-12	8.4356133e-12	7.5998687e-12	7.9898432e-12	9.4096467e-12	9.933992e-12	9.6555316e-12	7.2594235e-12	8.9548464e-12	1.0783974e-11	9.850799e-12	9.706346e-12	1.1255346e-11	9.8480547e-12	9.764055e-12	8.5996878e-12	9.6983073e-12	9.9025909e-12	8.9360021e-12	9.3056162e-12	1.0714177e-11	1.1785984e-11	1.1390052e-11	9.6259511e-12	1.2880799e-11	1.0320116e-11	1.0643557e-11	9.5693783e-12	9.8410178e-12	1.0209259e-11	9.8797012e-12	1.2231707e-11	1.0975816e-11	9.2299701e-12	1.0734986e-11	1.0025713e-11	9.1440648e-12	8.3709827e-12	9.0122146e-12	9.3718488e-12	7.3459459e-12	7.9884736e-12	1.0160968e-11	9.8693814e-12	8.6332027e-12	7.8985048e-12	9.7055914e-12	9.081646e-12	9.2367511e-12	9.4211566e-12
	9.4110266e-12	7.6238564e-12	7.5704503e-12	8.5878084e-12	1.3013667e-11	1.1877904e-11	8.4452419e-12	6.5504559e-12	7.746981e-12	8.2451485e-12	7.3887563e-12	7.9848203e-12	8.1405056e-12	6.9920224e-12	7.6795757e-12	6.966587e-12	9.1049113e-12	9.1019917e-12	8.3474651e-12	8.4563216e-12	9.2074759e-12	1.0115664e-11	1.1881685e-11	1.0612734e-11	9.9689796e-12	1.051616e-11	8.3429123e-12	9.5037736e-12	1.1278234e-11	9.7843469e-12	9.9450613e-12	8.4191031e-12	1.1035452e-11	9.8244694e-12	9.4619807e-12	9.2582851e-12	8.3182922e-12	7.9498743e-12	7.677854e-12	9.5303713e-12	1.0428352e-11	1.0795549e-11	1.2455398e-11	1.0024179e-11	1.1940198e-11	1.145037e-11	1.0555465e-11	1.2291514e-11	1.1818192e-11	8.7079935e-12	1.0213053e-11	1.2798304e-11	1.0700296e-11	9.8682668e-12	1.013995e-11	1.220845e-11	1.1324384e-11	8.66644e-12	9.7851094e-12	8.6586198e-12	9.2554601e-12	1.0158784e-11	1.0125561e-11	7.8169303e-12	8.1490986e-12	8.1027659e-12	8.0278865e-12	8.9565768e-12	8.3149503e-12	1.0609347e-11	8.7491819e-12	9.6318674e-12	8.4546424e-12	8.8109997e-12	8.694513e-12	6.9099539e-12	9.034282e-12	1.0570768e-11	1.1823961e-11	1.2330545e-11	1.0409378e-11	1.0595665e-11	8.7743554e-12	7.9482428e-12	8.4179668e-12	8.9388679e-12	7.8422234e-12	8.6703188e-12	8.4378312e-12	8.9137734e-12	9.1987997e-12	9.7749543e-12	8.2089197e-12	8.8730854e-12	9.580798e-12	9.4257588e-12	9.4947062e-12	9.464143e-12	1.0408796e-11	9.0204276e-12	9.6029599e-12	9.4213682e-12	8.3233897e-12	1.1141612e-11	9.0214988e-12	8.0997561e-12	7.750983e-12	8.4161419e-12	9.4336925e-12	8.0237093e-12	8.4782832e-12	8.6096521e-12	1.0241416e-11	1.0117872e-11	9.4316673e-12	1.1158137e-11	1.002487e-11	1.004224e-11	9.0988059e-12	9.7253334e-12	9.4095721e-12	9.1021661e-12	9.7624703e-12	1.0468413e-11	1.1256626e-11	1.1425184e-11	1.0960538e-11	1.2179288e-11	9.9283724e-12	1.0643328e-11	9.8633029e-12	9.0463774e-12	1.0558564e-11	1.0018555e-11	1.1854882e-11	1.1560419e-11	1.0086153e-11	1.1167517e-11	1.0370345e-11	8.427768e-12	7.6963505e-12	9.1940891e-12	9.0681603e-12	7.9974248e-12	8.164803e-12	9.2756887e-12	9.0508399e-12	8.8218868e-12	8.0633018e-12	1.0215082e-11	1.0015052e-11	9.6681265e-12	9.6200556e-12
	8.6346017e-12	7.4081409e-12	7.5207982e-12	8.3265738e-12	1.1828095e-11	1.011534e-11	7.9302146e-12	6.6580322e-12	7.4832796e-12	7.7609022e-12	6.6158758e-12	8.1438051e-12	8.076765e-12	7.0124609e-12	7.2387877e-12	7.166569e-12	1.0425499e-11	9.160092e-12	8.0717629e-12	8.8671162e-12	1.00073e-11	1.0279434e-11	1.1258384e-11	1.1345815e-11	9.4670148e-12	1.0475566e-11	8.2778584e-12	8.9585422e-12	1.1369984e-11	9.6823105e-12	9.510925e-12	8.8727263e-12	1.0786574e-11	9.8184811e-12	9.1983999e-12	8.8659514e-12	8.9503136e-12	8.1356614e-12	8.566395e-12	9.3171634e-12	9.7674377e-12	1.1042433e-11	1.199703e-11	1.0426563e-11	1.2345758e-11	1.0516715e-11	1.0799081e-11	1.2317451e-11	1.2395289e-11	9.0531107e-12	9.7958846e-12	1.1350417e-11	1.1103602e-11	9.9531425e-12	1.0865861e-11	1.128903e-11	1.0721312e-11	7.7664672e-12	1.0020136e-11	9.0647073e-12	1.0765339e-11	1.1093034e-11	9.6982413e-12	8.2533702e-12	7.9768987e-12	8.4223028e-12	8.6532474e-12	8.933171e-12	9.0682661e-12	1.0306266e-11	8.6926907e-12	9.7058949e-12	8.9258765e-12	8.6035927e-12	8.9569714e-12	7.0322294e-12	8.7042908e-12	9.9770296e-12	1.2547098e-11	1.1905171e-11	1.115957e-11	9.8142137e-12	8.7061374e-12	8.2345346e-12	8.2260908e-12	8.3703669e-12	7.5064729e-12	8.2180443e-12	7.6348051e-12	8.7071158e-12	9.4476362e-12	9.0991381e-12	8.2469743e-12	9.3344082e-12	9.8767166e-12	9.614822e-12	9.2854023e-12	9.7731805e-12	1.0329182e-11	9.2241726e-12	8.8848269e-12	9.5273459e-12	8.0789151e-12	1.1056686e-11	9.5611427e-12	7.5851053e-12	8.2387127e-12	8.6162041e-12	1.0346875e-11	8.0895386e-12	9.0504774e-12	9.9003123e-12	1.0267097e-11	9.0158861e-12	8.9303929e-12	1.0580758e-11	1.0259876e-11	1.0538614e-11	8.9097054e-12	1.0003004e-11	8.901861e-12	9.3948304e-12	9.953891e-12	1.0082689e-11	1.0245801e-11	1.1091157e-11	1.0829737e-11	1.1221378e-11	1.0037144e-11	1.1573904e-11	1.0291439e-11	9.6545445e-12	1.032822e-11	1.0523397e-11	1.1661488e-11	1.1130343e-11	8.9202786e-12	1.1634744e-11	1.0285574e-11	9.0127975e-12	7.4038605e-12	9.4404779e-12	9.7576816e-12	7.7490427e-12	7.8541947e-12	9.3831002e-12	8.6457091e-12	8.6535336e-12	7.3521692e-12	1.0011752e-11	1.0638736e-11	1.00164e-11	1.0223477e-11
	9.3778743e-12	7.2463906e-12	7.3955529e-12	8.2355546e-12	1.16664e-11	9.7803441e-12	7.5937225e-12	6.672636e-12	7.3405605e-12	8.1689005e-12	6.3647217e-12	7.5965527e-12	8.003668e-12	6.1026657e-12	7.0882553e-12	7.2345146e-12	9.3045016e-12	9.2865533e-12	7.9042719e-12	8.4201621e-12	1.0949116e-11	9.7324926e-12	1.118006e-11	1.1278978e-11	9.1152693e-12	1.0049126e-11	7.6802618e-12	9.3529091e-12	1.2107516e-11	1.0602545e-11	8.8678804e-12	9.5508835e-12	1.06331e-11	1.0530413e-11	9.0751122e-12	1.0029783e-11	9.2033724e-12	9.0158532e-12	8.6612054e-12	8.9581814e-12	9.6394377e-12	1.0565584e-11	1.1462165e-11	9.6771133e-12	1.2476364e-11	9.8963034e-12	1.0912552e-11	1.264896e-11	1.1832054e-11	1.0002815e-11	1.1203966e-11	1.1196795e-11	1.0276139e-11	9.6371791e-12	1.0723278e-11	1.1434105e-11	1.0129483e-11	8.0590057e-12	1.0379178e-11	9.6200903e-12	1.0911573e-11	1.0578104e-11	9.5138671e-12	8.6680411e-12	8.7042682e-12	8.7996528e-12	8.7988774e-12	9.0832836e-12	9.4889045e-12	1.1163962e-11	9.435357e-12	1.0278911e-11	9.4856909e-12	8.3396293e-12	9.5923903e-12	7.1606371e-12	8.5780489e-12	9.7308741e-12	1.2580286e-11	1.1176434e-11	1.027964e-11	9.4548102e-12	8.4655147e-12	7.6839247e-12	8.5751614e-12	8.8742581e-12	8.0446127e-12	8.4923995e-12	8.7862842e-12	9.277073e-12	9.8568037e-12	9.4450602e-12	8.9172307e-12	8.631304e-12	1.0317441e-11	9.6798212e-12	9.1083339e-12	9.1052174e-12	1.0581065e-11	9.1152745e-12	9.4188737e-12	9.975438e-12	8.7886044e-12	1.0510789e-11	9.0385069e-12	7.4968408e-12	8.6924478e-12	8.5585861e-12	1.0655002e-11	8.3818508e-12	9.4632965e-12	1.0599262e-11	1.1631099e-11	8.7158241e-12	8.883159e-12	9.8517219e-12	9.9178131e-12	1.0168403e-11	8.0837307e-12	9.6943252e-12	8.8256997e-12	9.8927281e-12	9.3990302e-12	1.0143251e-11	1.0667098e-11	1.1314257e-11	1.0313686e-11	1.1091393e-11	1.0260379e-11	1.0543898e-11	1.0764422e-11	9.9307949e-12	1.0111295e-11	1.0182164e-11	9.5951172e-12	1.0902361e-11	8.762777e-12	1.0238013e-11	1.0289297e-11	8.9996014e-12	8.6411364e-12	9.6391436e-12	1.0033492e-11	7.5900883e-12	7.9536638e-12	9.6779433e-12	8.0442311e-12	9.1722255e-12	7.7998935e-12	1.0765902e-11	1.0118487e-11	9.99692e-12	1.0491254e-11
	9.7369291e-12	8.0548172e-12	8.2712136e-12	9.208914e-12	1.1879921e-11	1.0077466e-11	7.4169421e-12	6.7759375e-12	6.9644525e-12	8.2746579e-12	6.302714e-12	7.5921136e-12	7.8027593e-12	6.2388497e-12	7.1879221e-12	7.3162483e-12	8.9411005e-12	8.6962963e-12	8.635411e-12	8.5917549e-12	1.1218301e-11	1.0572181e-11	1.0396615e-11	1.0895794e-11	9.1158652e-12	9.9074186e-12	8.0421694e-12	9.0863697e-12	1.2149924e-11	1.054336e-11	9.2930828e-12	9.91767e-12	1.0086944e-11	9.8021608e-12	9.1777905e-12	9.9741526e-12	9.2619098e-12	9.2353824e-12	9.3411355e-12	9.5836446e-12	1.0119763e-11	1.1804805e-11	1.2049547e-11	9.9241275e-12	1.1514793e-11	1.1677825e-11	1.0611083e-11	1.2425286e-11	1.2464361e-11	1.074427e-11	1.1950985e-11	1.2286195e-11	1.0924608e-11	1.0740052e-11	1.0710004e-11	1.170428e-11	1.0118075e-11	8.3044396e-12	1.0374077e-11	9.364425e-12	1.1039637e-11	1.1280453e-11	9.3882419e-12	8.7547695e-12	8.0001726e-12	8.6993242e-12	9.0739421e-12	9.0170597e-12	9.1630306e-12	1.1468868e-11	8.984152e-12	1.1025268e-11	9.4488384e-12	8.4691169e-12	8.9504636e-12	7.3836172e-12	8.9106561e-12	9.2384078e-12	1.1953306e-11	1.1357762e-11	1.0107036e-11	1.0558538e-11	9.2635621e-12	8.114058e-12	9.03593e-12	8.9112329e-12	8.4010984e-12	7.913099e-12	7.9497181e-12	8.8153408e-12	9.8079921e-12	1.0065602e-11	8.7317124e-12	8.0097777e-12	1.0114411e-11	1.0762753e-11	9.3757085e-12	9.6366413e-12	1.049205e-11	9.228336e-12	9.1756039e-12	9.5716534e-12	9.1644478e-12	9.7883472e-12	7.8390541e-12	8.0690159e-12	8.7041208e-12	9.4311815e-12	1.0844596e-11	8.9658767e-12	9.954898e-12	1.103925e-11	1.1099623e-11	9.0353792e-12	1.0049123e-11	1.0597793e-11	9.8843546e-12	9.5749545e-12	8.444123e-12	9.9820473e-12	8.5154175e-12	9.9662691e-12	9.1163405e-12	1.0161421e-11	1.0547818e-11	1.1657061e-11	1.0722214e-11	1.0760188e-11	8.9791421e-12	1.0399297e-11	1.0351339e-11	1.1125489e-11	1.0723198e-11	1.0049216e-11	9.9158589e-12	1.0804839e-11	8.1601488e-12	1.0118232e-11	1.1162501e-11	8.3866698e-12	8.9838683e-12	9.966329e-12	9.7073712e-12	7.0474234e-12	7.2516845e-12	1.0772044e-11	8.6490927e-12	8.6760729e-12	7.9448757e-12	1.0497561e-11	9.552692e-12	1.0532446e-11	1.0268686e-11
