IGOR
WAVES/N=(77,77,1)	LayerData
BEGIN
	1.3802529e-11	1.4232474e-11	1.5289374e-11	1.5200145e-11	1.4951469e-11	2.1257225e-11	1.3320274e-11	1.7791159e-11	1.6431884e-11	1.3643907e-11	1.4782736e-11	1.368833e-11	1.2106557e-11	1.2394425e-11	1.6384966e-11	1.5399189e-11	1.5890683e-11	1.567136e-11	1.6938232e-11	1.7543016e-11	1.6716987e-11	1.5365929e-11	1.9835775e-11	1.8793902e-11	1.5824649e-11	1.5904533e-11	1.7634002e-11	1.6432798e-11	1.5838407e-11	1.8289517e-11	1.8897939e-11	1.7079987e-11	1.4396638e-11	1.7393687e-11	1.8366017e-11	1.7084834e-11	1.7267876e-11	1.8071735e-11	1.5777813e-11	1.4595556e-11	1.8286667e-11	1.7993655e-11	1.8673257e-11	1.7781285e-11	1.593271e-11	1.6829465e-11	1.6911849e-11	1.9291168e-11	1.6324221e-11	1.5724762e-11	1.5693289e-11	1.6527356e-11	1.6397732e-11	1.4753965e-11	1.4516784e-11	1.726564e-11	1.6794547e-11	1.7094933e-11	1.7499112e-11	1.7238546e-11	1.6583426e-11	1.6729323e-11	1.3981639e-11	1.594009e-11	1.2976708e-11	1.1260693e-11	1.8557766e-11	1.6953019e-11	1.5302119e-11	1.6164327e-11	1.7386153e-11	1.8000488e-11	1.9185594e-11	1.9325789e-11	2.1840953e-11	2.2719406e-11	1.5475171e-11
	1.460821e-11	1.2378659e-11	1.6808124e-11	1.6070147e-11	1.6027686e-11	2.0889067e-11	1.2989934e-11	1.6546724e-11	1.6594089e-11	1.3048987e-11	1.4484069e-11	1.3044084e-11	1.1250802e-11	1.154263e-11	1.6583949e-11	1.6703071e-11	1.594018e-11	1.6181818e-11	1.779386e-11	1.7116534e-11	1.5500733e-11	1.5740175e-11	1.8301527e-11	1.6038601e-11	1.3504823e-11	1.606377e-11	1.858828e-11	1.688266e-11	1.5532494e-11	1.7766372e-11	1.8843049e-11	1.7926896e-11	1.4690237e-11	1.7465772e-11	1.8666308e-11	1.6969249e-11	1.7318395e-11	1.7772043e-11	1.5076131e-11	1.3886156e-11	1.7792231e-11	1.8709314e-11	1.8079685e-11	1.597532e-11	1.5683873e-11	1.7059345e-11	1.6546178e-11	1.8199513e-11	1.5861683e-11	1.5668649e-11	1.6070001e-11	1.5775617e-11	1.5929327e-11	1.4280503e-11	1.5211341e-11	1.7133185e-11	1.8300111e-11	1.7855268e-11	1.754219e-11	1.5524096e-11	1.5819476e-11	1.6361404e-11	1.3836685e-11	1.4876081e-11	1.2420084e-11	1.1250616e-11	1.757477e-11	1.5215294e-11	1.5009745e-11	1.5051635e-11	1.8037719e-11	1.7873127e-11	1.9232822e-11	1.9766582e-11	2.143132e-11	2.3172081e-11	1.5222643e-11
	1.4102121e-11	1.3625919e-11	1.7717085e-11	1.6366708e-11	1.5872189e-11	2.1600718e-11	1.2871744e-11	1.5091895e-11	1.5922199e-11	1.3219574e-11	1.4535598e-11	1.3681727e-11	1.1584286e-11	1.2181096e-11	1.648119e-11	1.4842806e-11	1.7091228e-11	1.6458808e-11	1.745595e-11	1.5983043e-11	1.5779641e-11	1.3901505e-11	1.6801097e-11	1.5179531e-11	1.4948006e-11	1.4545631e-11	1.6250754e-11	1.6393404e-11	1.49904e-11	1.892341e-11	1.9507765e-11	1.8158103e-11	1.3496172e-11	1.5851454e-11	1.6291305e-11	1.6429641e-11	1.6560293e-11	1.7654026e-11	1.5339551e-11	1.3914933e-11	1.7396209e-11	1.74868e-11	1.8245143e-11	1.6505235e-11	1.6519701e-11	1.7116484e-11	1.6226862e-11	1.814424e-11	1.4137436e-11	1.434809e-11	1.7086671e-11	1.4953762e-11	1.5550745e-11	1.4104889e-11	1.4661902e-11	1.8564488e-11	1.8962474e-11	1.7887329e-11	1.6186911e-11	1.6206501e-11	1.6215066e-11	1.744031e-11	1.3445978e-11	1.5549938e-11	1.2641079e-11	1.0759053e-11	1.6485287e-11	1.5910847e-11	1.5476488e-11	1.5704523e-11	1.7672671e-11	1.7915681e-11	1.9978769e-11	2.0406947e-11	2.1478277e-11	2.2651972e-11	1.4955105e-11
	1.387219e-11	1.5831966e-11	1.6951388e-11	1.6422997e-11	1.5923308e-11	1.8716402e-11	1.4424036e-11	1.7397903e-11	1.5369012e-11	1.2770516e-11	1.4429371e-11	1.3430004e-11	1.0912031e-11	1.2486799e-11	1.7012518e-11	1.5687817e-11	1.6385334e-11	1.7127714e-11	1.814923e-11	1.752536e-11	1.7173537e-11	1.4675932e-11	1.7310093e-11	1.6502329e-11	1.5468548e-11	1.3157671e-11	1.5967144e-11	1.5910164e-11	1.4897717e-11	1.8918516e-11	1.9175134e-11	1.7520312e-11	1.3234715e-11	1.5153621e-11	1.6014093e-11	1.6989372e-11	1.6731746e-11	1.8020639e-11	1.6291607e-11	1.6078095e-11	1.831992e-11	1.8448026e-11	1.8987411e-11	1.7925926e-11	1.6667312e-11	1.8187795e-11	1.6279256e-11	1.8371792e-11	1.5188987e-11	1.5243536e-11	1.652777e-11	1.5394082e-11	1.6005818e-11	1.5307255e-11	1.5837691e-11	1.8305997e-11	1.8387063e-11	1.7567857e-11	1.6942593e-11	1.6908619e-11	1.5965507e-11	1.8685935e-11	1.4874596e-11	1.5879001e-11	1.409821e-11	1.0391363e-11	1.5843094e-11	1.6743891e-11	1.7349549e-11	1.7472152e-11	1.8340923e-11	1.8095048e-11	1.8492598e-11	2.0570219e-11	2.2519372e-11	2.2158966e-11	1.3534391e-11
	1.2584917e-11	1.4623545e-11	1.7553558e-11	1.719223e-11	1.7283759e-11	1.8128155e-11	1.6299632e-11	1.7590138e-11	1.5601907e-11	1.3687794e-11	1.4268556e-11	1.3856825e-11	1.1695192e-11	1.2360198e-11	1.7343875e-11	1.5948614e-11	1.6774623e-11	1.788121e-11	1.7574149e-11	1.7830291e-11	1.6873024e-11	1.4313705e-11	1.7196912e-11	1.6272751e-11	1.5210144e-11	1.4112417e-11	1.6888378e-11	1.691111e-11	1.5538697e-11	1.8959914e-11	1.9002059e-11	1.7649564e-11	1.3379083e-11	1.5648675e-11	1.6364294e-11	1.8075168e-11	1.6309133e-11	1.7802934e-11	1.7240905e-11	1.6964945e-11	1.8749483e-11	1.9316951e-11	1.9378527e-11	1.9185492e-11	1.7470896e-11	1.7673909e-11	1.7062412e-11	1.8635293e-11	1.6180425e-11	1.6088157e-11	1.8422909e-11	1.7107061e-11	1.7922915e-11	1.5150931e-11	1.5395992e-11	1.9401534e-11	1.7980768e-11	1.634326e-11	1.8602191e-11	1.7353494e-11	1.6124196e-11	1.9529727e-11	1.6258406e-11	1.7228909e-11	1.4893151e-11	1.0969262e-11	1.6596991e-11	1.699579e-11	1.7006075e-11	1.7926112e-11	1.7636765e-11	1.7169374e-11	1.7832088e-11	1.9216186e-11	2.1533509e-11	2.1743852e-11	1.3886546e-11
	1.3146722e-11	1.2914042e-11	1.6615345e-11	1.7711568e-11	1.5977756e-11	1.5860676e-11	1.6115711e-11	1.5070374e-11	1.6557842e-11	1.4302665e-11	1.3253994e-11	1.3644553e-11	1.1757153e-11	1.2676664e-11	1.7097337e-11	1.6435103e-11	1.6160151e-11	1.77927e-11	1.7891334e-11	1.7501663e-11	1.6973879e-11	1.540915e-11	1.789653e-11	1.5493436e-11	1.4308446e-11	1.267702e-11	1.7185612e-11	1.6784718e-11	1.530227e-11	1.8430434e-11	1.8291833e-11	1.7441604e-11	1.3950238e-11	1.5250353e-11	1.7380918e-11	1.8395178e-11	1.460301e-11	1.6625347e-11	1.6397501e-11	1.590319e-11	1.8601698e-11	1.8002162e-11	1.8974577e-11	1.7651514e-11	1.624454e-11	1.7030767e-11	1.6599305e-11	1.8436004e-11	1.5789195e-11	1.5458058e-11	1.8239367e-11	1.7966016e-11	1.7718924e-11	1.5477652e-11	1.5892843e-11	1.8573755e-11	1.8124363e-11	1.6154604e-11	1.7581915e-11	2.0741161e-11	1.6382565e-11	1.911569e-11	1.6235558e-11	1.7207515e-11	1.5115964e-11	1.0825719e-11	1.8031614e-11	1.6052625e-11	1.6011038e-11	1.5846038e-11	1.7263682e-11	1.6373011e-11	1.7064624e-11	1.810007e-11	2.0496485e-11	2.1168838e-11	1.3519306e-11
	1.3533051e-11	1.3284554e-11	1.748722e-11	1.8575195e-11	1.637563e-11	1.5004437e-11	1.5153396e-11	1.4863406e-11	1.8618617e-11	1.4551941e-11	1.3248722e-11	1.4126695e-11	1.2207351e-11	1.2620168e-11	1.6619985e-11	1.520349e-11	1.6750185e-11	1.8466782e-11	1.7981878e-11	1.7372275e-11	1.7445181e-11	1.585399e-11	1.761861e-11	1.5429316e-11	1.423546e-11	1.3652249e-11	1.7094447e-11	1.5349895e-11	1.4766938e-11	1.8036274e-11	1.7555757e-11	1.6803435e-11	1.4358444e-11	1.7432871e-11	1.7086525e-11	1.6810898e-11	1.5887295e-11	1.6948616e-11	1.5789819e-11	1.4836495e-11	1.9469341e-11	1.8577693e-11	1.8706255e-11	1.8210149e-11	1.7533761e-11	1.7301592e-11	1.6821924e-11	1.723827e-11	1.6094048e-11	1.5521216e-11	1.6952576e-11	1.5547482e-11	1.6837197e-11	1.6645997e-11	1.5283205e-11	1.7111118e-11	1.6817974e-11	1.5944114e-11	1.9082715e-11	2.0339293e-11	1.5050322e-11	1.8417415e-11	1.5486749e-11	1.6094376e-11	1.4892552e-11	1.2370738e-11	1.8038132e-11	1.7880898e-11	1.5883106e-11	1.5341254e-11	1.6719303e-11	1.7207595e-11	1.7553108e-11	1.9677555e-11	2.1323391e-11	2.1744157e-11	1.3932079e-11
	1.3732388e-11	1.4051076e-11	1.6205877e-11	1.7789955e-11	1.6130618e-11	1.5909607e-11	1.5251035e-11	1.5682447e-11	1.8018899e-11	1.5008798e-11	1.4827379e-11	1.5440106e-11	1.1746828e-11	1.2951008e-11	1.7001281e-11	1.6331686e-11	1.7518108e-11	1.9651355e-11	1.8654647e-11	1.7787164e-11	1.6477165e-11	1.5424275e-11	1.83322e-11	1.4359539e-11	1.4065169e-11	1.3905067e-11	1.546026e-11	1.4900961e-11	1.4357671e-11	1.7409614e-11	1.6306342e-11	1.6664824e-11	1.5314788e-11	1.7855196e-11	1.6367565e-11	1.6693761e-11	1.6141928e-11	1.7278038e-11	1.6734452e-11	1.4911076e-11	2.0038686e-11	1.8479773e-11	1.9082323e-11	1.8263429e-11	1.7403891e-11	1.6879977e-11	1.5993099e-11	1.6174851e-11	1.6469577e-11	1.56411e-11	1.739209e-11	1.5084448e-11	1.7087998e-11	1.6689344e-11	1.7161944e-11	1.8114933e-11	1.6902167e-11	1.5194741e-11	1.7812555e-11	1.9544148e-11	1.5497116e-11	1.8214796e-11	1.4227406e-11	1.6429892e-11	1.5141546e-11	1.3495373e-11	1.7392279e-11	1.6899449e-11	1.6061548e-11	1.5821235e-11	1.72067e-11	1.8319329e-11	1.9565755e-11	2.0197776e-11	2.174887e-11	2.2310015e-11	1.3876915e-11
	1.4209411e-11	1.3784114e-11	1.6378048e-11	1.6544982e-11	1.6305035e-11	1.5397555e-11	1.5381278e-11	1.6193619e-11	1.53863e-11	1.4833896e-11	1.418307e-11	1.4441044e-11	1.1808724e-11	1.2899386e-11	1.5604219e-11	1.5965439e-11	1.6157577e-11	1.892563e-11	1.7795406e-11	1.7540379e-11	1.5330247e-11	1.6523491e-11	1.7772634e-11	1.4123675e-11	1.4205872e-11	1.4240172e-11	1.5429231e-11	1.5109082e-11	1.4455197e-11	1.9411696e-11	1.7903904e-11	1.7099192e-11	1.6211549e-11	1.7498567e-11	1.746361e-11	1.7600872e-11	1.5667911e-11	1.7811233e-11	1.6555549e-11	1.518765e-11	1.9735451e-11	1.7819374e-11	1.9358112e-11	1.6956084e-11	1.6727062e-11	1.8035096e-11	1.6114129e-11	1.813477e-11	1.6110495e-11	1.6081809e-11	1.7511416e-11	1.4640011e-11	1.6257322e-11	1.6216953e-11	1.496347e-11	1.7621795e-11	1.7985677e-11	1.6060946e-11	1.8687883e-11	1.9925499e-11	1.4463827e-11	1.7352257e-11	1.4458762e-11	1.5553208e-11	1.508544e-11	1.176966e-11	1.7431981e-11	1.5756271e-11	1.5400193e-11	1.6568047e-11	1.8815751e-11	1.8831223e-11	1.9367848e-11	2.0326541e-11	2.1700901e-11	2.217608e-11	1.400799e-11
	1.3060175e-11	1.2212618e-11	1.5724488e-11	1.6941407e-11	1.4778371e-11	1.4610663e-11	1.5442491e-11	1.5931978e-11	1.4550977e-11	1.266706e-11	1.3512151e-11	1.5066016e-11	1.2395471e-11	1.3463146e-11	1.6867971e-11	1.5775862e-11	1.6273875e-11	1.7708963e-11	1.8226093e-11	1.6455531e-11	1.527117e-11	1.5974454e-11	1.7064239e-11	1.5294415e-11	1.3540257e-11	1.2948458e-11	1.5854318e-11	1.6253937e-11	1.5517337e-11	1.8795528e-11	1.7600204e-11	1.7507395e-11	1.7080639e-11	1.7876247e-11	1.9407817e-11	1.8431895e-11	1.6313137e-11	1.7259706e-11	1.6490037e-11	1.4038852e-11	1.7512021e-11	1.7904093e-11	1.8913367e-11	1.7209312e-11	1.7220378e-11	1.9320264e-11	1.6659689e-11	1.7506005e-11	1.6041928e-11	1.5017335e-11	1.5962124e-11	1.5752321e-11	1.6709543e-11	1.6348088e-11	1.4725955e-11	1.7772119e-11	1.7283022e-11	1.5999592e-11	1.7732376e-11	1.9568257e-11	1.5882996e-11	1.8432764e-11	1.558445e-11	1.6051932e-11	1.5115451e-11	1.0920417e-11	1.6953626e-11	1.5497536e-11	1.5125184e-11	1.5209537e-11	1.8032673e-11	1.7553063e-11	1.8183824e-11	1.9854705e-11	2.2573256e-11	2.2235399e-11	1.4282135e-11
