H	M	M over mass
46.285436	1.5447412E-5	0.00140431018181818
46.782863	1.9125525E-5	0.00173868409090909
47.278664	1.7108274E-5	0.00155529763636364
47.770311	1.4953219E-5	0.00135938354545455
48.269404	1.9674666E-5	0.001788606
48.75995	1.7379616E-5	0.00157996509090909
49.254438	1.6784137E-5	0.00152583063636364
49.750676	1.5683929E-5	0.00142581172727273
50.188021	2.0625598E-5	0.00187505436363636
50.688123	1.9311095E-5	0.00175555409090909
51.188982	1.6025246E-5	0.00145684054545455
51.686537	1.9398968E-5	0.00176354254545455
52.183789	1.8564074E-5	0.00168764309090909
52.684651	1.8058821E-5	0.001641711
53.187558	2.2067055E-5	0.00200609590909091
53.684696	2.1973134E-5	0.00199755763636364
54.181443	1.9014714E-5	0.00172861036363636
54.685796	1.9465569E-5	0.00176959718181818
55.184551	1.739893E-5	0.00158172090909091
55.682754	1.9306412E-5	0.00175512836363636
56.188208	2.0066013E-5	0.001824183
56.682949	1.9186475E-5	0.001744225
57.182515	2.0705637E-5	0.00188233063636364
57.681814	1.7956527E-5	0.00163241154545455
58.186832	2.0926203E-5	0.00190238209090909
58.682945	2.2380298E-5	0.00203457254545455
59.181629	1.943385E-5	0.00176671363636364
59.677119	2.1921471E-5	0.001992861
60.183232	2.152933E-5	0.00195721181818182
60.681059	2.043418E-5	0.00185765272727273
61.186715	1.8137064E-5	0.001648824
61.679576	1.5258337E-5	0.00138712154545455
62.181135	1.9389398E-5	0.00176267254545455
62.682555	1.9140202E-5	0.00174001836363636
63.180604	2.0487898E-5	0.00186253618181818
63.680851	1.7962101E-5	0.00163291827272727
64.182028	1.9272751E-5	0.00175206827272727
64.677751	2.0409467E-5	0.00185540609090909
65.178703	2.1431312E-5	0.00194830109090909
65.676576	1.9218937E-5	0.00174717609090909
66.177296	2.1170204E-5	0.001924564
66.676924	1.9015464E-5	0.00172867854545455
67.174967	1.9233163E-5	0.00174846936363636
67.67171	2.2466823E-5	0.00204243845454545
68.170474	2.1194646E-5	0.001926786
68.669665	2.1975471E-5	0.00199777009090909
69.168462	1.8802222E-5	0.00170929290909091
69.673026	1.971515E-5	0.00179228636363636
70.172556	2.1496788E-5	0.00195425345454545
70.66621	2.0023713E-5	0.00182033754545455
71.163765	2.1485056E-5	0.00195318690909091
71.666055	2.1224502E-5	0.00192950018181818
72.160403	1.8418329E-5	0.00167439354545455
72.662244	2.177391E-5	0.00197944636363636
73.162348	1.8138497E-5	0.00164895427272727
73.667396	1.8295583E-5	0.00166323481818182
74.162866	1.9603169E-5	0.00178210627272727
74.659989	2.2389049E-5	0.00203536809090909
75.155259	1.9730705E-5	0.00179370045454545
75.65675	2.0171968E-5	0.00183381527272727
76.15327	2.1070424E-5	0.00191549309090909
76.652802	2.181946E-5	0.00198358727272727
77.15875	1.9062152E-5	0.00173292290909091
77.660967	2.1232134E-5	0.001930194
78.162825	2.267742E-5	0.00206158363636364
78.656304	2.2590733E-5	0.002053703
79.157529	2.3252329E-5	0.00211384809090909
79.657393	2.4060756E-5	0.00218734145454545
80.147576	2.245283E-5	0.00204116636363636
80.653419	1.9646626E-5	0.00178605690909091
81.151291	2.3398935E-5	0.00212717590909091
81.646364	2.2169658E-5	0.00201542345454545
82.146823	2.3366828E-5	0.00212425709090909
82.644185	2.3474343E-5	0.00213403118181818
83.148596	2.1416081E-5	0.00194691645454545
83.640936	2.4000264E-5	0.00218184218181818
84.14577	2.1358712E-5	0.00194170109090909
84.642084	2.1539688E-5	0.00195815345454545
85.142765	1.9782053E-5	0.00179836845454545
85.641587	2.4036319E-5	0.00218511990909091
86.142739	2.2947194E-5	0.00208610854545455
86.639222	2.2570009E-5	0.002051819
87.136964	2.2019195E-5	0.002001745
87.63867	2.0896218E-5	0.00189965618181818
88.139362	2.2131251E-5	0.00201193190909091
88.6339	2.1313146E-5	0.00193755872727273
89.137189	2.3734964E-5	0.002157724
89.636824	2.489921E-5	0.00226356454545455
90.134169	1.9059505E-5	0.00173268227272727
90.640536	2.0996838E-5	0.00190880345454545
91.139823	2.1204976E-5	0.00192772509090909
91.63906	2.4661881E-5	0.00224198918181818
92.137821	2.3052639E-5	0.00209569445454546
92.636312	2.4218118E-5	0.00220164709090909
93.137296	2.5135795E-5	0.00228507227272727
93.633259	2.3062438E-5	0.00209658527272727
94.131866	2.3646E-5	0.00214963636363636
94.633027	2.2445873E-5	0.00204053390909091
95.128077	2.3143565E-5	0.00210396045454545
95.632867	2.201336E-5	0.00200121454545455
96.129375	2.4180083E-5	0.00219818936363636
96.627304	2.6670581E-5	0.00242459827272727
97.125628	2.5201805E-5	0.00229107318181818
97.626105	2.4204066E-5	0.00220036963636364
98.126776	2.5246451E-5	0.00229513190909091
98.62544	2.3268973E-5	0.00211536118181818
99.121243	2.2415395E-5	0.00203776318181818
99.621184	2.0524273E-5	0.001865843
101.00436	2.1869913E-5	0.00198817390909091
103.50976	2.4442636E-5	0.00222205781818182
106.01078	2.2593342E-5	0.00205394018181818
108.50689	2.506042E-5	0.00227822
111.00761	2.2551911E-5	0.00205017372727273
113.50634	2.4181803E-5	0.00219834572727273
115.99921	2.1879666E-5	0.00198906054545455
118.53112	2.8746395E-5	0.00261330863636364
121.0297	2.5673795E-5	0.00233398136363636
123.5271	2.5090698E-5	0.00228097254545455
126.02591	2.7092763E-5	0.00246297845454546
128.52585	2.3151166E-5	0.00210465145454546
131.02621	2.6169356E-5	0.00237903236363636
133.54721	2.846696E-5	0.00258790545454545
136.04222	2.7376204E-5	0.00248874581818182
138.54552	2.6424313E-5	0.00240221027272727
141.0475	3.0848646E-5	0.00280442236363636
143.55199	2.6890501E-5	0.002444591
146.07245	3.1314553E-5	0.00284677754545455
148.56854	2.7882723E-5	0.002534793
151.07534	3.1100153E-5	0.00282728663636364
153.57414	2.7773731E-5	0.00252488463636364
156.06487	2.9049058E-5	0.00264082345454545
158.57777	3.078184E-5	0.00279834909090909
161.06843	2.9788912E-5	0.00270808290909091
163.56615	3.0322598E-5	0.00275659981818182
166.06585	2.8343577E-5	0.00257668881818182
168.56941	2.9468776E-5	0.00267897963636364
171.06668	3.3783309E-5	0.00307120990909091
173.56777	3.0855819E-5	0.00280507445454545
176.06126	3.1571312E-5	0.00287011927272727
178.58594	3.2641095E-5	0.00296737227272727
181.08477	3.0176984E-5	0.00274336218181818
183.59042	3.3840137E-5	0.00307637609090909
186.11293	2.8134054E-5	0.00255764127272727
188.61077	3.4893199E-5	0.003172109
191.11467	3.4897389E-5	0.00317248990909091
193.60723	3.1749179E-5	0.002886289
196.11049	3.0415814E-5	0.002765074
198.61166	3.2996786E-5	0.00299970781818182
201.11145	3.3197457E-5	0.00301795063636364
203.60868	3.3253821E-5	0.00302307463636364
206.11082	3.3425852E-5	0.00303871381818182
208.61015	3.4738486E-5	0.00315804418181818
211.10478	3.7690292E-5	0.00342639018181818
213.6051	3.3982898E-5	0.00308935436363636
216.10848	3.2790023E-5	0.00298091118181818
218.62759	3.7359374E-5	0.00339630672727273
221.12958	3.4685304E-5	0.00315320945454545
223.63002	3.6089907E-5	0.00328090063636364
226.12807	3.5934236E-5	0.00326674872727273
228.63136	3.6172824E-5	0.00328843854545455
231.12732	3.6335458E-5	0.00330322345454545
233.62388	3.5923221E-5	0.00326574736363637
236.12845	3.5967676E-5	0.00326978872727273
238.63846	3.666398E-5	0.00333308909090909
241.15353	3.4653236E-5	0.00315029418181818
243.64935	3.6490614E-5	0.00331732854545455
246.14334	3.4435239E-5	0.00313047627272727
248.6466	3.5353624E-5	0.00321396581818182
251.15091	3.5337952E-5	0.00321254109090909
253.64759	3.7677514E-5	0.00342522854545455
256.1473	3.7889312E-5	0.00344448290909091
258.64158	3.5794384E-5	0.00325403490909091
261.13711	3.4382093E-5	0.00312564481818182
263.63614	3.4933563E-5	0.00317577845454545
266.13182	3.5432233E-5	0.00322111209090909
268.62644	3.4688153E-5	0.00315346845454545
271.11824	3.8296557E-5	0.00348150518181818
273.62346	3.5616496E-5	0.00323786327272727
276.11492	3.7135068E-5	0.00337591527272727
278.61237	3.8815686E-5	0.00352869872727273
281.11294	4.2342612E-5	0.00384932836363636
283.61015	3.4841626E-5	0.00316742054545455
286.10423	3.4422012E-5	0.00312927381818182
288.59936	3.7681074E-5	0.00342555218181818
291.09129	3.6637877E-5	0.00333071609090909
293.58945	3.7429627E-5	0.00340269336363636
296.09135	3.7624312E-5	0.003420392
298.58416	3.7036797E-5	0.00336698154545455
301.5434	3.7778022E-5	0.00343436563636364
305.28224	3.893334E-5	0.00353939454545455
309.03698	3.8545065E-5	0.00350409681818182
312.77682	3.7630785E-5	0.00342098045454545
316.52896	3.5318704E-5	0.00321079127272727
320.27599	4.0330782E-5	0.00366643472727273
324.05701	3.6781323E-5	0.00334375663636364
327.80115	3.9246122E-5	0.00356782927272727
331.55986	3.8324766E-5	0.00348406963636364
335.29987	3.8780766E-5	0.00352552418181818
339.051	3.9936064E-5	0.00363055127272727
342.79917	3.7425489E-5	0.00340231718181818
346.54913	3.7081072E-5	0.00337100654545455
350.29809	3.5341007E-5	0.00321281881818182
354.03621	3.4649286E-5	0.00314993509090909
357.8056	4.0865199E-5	0.00371501809090909
361.57352	3.8458506E-5	0.00349622781818182
365.31687	3.7505499E-5	0.00340959081818182
369.07174	3.8487235E-5	0.00349883954545455
372.81782	3.524482E-5	0.00320407454545455
376.56723	3.6841577E-5	0.00334923427272727
380.31228	3.9914579E-5	0.00362859809090909
384.05669	3.8784301E-5	0.00352584554545455
387.80694	3.9396035E-5	0.00358145772727273
391.55274	4.0004431E-5	0.00363676645454546
395.2981	3.9380153E-5	0.00358001390909091
399.04996	3.8794405E-5	0.00352676409090909
402.80101	3.8617597E-5	0.00351069063636364
406.53655	3.9299349E-5	0.00357266809090909
410.29519	3.6059477E-5	0.00327813427272727
414.03797	4.1578361E-5	0.003779851
417.78692	4.1681764E-5	0.00378925127272727
421.53098	3.3617006E-5	0.00305609145454546
425.28171	3.7124989E-5	0.003374999
429.02666	2.9914671E-5	0.00271951554545455
432.77543	3.7204235E-5	0.00338220318181818
436.52631	4.1414233E-5	0.00376493027272727
440.27278	4.1202211E-5	0.00374565554545455
444.01775	4.2674482E-5	0.00387949836363636
447.76736	3.8816453E-5	0.00352876845454545
451.51655	3.7113819E-5	0.00337398354545455
455.25927	3.6477049E-5	0.00331609536363636
459.01244	4.1315524E-5	0.00375595672727273
462.75682	3.7535894E-5	0.003412354
466.50913	3.6710207E-5	0.00333729154545455
470.25591	3.9179357E-5	0.00356175972727273
473.99923	3.661614E-5	0.00332874
477.74823	3.9114971E-5	0.00355590645454546
481.52874	4.1271303E-5	0.00375193663636364
485.31831	3.9750521E-5	0.00361368372727273
489.06783	3.8060596E-5	0.00346005418181818
492.81435	3.6509941E-5	0.00331908554545455
496.56167	4.1533141E-5	0.00377574009090909
500.30945	3.8556529E-5	0.003505139
504.05532	4.0926889E-5	0.00372062627272727
507.80674	3.7972755E-5	0.00345206863636364
511.54958	3.8207595E-5	0.00347341772727273
515.30297	4.0891741E-5	0.003717431
519.04135	3.7048848E-5	0.00336807709090909
522.79475	4.0818584E-5	0.00371078036363636
526.54247	3.64216E-5	0.00331105454545455
530.29543	3.7484018E-5	0.003407638
534.03882	3.6661164E-5	0.00333283309090909
537.78198	3.6367708E-5	0.00330615527272727
541.5291	3.7498162E-5	0.00340892381818182
545.31587	3.799573E-5	0.00345415727272727
549.06355	3.8904697E-5	0.00353679063636364
552.8073	3.6158567E-5	0.00328714245454545
556.55608	3.6239412E-5	0.003294492
560.3073	3.8010533E-5	0.003455503
564.05739	3.3931734E-5	0.00308470309090909
567.80082	3.496091E-5	0.00317826454545455
571.55121	3.5599966E-5	0.00323636054545455
575.30094	3.8644043E-5	0.00351309481818182
579.05029	3.7317538E-5	0.00339250345454546
582.7938	3.9601688E-5	0.00360015345454546
586.54495	3.7875392E-5	0.00344321745454545
590.28673	3.8997563E-5	0.003545233
594.03254	3.5497137E-5	0.00322701245454546
597.78394	3.6590591E-5	0.00332641736363636
602.01781	3.8131471E-5	0.00346649736363636
607.00704	3.8903812E-5	0.00353671018181818
612.00157	3.4848798E-5	0.00316807254545455
616.9939	3.7189158E-5	0.00338083254545455
621.98834	3.7669253E-5	0.00342447754545455
626.97926	3.4252422E-5	0.00311385654545455
631.96862	3.3525038E-5	0.00304773072727273
636.96089	3.5835077E-5	0.00325773427272727
641.95623	3.5779896E-5	0.00325271781818182
646.94667	3.4049482E-5	0.00309540745454545
651.94435	3.6854317E-5	0.00335039245454545
656.93115	3.4972502E-5	0.00317931836363636
661.92791	3.380132E-5	0.00307284727272727
666.91979	3.4260681E-5	0.00311460736363636
671.91568	3.4665646E-5	0.00315142236363636
676.90547	3.3272342E-5	0.00302475836363636
681.90235	3.1262069E-5	0.00284200627272727
686.88772	3.3495024E-5	0.00304500218181818
691.87975	3.311755E-5	0.00301068636363636
696.8754	2.9665075E-5	0.002696825
701.86942	3.065212E-5	0.00278655636363636
706.86176	3.214993E-5	0.00292272090909091
711.85452	3.2243866E-5	0.00293126054545455
716.84392	3.0124756E-5	0.00273861418181818
721.83593	3.2157049E-5	0.00292336809090909
726.82916	3.208749E-5	0.00291704454545455
731.82572	3.0185207E-5	0.00274410972727273
736.81716	3.0209878E-5	0.00274635254545455
741.80974	3.130075E-5	0.00284552272727273
746.80129	2.8152773E-5	0.002559343
751.79381	2.9625571E-5	0.00269323372727273
756.78649	3.3530322E-5	0.00304821109090909
761.77999	2.9839135E-5	0.00271264863636364
766.77294	3.0806478E-5	0.00280058890909091
771.76533	2.9596244E-5	0.00269056763636364
776.7576	2.771249E-5	0.00251931727272727
781.75721	2.7561387E-5	0.00250558063636364
786.7822	2.7400378E-5	0.00249094345454545
791.7864	3.1680311E-5	0.00288002827272727
796.77983	2.9150295E-5	0.00265002681818182
801.76769	2.6304266E-5	0.00239129690909091
806.76398	2.3809287E-5	0.00216448063636364
811.75653	2.9579815E-5	0.00268907409090909
816.79289	2.9683987E-5	0.00269854427272727
821.79396	2.8354347E-5	0.00257766790909091
826.78747	2.9291617E-5	0.00266287427272727
831.77498	2.6445092E-5	0.00240409927272727
836.7699	3.0389656E-5	0.002762696
841.76487	2.4096275E-5	0.00219057045454545
846.75765	2.7233171E-5	0.00247574281818182
851.74746	2.8405129E-5	0.00258228445454546
856.7406	2.357795E-5	0.00214345
861.73522	2.4634009E-5	0.00223945536363636
866.7232	2.5143823E-5	0.00228580209090909
871.71551	2.5138738E-5	0.00228533981818182
876.71478	2.3200284E-5	0.00210911672727273
881.7037	2.3357683E-5	0.00212342572727273
886.69738	2.3639138E-5	0.00214901254545455
891.69057	2.3276329E-5	0.00211602990909091
896.67794	2.5628406E-5	0.00232985509090909
901.68243	2.615801E-5	0.00237800090909091
906.67234	2.4043049E-5	0.00218573172727273
911.66192	2.2970014E-5	0.00208818309090909
916.65302	2.2936882E-5	0.00208517109090909
921.64463	2.3381512E-5	0.002125592
926.63738	2.1871532E-5	0.00198832109090909
931.64124	2.1824201E-5	0.00198401827272727
936.62506	1.6077763E-5	0.00146161481818182
941.61406	2.1111381E-5	0.00191921645454545
946.61281	2.1512329E-5	0.00195566627272727
951.60032	2.0438995E-5	0.00185809045454545
956.59485	2.0143931E-5	0.00183126645454545
961.59055	1.889358E-5	0.00171759818181818
966.5779	1.9216766E-5	0.00174697872727273
971.57533	1.9114762E-5	0.00173770563636364
976.57254	1.7539077E-5	0.00159446154545455
981.60457	1.7405702E-5	0.00158233654545455
986.60035	2.1203603E-5	0.00192760027272727
991.59366	1.9747313E-5	0.00179521027272727
996.59669	1.6350658E-5	0.00148642345454546
996.78547	1.6128701E-5	0.00146624554545455
1182.3179	3.2809506E-8	2.98268236363636E-6
1661.4402	-4.9233087E-5	-0.00447573518181818
2138.564	-9.4788522E-5	-0.00861713836363637
2618.5705	-1.5357534E-4	-0.0139613945454545
3094.67	-2.0421431E-4	-0.0185649372727273
3570.7868	-2.3744411E-4	-0.0215858281818182
4046.8788	-2.6275959E-4	-0.0238872354545455
4522.971	-3.042389E-4	-0.0276580818181818
4999.0928	-3.5838085E-4	-0.0325800772727273
5475.204	-3.9027561E-4	-0.0354796009090909
5951.2783	-4.2338781E-4	-0.0384898009090909
6427.368	-4.6884367E-4	-0.0426221518181818
6903.4763	-4.983828E-4	-0.0453075272727273
7379.5695	-5.3691612E-4	-0.0488105563636364
7855.629	-5.8688207E-4	-0.0533529154545455
8331.7282	-6.1784908E-4	-0.0561680981818182
8807.7513	-6.7744498E-4	-0.0615859072727273
9283.7351	-7.0834735E-4	-0.0643952136363636
9759.665	-7.4304717E-4	-0.0675497427272727
9761.6535	-7.4515207E-4	-0.0677410972727273
9248.0753	-6.9513935E-4	-0.0631944863636364
8734.914	-6.5065996E-4	-0.0591509054545455
8222.0629	-6.002789E-4	-0.0545708090909091
7709.1571	-5.5228321E-4	-0.0502075645454546
7196.3244	-5.0975819E-4	-0.0463416536363636
6683.5389	-4.6455885E-4	-0.0422326227272727
6170.7275	-4.16651E-4	-0.0378773636363636
5657.9485	-3.758977E-4	-0.0341725181818182
5145.1905	-3.191812E-4	-0.0290164727272727
4632.3593	-2.8101224E-4	-0.0255465672727273
4119.637	-2.4565022E-4	-0.0223318381818182
3606.7571	-2.0600338E-4	-0.01872758
3093.8828	-1.5978577E-4	-0.0145259790909091
2581.006	-1.1314751E-4	-0.0102861372727273
2068.2153	-6.1388817E-5	-0.00558080154545455
1555.3572	-3.4585801E-5	-0.00314416372727273
1042.5673	1.8319286E-5	0.00166538963636364
991.79975	1.6813118E-5	0.00152846527272727
986.8186	1.9777948E-5	0.00179799527272727
981.83504	1.5865517E-5	0.00144231972727273
976.84688	1.7863016E-5	0.00162391054545455
971.77836	1.9220803E-5	0.00174734572727273
966.76784	1.8746406E-5	0.00170421872727273
961.76456	1.9964202E-5	0.00181492745454545
956.78318	2.1266436E-5	0.00193331236363636
951.80133	1.9028558E-5	0.00172986890909091
946.82322	2.0941676E-5	0.00190378872727273
941.83633	2.1437632E-5	0.00194887563636364
936.85718	1.8678879E-5	0.00169807990909091
931.87851	2.1580118E-5	0.00196182890909091
926.89918	2.5736918E-5	0.00233971981818182
921.91886	2.1679465E-5	0.00197086045454546
916.93504	2.2641699E-5	0.00205833627272727
911.95732	2.6883946E-5	0.00244399509090909
906.97193	2.351707E-5	0.00213791545454545
901.9952	2.3239042E-5	0.00211264018181818
897.01052	2.2970725E-5	0.00208824772727273
892.03939	2.3830996E-5	0.00216645418181818
887.05872	2.3156954E-5	0.00210517763636364
882.07202	2.3718565E-5	0.00215623318181818
877.09191	2.5703418E-5	0.00233667436363636
872.10569	2.4586412E-5	0.00223512836363636
867.08355	2.5911971E-5	0.00235563372727273
862.10328	2.2827486E-5	0.002075226
857.11673	2.6899504E-5	0.00244540945454546
852.13572	2.3976085E-5	0.00217964409090909
847.15482	2.4315826E-5	0.00221052963636364
842.17677	2.7450483E-5	0.00249549845454546
837.19838	2.699413E-5	0.00245401181818182
832.21045	2.611715E-5	0.00237428636363636
827.20821	2.7947238E-5	0.002540658
822.21456	2.9669269E-5	0.00269720627272727
817.22216	2.6165899E-5	0.00237871809090909
812.23763	2.9400383E-5	0.00267276209090909
807.26405	2.6625143E-5	0.00242046754545455
802.28492	2.8836491E-5	0.00262149918181818
797.30056	2.6827127E-5	0.00243882972727273
792.32324	2.9887859E-5	0.00271707809090909
787.34037	3.1850461E-5	0.00289549645454546
782.35912	2.7806423E-5	0.00252785663636364
777.38202	2.9183797E-5	0.00265307245454545
772.39989	2.7616173E-5	0.00251056118181818
767.41523	3.1129706E-5	0.00282997327272727
762.43803	3.0716104E-5	0.00279237309090909
757.4556	3.1949724E-5	0.00290452036363636
752.47358	2.674649E-5	0.00243149909090909
747.49739	3.5925199E-5	0.00326592718181818
742.51509	3.198374E-5	0.00290761272727273
737.53575	3.4707223E-5	0.00315520209090909
732.55776	2.9542414E-5	0.002685674
727.57763	3.3584929E-5	0.00305317536363636
722.59494	3.0844943E-5	0.00280408572727273
717.60676	3.2010527E-5	0.00291004790909091
712.62805	3.2739157E-5	0.002976287
707.65306	3.3600486E-5	0.00305458963636364
702.6709	3.1718018E-5	0.00288345618181818
697.68668	3.2242766E-5	0.00293116054545455
692.7114	3.0918501E-5	0.00281077281818182
687.73472	3.3962248E-5	0.00308747709090909
682.74818	3.13006E-5	0.00284550909090909
677.76901	3.4327787E-5	0.00312070790909091
672.7889	3.3785069E-5	0.00307136990909091
667.81374	3.5848476E-5	0.00325895236363636
662.82289	3.4416478E-5	0.00312877072727273
657.84595	3.5231863E-5	0.00320289663636364
652.86536	3.7109653E-5	0.00337360481818182
647.88438	3.6236156E-5	0.003294196
642.90575	3.5867838E-5	0.00326071254545455
637.91851	3.6747126E-5	0.00334064781818182
632.94237	3.6648134E-5	0.00333164854545455
627.96138	3.6402966E-5	0.00330936054545455
622.98272	3.386236E-5	0.00307839636363636
618.00008	3.7965152E-5	0.00345137745454545
613.02538	3.8386841E-5	0.00348971281818182
608.02658	3.5496585E-5	0.00322696227272727
603.01269	3.8562949E-5	0.00350572263636364
598.70193	3.9849877E-5	0.00362271609090909
594.96918	3.7341192E-5	0.00339465381818182
591.2375	3.8950948E-5	0.00354099527272727
587.50042	3.5000069E-5	0.00318182445454545
583.76559	3.7370807E-5	0.00339734609090909
580.02705	3.7922645E-5	0.00344751318181818
576.294	3.9265479E-5	0.003569589
572.55733	3.9782561E-5	0.00361659645454545
568.78015	3.49603E-5	0.00317820909090909
565.05274	3.7731563E-5	0.00343014209090909
561.2938	3.8815044E-5	0.00352864036363636
557.53752	3.9345762E-5	0.00357688745454545
553.77139	3.7397401E-5	0.00339976372727273
550.02911	3.5834211E-5	0.00325765554545455
546.29819	4.1823579E-5	0.00380214354545455
542.56385	3.9678214E-5	0.00360711036363636
538.82499	3.8717811E-5	0.003519801
535.09087	3.9408955E-5	0.00358263227272727
531.35646	3.8328741E-5	0.003484431
527.62055	3.5671391E-5	0.00324285372727273
523.88646	3.7775882E-5	0.00343417109090909
520.14676	3.5601767E-5	0.00323652427272727
516.4192	3.6348239E-5	0.00330438536363636
512.67651	3.7542588E-5	0.00341296254545455
508.9363	3.9314676E-5	0.00357406145454546
505.19106	3.8417618E-5	0.00349251072727273
501.43819	3.6889898E-5	0.00335362709090909
497.69224	3.8337973E-5	0.00348527027272727
493.9419	4.2437216E-5	0.00385792872727273
490.20026	3.9558655E-5	0.00359624136363636
486.45154	3.8947511E-5	0.00354068281818182
482.70184	4.160624E-5	0.00378238545454546
478.95704	3.9113117E-5	0.00355573790909091
475.20552	3.8703257E-5	0.00351847790909091
471.45628	4.0739365E-5	0.00370357863636364
467.71187	3.5695603E-5	0.00324505481818182
463.96078	3.9934029E-5	0.00363036627272727
460.21442	4.1684189E-5	0.00378947172727273
456.46928	4.1039647E-5	0.003730877
452.71935	3.776042E-5	0.00343276545454545
448.97327	3.9825228E-5	0.00362047527272727
445.22799	3.9916333E-5	0.00362875754545455
441.47689	3.9130894E-5	0.003557354
437.72622	4.1626343E-5	0.003784213
433.96032	3.8527096E-5	0.00350246327272727
430.19795	4.2121892E-5	0.00382926290909091
426.44828	4.014484E-5	0.00364953090909091
422.70277	3.9063911E-5	0.00355126463636364
418.95205	4.2265163E-5	0.00384228754545455
415.20611	4.0360019E-5	0.00366909263636364
411.4588	3.8887806E-5	0.00353525509090909
407.71	4.2206574E-5	0.00383696127272727
