H	M	M over mass
198.73268	5.3664875E-5	0.00766641071428571
202.0175	5.9818251E-5	0.00854546442857143
207.00753	5.4770481E-5	0.00782435442857143
212.00075	6.0128121E-5	0.00858973157142857
216.99098	5.8244892E-5	0.00832069885714286
222.0031	5.1397236E-5	0.00734246228571429
226.98918	5.2752691E-5	0.00753609871428571
231.98642	5.472243E-5	0.00781749
236.99749	5.3687789E-5	0.00766968414285714
241.98972	5.2713099E-5	0.00753044271428571
246.99286	5.4292721E-5	0.007756103
251.98717	4.8963016E-5	0.00699471657142857
256.98796	5.5980726E-5	0.00799724657142857
261.98281	4.9415088E-5	0.00705929828571429
266.9827	5.284157E-5	0.00754879571428571
271.98698	5.4140994E-5	0.00773442771428571
277.02264	5.0890155E-5	0.00727002214285714
282.03508	5.3733598E-5	0.00767622828571428
287.02697	5.4024702E-5	0.00771781457142857
292.03024	5.0267344E-5	0.00718104914285714
297.02265	4.8235831E-5	0.006890833
302.01908	4.9726459E-5	0.00710377985714286
307.01957	4.522695E-5	0.00646099285714286
312.03077	4.7757617E-5	0.00682251671428571
317.02122	4.8786932E-5	0.00696956171428571
322.02676	4.7861672E-5	0.00683738171428571
327.02337	4.4822635E-5	0.00640323357142857
332.01572	4.8237441E-5	0.006891063
337.01543	4.5941149E-5	0.00656302128571429
342.02056	4.9569247E-5	0.007081321
347.01122	4.6419341E-5	0.00663133442857143
352.00827	4.4279569E-5	0.00632565271428571
357.01421	4.6589659E-5	0.00665566557142857
362.01048	4.892466E-5	0.00698923714285714
367.02441	4.2762742E-5	0.00610896314285714
372.05373	4.3478401E-5	0.00621120014285714
377.05888	4.2351171E-5	0.00605016728571429
382.05415	3.9663457E-5	0.00566620814285714
387.06126	4.3355864E-5	0.00619369485714286
392.05855	4.5543621E-5	0.00650623157142857
397.05212	4.5645013E-5	0.00652071614285714
402.0612	4.3155622E-5	0.00616508885714286
407.04751	3.8694901E-5	0.005527843
412.04532	4.148506E-5	0.00592643714285714
417.04367	4.0754836E-5	0.00582211942857143
422.03875	3.5538849E-5	0.00507697842857143
427.04056	3.9232378E-5	0.00560462542857143
432.05173	3.9392112E-5	0.00562744457142857
437.04518	4.1899319E-5	0.005985617
442.04458	3.9363594E-5	0.00562337057142857
447.04218	3.8060738E-5	0.00543724828571429
452.06071	3.9996173E-5	0.005713739
457.09268	3.7656258E-5	0.00537946542857143
462.08832	3.3615605E-5	0.00480222928571429
467.08416	3.5687038E-5	0.00509814828571429
472.085	3.2111599E-5	0.00458737128571429
477.08284	3.7023578E-5	0.00528908257142857
482.08404	3.8985189E-5	0.00556931271428571
487.08451	3.4498362E-5	0.00492833742857143
492.08586	3.4858605E-5	0.00497980071428571
497.08559	3.5437131E-5	0.00506244728571429
502.07417	3.656761E-5	0.00522394428571429
507.07347	3.3451587E-5	0.00477879814285714
512.07699	3.0434811E-5	0.00434783014285714
517.07165	3.4124416E-5	0.00487491657142857
522.07945	3.6497918E-5	0.00521398828571428
527.09805	3.3093396E-5	0.004727628
532.10017	3.148232E-5	0.00449747428571429
537.09702	3.5083219E-5	0.00501188842857143
542.08912	2.7957827E-5	0.00399397528571429
547.07745	3.5415045E-5	0.00505929214285714
552.11772	3.0332222E-5	0.00433317457142857
557.1163	3.0674321E-5	0.00438204585714286
562.09482	2.5873979E-5	0.00369628271428571
567.09211	3.385776E-5	0.00483682285714286
572.08935	2.6356368E-5	0.00376519542857143
577.08397	2.7090476E-5	0.003870068
582.08271	2.6163233E-5	0.00373760471428571
587.06766	2.4849764E-5	0.00354996628571429
592.05646	2.6224146E-5	0.00374630657142857
597.05782	2.6172586E-5	0.00373894085714286
601.36471	2.8912221E-5	0.00413031728571429
605.10617	2.6797035E-5	0.00382814785714286
608.85093	2.7503456E-5	0.00392906514285714
612.59167	2.3705307E-5	0.00338647242857143
616.34281	3.0589853E-5	0.004369979
620.09014	2.3996883E-5	0.00342812614285714
623.83692	1.92592E-5	0.00275131428571429
627.59123	2.1028656E-5	0.00300409371428571
631.3328	2.5582097E-5	0.00365458528571429
635.09288	2.5299101E-5	0.00361415728571429
638.83847	2.2741332E-5	0.00324876171428571
642.57581	2.2053129E-5	0.003150447
646.32329	2.167515E-5	0.00309645
650.07355	1.5977084E-5	0.00228244057142857
653.81975	1.9082514E-5	0.00272607342857143
657.56785	2.0182878E-5	0.00288326828571429
661.31487	1.8336015E-5	0.00261943071428571
665.07049	2.2971023E-5	0.00328157471428571
668.80521	2.1338175E-5	0.00304831071428571
672.56098	1.853354E-5	0.00264764857142857
676.30708	1.869838E-5	0.00267119714285714
680.05857	1.9673776E-5	0.00281053942857143
683.80448	2.0735848E-5	0.002962264
687.5451	1.8809692E-5	0.00268709885714286
691.29819	1.6758819E-5	0.002394117
695.04366	1.8789121E-5	0.00268416014285714
698.78811	1.8957841E-5	0.002708263
702.53066	1.706316E-5	0.00243759428571429
706.28905	1.6116184E-5	0.002302312
710.04219	1.9568876E-5	0.00279555371428571
713.78149	1.70946E-5	0.00244208571428571
717.52625	1.6507097E-5	0.00235815671428571
721.27291	1.6941456E-5	0.002420208
725.02791	1.5041189E-5	0.00214874128571429
728.77215	1.7293255E-5	0.002470465
732.54797	1.5806952E-5	0.002258136
736.30447	2.0717937E-5	0.00295970528571429
740.05715	1.7104342E-5	0.00244347742857143
743.80484	1.6040701E-5	0.00229152871428571
747.55438	1.7002934E-5	0.00242899057142857
751.2976	1.3709381E-5	0.001958483
755.04619	1.3412785E-5	0.00191611214285714
758.78896	1.215304E-5	0.00173614857142857
762.53949	1.1950462E-5	0.00170720885714286
766.28945	1.2558137E-5	0.00179401957142857
770.04262	8.7647114E-6	0.00125210162857143
773.78682	7.0819464E-6	0.00101170662857143
777.52686	1.2100852E-5	0.00172869314285714
781.2772	7.0838052E-6	0.00101197217142857
785.02325	9.6657884E-6	0.00138082691428571
788.77625	1.0049067E-5	0.001435581
792.529	9.4639683E-6	0.00135199547142857
796.29883	5.7387148E-6	8.198164E-4
800.05081	1.0286801E-5	0.001469543
803.8001	7.2418079E-6	0.00103454398571429
807.54497	9.7166164E-6	0.00138808805714286
811.2952	1.0077474E-5	0.00143963914285714
815.04276	6.8865972E-6	9.837996E-4
818.79339	2.3027408E-6	3.28962971428571E-4
822.53097	9.3107156E-6	0.00133010222857143
826.27548	5.0585124E-6	7.22644628571429E-4
830.03579	6.4528964E-6	9.21842342857143E-4
833.78657	5.668505E-6	8.09786428571429E-4
837.52672	5.431886E-6	7.75983714285714E-4
841.27459	3.3538428E-6	4.791204E-4
845.02609	2.631896E-6	3.75985142857143E-4
848.77586	1.0424262E-6	1.48918028571429E-4
852.51671	5.2978257E-6	7.56832242857143E-4
856.28033	5.346757E-6	7.63822428571429E-4
860.05283	2.2968105E-6	3.28115785714286E-4
863.80253	5.7471823E-6	8.21026042857143E-4
867.55106	2.1242843E-6	3.03469185714286E-4
871.30299	-1.2287926E-6	-1.755418E-4
875.03665	6.9385713E-7	9.91224471428571E-5
878.78587	-1.789255E-6	-2.55607857142857E-4
882.53901	-1.6276986E-6	-2.32528371428571E-4
886.28714	-2.6680448E-6	-3.81149257142857E-4
890.03439	2.9386051E-7	4.19800728571429E-5
893.78095	-3.8937066E-6	-5.562438E-4
897.52939	-3.6292644E-6	-5.18466342857143E-4
901.26798	-4.622306E-6	-6.60329428571429E-4
905.01873	-4.0979575E-6	-5.854225E-4
908.77919	-6.1721816E-6	-8.81740228571429E-4
912.52262	-5.1141418E-6	-7.30591685714286E-4
916.26487	-6.0439789E-6	-8.63425557142857E-4
920.01989	-1.9738101E-6	-2.81972871428571E-4
923.75195	-3.3842608E-6	-4.83465828571429E-4
927.50346	-5.198224E-6	-7.42603428571429E-4
931.24978	-4.315694E-6	-6.16527714285714E-4
935.00005	-5.3268726E-6	-7.609818E-4
938.74461	-8.087001E-6	-0.00115528585714286
942.49305	-5.6686895E-6	-8.09812785714286E-4
946.2512	-7.1164345E-6	-0.0010166335
949.98546	-4.0511544E-6	-5.78736342857143E-4
953.74959	-7.9938229E-6	-0.0011419747
957.48314	-1.7985002E-5	-0.002569286
961.23353	-3.719161E-6	-5.31308714285714E-4
964.98267	-1.0048352E-5	-0.00143547885714286
968.73475	-1.0365638E-5	-0.00148080542857143
972.47876	-4.2407049E-6	-6.05814985714286E-4
976.22754	-5.9082367E-6	-8.44033814285714E-4
979.9687	-8.7092748E-6	-0.00124418211428571
983.72778	-7.5594781E-6	-0.00107992544285714
987.47492	-7.9770963E-6	-0.00113958518571429
991.21599	-1.3208361E-5	-0.00188690871428571
994.9676	-1.00213E-5	-0.00143161428571429
998.70821	-9.597664E-6	-0.00137109485714286
1002.4577	-8.8993617E-6	-0.00127133738571429
1006.2097	-1.3655578E-5	-0.00195079685714286
1009.9515	-1.1023928E-5	-0.00157484685714286
1013.7036	-9.7776213E-6	-0.00139680304285714
1017.4499	-1.4902833E-5	-0.00212897614285714
1021.1963	-1.3198593E-5	-0.00188551328571429
1024.9367	-8.9912243E-6	-0.00128446061428571
1028.6855	-1.5200303E-5	-0.00217147185714286
1032.4108	-1.2033777E-5	-0.001719111
1036.1547	-1.1792124E-5	-0.00168458914285714
1039.8863	-1.5783976E-5	-0.00225485371428571
1043.6148	-1.418524E-5	-0.00202646285714286
1047.3565	-1.7140944E-5	-0.00244870628571429
1051.0954	-1.6161603E-5	-0.00230880042857143
1054.8247	-1.1542285E-5	-0.00164889785714286
1058.5625	-1.8646879E-5	-0.00266383985714286
1062.2932	-1.513042E-5	-0.00216148857142857
1066.028	-1.6057872E-5	-0.00229398171428571
1069.7706	-1.7240488E-5	-0.00246292685714286
1073.492	-1.8829214E-5	-0.00268988771428571
1077.2361	-2.1048608E-5	-0.003006944
1080.9785	-2.1255058E-5	-0.00303643685714286
1084.7107	-2.2278935E-5	-0.003182705
1088.4438	-2.0256777E-5	-0.00289382528571429
1092.1788	-2.1440984E-5	-0.00306299771428571
1095.919	-2.056827E-5	-0.00293832428571429
1099.6444	-1.8442292E-5	-0.00263461314285714
1103.3874	-1.9797636E-5	-0.00282823371428571
1107.1131	-2.4430683E-5	-0.00349009757142857
1110.8522	-2.3312031E-5	-0.00333029014285714
1114.5858	-2.4360074E-5	-0.00348001057142857
1118.3249	-2.1594596E-5	-0.00308494228571429
1122.0549	-2.2147312E-5	-0.00316390171428571
1125.8003	-2.5773458E-5	-0.00368192257142857
1129.5307	-2.5475642E-5	-0.00363937742857143
1133.2702	-2.1027463E-5	-0.00300392328571429
1137.0029	-2.4672201E-5	-0.00352460014285714
1140.7345	-2.8705189E-5	-0.00410074128571429
1144.4711	-2.7101814E-5	-0.00387168771428571
1148.2098	-2.4228415E-5	-0.00346120214285714
1151.9328	-2.7659377E-5	-0.00395133957142857
1155.6754	-2.7750794E-5	-0.00396439914285714
1159.412	-2.4776764E-5	-0.00353953771428571
1163.1459	-2.9517684E-5	-0.004216812
1166.89	-2.502483E-5	-0.00357497571428571
1170.6095	-2.7752676E-5	-0.003964668
1174.3563	-2.8216352E-5	-0.00403090742857143
1178.0904	-3.1882986E-5	-0.00455471228571429
1181.8177	-3.0429897E-5	-0.00434712814285714
1185.5633	-3.2773727E-5	-0.004681961
1189.2917	-3.0369462E-5	-0.00433849457142857
1193.0359	-2.9721098E-5	-0.00424587114285714
1196.7673	-3.5860274E-5	-0.00512289628571429
1203.2723	-3.5422475E-5	-0.00506035357142857
1213.2455	-3.3453034E-5	-0.00477900485714286
1223.2333	-3.848667E-5	-0.00549809571428571
1233.2264	-3.9262931E-5	-0.00560899014285714
1243.2061	-3.5671822E-5	-0.00509597457142857
1253.1933	-3.7742336E-5	-0.00539176228571429
1263.1765	-3.692871E-5	-0.00527553
1273.1704	-3.7988566E-5	-0.005426938
1283.1437	-3.908743E-5	-0.00558391857142857
1293.1379	-3.8289459E-5	-0.00546992271428571
1303.1197	-4.3616874E-5	-0.006230982
1313.112	-4.1208448E-5	-0.00588692114285714
1323.0931	-4.2915843E-5	-0.00613083471428571
1333.0637	-4.7761623E-5	-0.006823089
1343.0594	-4.936215E-5	-0.00705173571428571
1353.0815	-4.9793558E-5	-0.00711336542857143
1363.1362	-5.0365176E-5	-0.00719502514285714
1373.1221	-5.1971524E-5	-0.00742450342857143
1383.1004	-4.7725549E-5	-0.00681793557142857
1393.0914	-4.9852985E-5	-0.007121855
1403.074	-5.3946391E-5	-0.00770662728571429
1413.0582	-5.1648295E-5	-0.00737832785714286
1423.0449	-5.8777064E-5	-0.00839672342857143
1433.0281	-5.3255127E-5	-0.00760787528571429
1443.0192	-5.4793196E-5	-0.00782759942857143
1452.9991	-6.1507248E-5	-0.00878674971428571
1462.9805	-5.5325899E-5	-0.00790369985714286
1472.9708	-5.8863486E-5	-0.00840906942857143
1482.951	-5.967252E-5	-0.00852464571428571
1492.9472	-6.1772641E-5	-0.008824663
1502.9243	-6.5783583E-5	-0.00939765471428571
1512.9143	-6.3010178E-5	-0.009001454
1522.8982	-6.411604E-5	-0.00915943428571428
1532.8856	-6.4807978E-5	-0.00925828257142857
1542.8697	-6.4521146E-5	-0.00921730657142857
1552.8459	-6.2944387E-5	-0.00899205528571428
1562.8538	-6.7569073E-5	-0.00965272471428571
1572.825	-7.2051646E-5	-0.0102930922857143
1582.8066	-6.6035803E-5	-0.00943368614285714
1592.7956	-6.8361382E-5	-0.00976591171428571
1602.7846	-7.3454835E-5	-0.0104935478571429
1612.763	-7.4719745E-5	-0.0106742492857143
1622.7472	-7.4551904E-5	-0.010650272
1632.7371	-7.4313917E-5	-0.0106162738571429
1642.7285	-7.9160198E-5	-0.0113085997142857
1652.7082	-8.1211158E-5	-0.011601594
1662.6934	-7.4146971E-5	-0.0105924244285714
1672.6698	-8.0310094E-5	-0.0114728705714286
1682.6487	-8.1462552E-5	-0.0116375074285714
1692.6467	-8.1627735E-5	-0.011661105
1702.6363	-8.1529379E-5	-0.0116470541428571
1712.6136	-8.5627993E-5	-0.0122325704285714
1722.6108	-8.6731533E-5	-0.012390219
1732.5879	-9.3115358E-5	-0.013302194
1742.5812	-9.0013125E-5	-0.0128590178571429
1752.5642	-9.1021356E-5	-0.0130030508571429
1762.5596	-9.0375922E-5	-0.012910846
1772.5342	-9.1655157E-5	-0.0130935938571429
1782.5187	-9.25744E-5	-0.0132249142857143
1792.5076	-9.5166662E-5	-0.0135952374285714
1802.484	-9.6212622E-5	-0.0137446602857143
1812.4678	-9.8317348E-5	-0.0140453354285714
1822.4538	-9.9282318E-5	-0.0141831882857143
1832.4529	-9.3799822E-5	-0.0133999745714286
1842.4432	-9.9897809E-5	-0.0142711155714286
1852.4091	-1.0030426E-4	-0.01432918
1862.4072	-1.0180092E-4	-0.0145429885714286
1872.3894	-9.4022414E-5	-0.0134317734285714
1882.3816	-9.9523624E-5	-0.0142176605714286
1892.3505	-1.0353909E-4	-0.0147912985714286
1902.3462	-9.8543644E-5	-0.0140776634285714
1912.3368	-9.8633957E-5	-0.0140905652857143
1922.3135	-1.050317E-4	-0.0150045285714286
1932.311	-1.0691296E-4	-0.01527328
1942.2859	-1.1180947E-4	-0.0159727814285714
1952.2757	-1.1043434E-4	-0.0157763342857143
1962.2508	-1.1080901E-4	-0.0158298585714286
1972.241	-1.1526688E-4	-0.0164666971428571
1982.2247	-1.1276958E-4	-0.01610994
1992.216	-1.1453496E-4	-0.0163621371428571
1992.8605	-1.1208354E-4	-0.0160119342857143
2132.1602	-1.00162E-4	-0.0143088571428571
2608.2866	-1.7083313E-4	-0.0244047328571429
3084.3809	-2.2069403E-4	-0.0315277185714286
3560.5126	-2.8250049E-4	-0.0403572128571429
4036.6526	-3.341591E-4	-0.0477370142857143
4512.7588	-3.9388936E-4	-0.0562699085714286
4988.8412	-4.4732687E-4	-0.0639038385714286
5464.9695	-5.1600568E-4	-0.0737150971428572
5941.1065	-5.1572196E-4	-0.0736745657142857
6417.241	-5.7524667E-4	-0.0821780957142857
6893.3409	-6.1642095E-4	-0.0880601357142857
7369.4024	-6.5674367E-4	-0.0938205242857143
7845.48	-6.9702688E-4	-0.0995752685714286
8325.6954	-7.4124061E-4	-0.105891515714286
8802.2708	-7.7507238E-4	-0.110724625714286
9278.2196	-8.4569818E-4	-0.120814025714286
9754.0972	-8.6691488E-4	-0.123844982857143
9763.1509	-8.5482447E-4	-0.122117781428571
9249.6187	-8.0997019E-4	-0.115710027142857
8736.3547	-7.5635738E-4	-0.108051054285714
8222.0003	-6.9042763E-4	-0.0986325185714286
7705.4187	-6.6750095E-4	-0.0953572785714286
7192.1876	-6.0757948E-4	-0.0867970685714286
6664.9235	-5.7322696E-4	-0.0818895657142857
6149.2368	-5.1819809E-4	-0.0740282985714286
5626.0082	-4.6657932E-4	-0.0666541885714286
5110.6255	-4.2217766E-4	-0.0603110942857143
4597.8338	-3.7033815E-4	-0.05290545
4085.0823	-3.18672E-4	-0.0455245714285714
3569.3998	-2.6269959E-4	-0.0375285128571429
3054.203	-2.0333639E-4	-0.0290480557142857
2541.337	-1.6706707E-4	-0.0238667242857143
2028.4936	-1.0454604E-4	-0.0149351485714286
1982.9018	-1.1182732E-4	-0.0159753314285714
1972.9435	-1.124768E-4	-0.0160681142857143
1962.973	-1.1109373E-4	-0.0158705328571429
1953.0065	-1.1414057E-4	-0.0163057957142857
1943.045	-1.1342136E-4	-0.0162030514285714
1933.0844	-1.1191575E-4	-0.0159879642857143
1923.1286	-1.0953475E-4	-0.0156478214285714
1913.1611	-1.0994867E-4	-0.0157069528571429
1903.2086	-1.0351954E-4	-0.0147885057142857
1893.2386	-1.0252566E-4	-0.0146465228571429
1883.2804	-1.0206678E-4	-0.0145809685714286
1873.3149	-1.0238304E-4	-0.0146261485714286
1863.3524	-1.0227891E-4	-0.0146112728571429
1853.3816	-9.8288641E-5	-0.0140412344285714
1843.4307	-1.0058698E-4	-0.0143695685714286
1833.4663	-9.8029105E-5	-0.0140041578571429
1823.5033	-9.7405363E-5	-0.0139150518571429
1813.5442	-9.5361131E-5	-0.0136230187142857
1803.5831	-9.3651862E-5	-0.0133788374285714
1793.6282	-9.32808E-5	-0.0133258285714286
1783.6578	-9.4647828E-5	-0.0135211182857143
1773.709	-9.4220539E-5	-0.013460077
1763.735	-9.0217531E-5	-0.0128882187142857
1753.7784	-9.1260828E-5	-0.0130372611428571
1743.8057	-8.8256253E-5	-0.0126080361428571
1733.8556	-8.7383739E-5	-0.0124833912857143
1723.8866	-8.6163725E-5	-0.0123091035714286
1713.9448	-9.1535422E-5	-0.0130764888571429
1703.9693	-8.3202821E-5	-0.0118861172857143
1694.0104	-8.5211449E-5	-0.0121730641428571
1684.0435	-8.2405714E-5	-0.0117722448571429
1674.0855	-8.3763024E-5	-0.0119661462857143
1664.1259	-7.7671675E-5	-0.0110959535714286
1654.1516	-8.1514801E-5	-0.0116449715714286
1644.1016	-7.8121173E-5	-0.0111601675714286
1634.1422	-7.9533032E-5	-0.0113618617142857
1624.1803	-7.2726682E-5	-0.010389526
1614.1516	-7.5635554E-5	-0.0108050791428571
1604.1591	-7.2737282E-5	-0.0103910402857143
1594.1949	-7.8179696E-5	-0.011168528
1584.2369	-7.1961228E-5	-0.0102801754285714
1574.1802	-7.3850595E-5	-0.010550085
1564.2128	-7.2100629E-5	-0.0103000898571429
1554.2444	-6.9276165E-5	-0.009896595
1544.2897	-6.8303023E-5	-0.00975757471428571
1534.3261	-6.7375548E-5	-0.00962507828571429
1524.3616	-6.7889262E-5	-0.009698466
1514.4087	-6.6488372E-5	-0.00949833885714286
1504.4428	-6.7533514E-5	-0.00964764485714286
1494.4838	-6.2829483E-5	-0.00897564042857143
1484.5206	-6.4444777E-5	-0.00920639671428571
1474.5599	-5.9827504E-5	-0.00854678628571429
1464.5111	-6.0969262E-5	-0.00870989457142857
1454.4963	-5.6238145E-5	-0.00803402071428572
1444.4855	-6.2838739E-5	-0.00897696271428571
1434.5204	-5.6538518E-5	-0.00807693114285714
1424.5596	-5.5653467E-5	-0.00795049528571429
1414.5948	-5.8788926E-5	-0.008398418
1404.6453	-5.3182465E-5	-0.007597495
1394.675	-5.5638493E-5	-0.00794835614285714
1384.7072	-5.2637366E-5	-0.00751962371428571
1374.7531	-5.008262E-5	-0.00715466
1364.7859	-4.877026E-5	-0.00696718
1354.8357	-5.0778278E-5	-0.00725403971428571
1344.866	-4.6900322E-5	-0.006700046
1334.9078	-4.6625404E-5	-0.006660772
1324.9451	-4.3661348E-5	-0.00623733542857143
1314.9867	-4.6564463E-5	-0.00665206614285714
1305.0242	-4.7421213E-5	-0.006774459
1295.0539	-4.1845189E-5	-0.00597788414285714
1285.1048	-4.4332783E-5	-0.00633325471428571
1275.1445	-3.7786866E-5	-0.00539812371428571
1265.1811	-3.9483273E-5	-0.00564046757142857
1255.2278	-3.9454416E-5	-0.00563634514285714
1245.2575	-3.5765932E-5	-0.00510941885714286
1235.3039	-3.928818E-5	-0.00561259714285714
1225.342	-3.616689E-5	-0.00516669857142857
1215.3685	-3.4025905E-5	-0.00486084357142857
1205.4186	-3.3671662E-5	-0.00481023742857143
1198.7082	-3.1163095E-5	-0.00445187071428571
1195.0088	-3.6287271E-5	-0.00518389585714286
1191.3017	-3.3362411E-5	-0.00476605871428571
1187.5841	-3.1728968E-5	-0.00453270971428571
1183.8786	-3.0275302E-5	-0.00432504314285714
1180.161	-2.8430254E-5	-0.00406146485714286
1176.4525	-3.1993264E-5	-0.00457046628571429
1172.7477	-2.9289355E-5	-0.00418419357142857
1169.0294	-3.2474433E-5	-0.00463920471428571
1165.3242	-3.2289857E-5	-0.00461283671428571
1161.6028	-2.7010542E-5	-0.00385864885714286
1157.902	-2.5752601E-5	-0.003678943
1154.1956	-2.7113066E-5	-0.00387329514285714
1150.4431	-2.9049551E-5	-0.00414993585714286
1146.731	-2.2823779E-5	-0.00326053985714286
1143.016	-3.0893561E-5	-0.00441336585714286
1139.3183	-2.6271592E-5	-0.00375308457142857
1135.5952	-2.2847057E-5	-0.00326386528571429
1131.8896	-2.3912254E-5	-0.00341603628571429
1128.166	-2.3846354E-5	-0.003406622
1124.4662	-2.5304832E-5	-0.003614976
1120.7519	-2.1841884E-5	-0.00312026914285714
1117.0412	-2.400153E-5	-0.00342879
1113.323	-2.5149845E-5	-0.003592835
1109.6213	-2.3992585E-5	-0.00342751214285714
1105.9022	-2.2504954E-5	-0.00321499342857143
1102.1973	-2.2079872E-5	-0.00315426742857143
1098.4481	-2.5376147E-5	-0.00362516385714286
1094.7412	-2.2623414E-5	-0.00323191628571429
1091.027	-1.8794146E-5	-0.002684878
1087.3079	-2.1911822E-5	-0.00313026028571429
1083.6034	-2.2998327E-5	-0.00328547528571429
1079.8942	-2.0270135E-5	-0.00289573357142857
1076.1963	-2.2302829E-5	-0.00318611842857143
1072.4743	-2.4036778E-5	-0.00343382542857143
1068.742	-1.8582301E-5	-0.00265461442857143
1065.0163	-2.0548845E-5	-0.00293554928571429
1061.2976	-2.0241192E-5	-0.00289159885714286
1057.589	-1.9501378E-5	-0.00278591114285714
1053.876	-1.7372729E-5	-0.00248181842857143
1050.1725	-1.892843E-5	-0.00270406142857143
1046.4586	-1.8340807E-5	-0.00262011528571429
1042.7497	-1.5598985E-5	-0.00222842642857143
1039.0363	-1.499092E-5	-0.00214156
