Field	M	M over mass	M with diamagnetism	M/Ms
kOe	emu	emu/g	emu/g	
x=1.0%, d =1%	x=1.0%, d =1%	x=1.0%, d =1%	x=1.0%, d =1%	x=1.0%, d =1%
0.99715677	4.2477466E-5	0.00363546982972157	0.00425014302159517	0.797677165665635
0.99216857	4.4735577E-5	0.00383386043233349	0.00428176801280644	0.841207069914158
0.98717611	4.3913592E-5	0.00375967493600268	0.00433373905145516	0.824929647952663
0.98219429	4.6710824E-5	0.00400577720626131	0.00439429484592522	0.878928215015128
0.97721968	4.9329019E-5	0.00423603757883332	0.00443092692050514	0.929450829687032
0.97221018	4.4076968E-5	0.00376980591682007	0.00447147030997553	0.827152538649695
0.96718407	4.7136727E-5	0.00403912785946719	0.00442714695864526	0.886245853661135
0.96216486	4.8040876E-5	0.00411768985019619	0.00438734339340493	0.903483544806698
0.9571976	4.349127E-5	0.00371363367529404	0.00440958414842299	0.814827497731118
0.95220941	4.6476588E-5	0.00397637888256715	0.00441193733324711	0.872477777350107
0.94723917	4.7267399E-5	0.00404492512039927	0.00442850098982785	0.887517860550346
0.94225967	4.7314812E-5	0.00404768124727602	0.00444816770370617	0.888122596548231
0.9372725	4.7023598E-5	0.00402046816538909	0.00442389882547712	0.882151634046734
0.93228488	4.483412E-5	0.00382526698879271	0.00436456597173113	0.839321538192542
0.92730934	4.6200029E-5	0.003944705322564	0.00436423789318994	0.865528118364273
0.92233004	4.3805859E-5	0.00373139221523098	0.00438952859972092	0.818723990472567
0.91735343	4.907121E-5	0.00419591360246697	0.00444510806630919	0.920647021309504
0.91236719	4.7085536E-5	0.00401874857707988	0.00453746061442009	0.881774330316308
0.90738811	4.7770935E-5	0.00407796376344356	0.00458023415100556	0.894767039439289
0.90240804	5.1648081E-5	0.004419634150296	0.00455928450075411	0.96973469934068
0.89741866	4.5630958E-5	0.0038857028188163	0.00458517711291124	0.852582075029829
0.89244411	4.7636325E-5	0.00406173064236432	0.00464826588966898	0.891205246708531
0.88745421	5.0542757E-5	0.00431749429328133	0.00471264189383669	0.947323667077706
0.88247723	5.3148306E-5	0.00454663486557528	0.00477246014944093	0.997600580601271
0.87749851	5.1773435E-5	0.00442352537726405	0.00477319084334548	0.970588493497754
0.87251756	4.7484083E-5	0.00404249657163058	0.00472503927053435	0.886985000152867
0.86753918	4.9929174E-5	0.00425743691613621	0.00465681581011953	0.934146168536315
0.86255495	4.9648174E-5	0.00423112857809148	0.00464130188115895	0.92837372054257
0.85755996	4.86629E-5	0.00414249199628404	0.00465498169732672	0.908925511463123
0.85254235	5.0020298E-5	0.00426116498059159	0.00468137294045259	0.934964162365853
0.84757169	4.8833697E-5	0.00415471888460049	0.00470844462772124	0.911608276022862
0.8425939	5.2359073E-5	0.00446525984216963	0.00469366840397193	0.979745667463081
0.83760055	4.9934268E-5	0.00424923161063862	0.00468937558487542	0.932345800182484
0.83262974	4.6965617E-5	0.00398508193145528	0.00468317664093207	0.874387358145685
0.82764423	5.1411415E-5	0.00437707393129107	0.0046226080422294	0.960396342414042
0.82266714	4.9630579E-5	0.0042180388080641	0.00462941492347689	0.925501626660979
0.81768061	4.6986051E-5	0.00398256803511302	0.0046750500549246	0.873835771197368
0.8126943	5.0941502E-5	0.00433116626382324	0.00469375409000757	0.950323504573752
0.80771949	5.1511135E-5	0.00438013790600325	0.00470241293626961	0.961068624891564
0.80274962	5.1096345E-5	0.0043419938968305	0.00472033674735198	0.952699251316988
0.79776229	4.7860248E-5	0.00405417165363881	0.0047165124079777	0.889546690047554
0.79275029	5.0460482E-5	0.00428283174668118	0.0047406605090036	0.939718179143049
0.78774989	5.2041698E-5	0.00442131660953978	0.0047607950992315	0.970103856391567
0.7827702	5.2459182E-5	0.00445682232749987	0.00483167952303795	0.977894348898418
0.7777896	4.9738592E-5	0.00421462211863649	0.00485330605044425	0.924751953230521
0.77281911	5.3941905E-5	0.00458515961162019	0.00483952808404553	1.00605349361457
0.76783206	5.1700043E-5	0.00438532284761449	0.00478244233071546	0.962206279643857
0.76284956	5.0691535E-5	0.00429463377082348	0.00476185533095993	0.942307722065392
0.75785753	4.7945219E-5	0.00405015362005672	0.00472108815356141	0.888665072597973
0.7528842	5.2034804E-5	0.0044106258671376	0.00475899314423233	0.967758145521265
0.74790106	5.1190581E-5	0.00433447510087976	0.00477981000914653	0.951049513559803
0.74293	5.3705867E-5	0.00455562950870641	0.00481474067409874	0.99957414159203
0.73794125	4.9175473E-5	0.00415326729743057	0.00477945683200348	0.911289775803179
0.73296197	5.2045623E-5	0.0044058232224288	0.00469102264622504	0.966704372501971
0.72798503	4.976177E-5	0.00420227336381	0.00462935190111898	0.922042449311944
0.72300699	4.6112717E-5	0.00387790902785815	0.00458013090339798	0.850871999201263
0.71801875	5.1247024E-5	0.00433083023837397	0.00454634738007952	0.950249775498688
0.7130442	4.661592E-5	0.00391955974333792	0.00456605214069879	0.860010797273587
0.70805766	5.0358881E-5	0.0042493534807699	0.00464898994000138	0.932372540335876
0.70307919	4.9823839E-5	0.0042005652151832	0.00466554755581952	0.921667655621175
0.69810069	5.2903305E-5	0.00447164490552442	0.00471283689740194	0.981146647110279
0.69312356	4.9016161E-5	0.00412621083267923	0.00472910890308187	0.905353177474308
0.68814139	5.0671105E-5	0.00427122556811468	0.00479403985874419	0.937171607707508
0.68314734	5.2039959E-5	0.00439091916959216	0.00489717915542961	0.963434197481822
0.67818271	5.5271777E-5	0.00467548534801751	0.00499459806109063	1.02587232880528
0.67320148	5.7159355E-5	0.00484108743487948	0.00499290850635879	1.0622079358832
0.66821982	5.2307548E-5	0.00441028364520393	0.00495650533507652	0.967683056843635
0.66322778	5.0124278E-5	0.00421563057119191	0.00487959413034423	0.92497322300136
0.6582594	5.3344182E-5	0.00449914132910336	0.00480201811273215	0.987179779072226
0.65327924	5.2038747E-5	0.00438217620320859	0.00479472087662124	0.961515858182914
0.64828632	5.0665302E-5	0.00425918880396731	0.00479459661618575	0.934530559271248
