Field	M	M over mass	M with diamagnetism	M/Ms
kOe	emu	emu/g	emu/g	
x=7.6%, d =38%	x=7.6%, d =38%	x=7.6%, d =38%	x=7.6%, d =38%	x=7.6%, d =38%
1.3050242	-4.7421213E-5	-0.006774459	0.0106569050357776	0.978477514763544
1.2950539	-4.1845189E-5	-0.00597788414285714	0.0106878921838177	1.03821825269944
1.2851048	-4.4332783E-5	-0.00633325471428571	0.0108012393175399	0.992800665603363
1.2751445	-3.7786866E-5	-0.00539812371428571	0.0108805034880139	1.06520621846423
1.2651811	-3.9483273E-5	-0.00564046757142857	0.0109184117217153	1.03009064001603
1.2552278	-3.9454416E-5	-0.00563634514285714	0.0109072405821438	1.01749345257188
1.2452575	-3.5765932E-5	-0.00510941885714286	0.0108187608661368	1.05261215317617
1.2353039	-3.928818E-5	-0.00561259714285714	0.0108170064788042	0.993692144508794
1.225342	-3.616689E-5	-0.00516669857142857	0.0108300597775606	1.02142302539537
1.2153685	-3.4025905E-5	-0.00486084357142857	0.0108689971582349	1.03635118638528
1.2054186	-3.3671662E-5	-0.00481023742857143	0.0108768118886286	1.02800293210097
1.1987082	-3.1163095E-5	-0.00445187071428571	0.0108217135795704	1.05197930319458
1.1950088	-3.6287271E-5	-0.00518389585714286	0.0107777175516907	0.980314953183026
1.1913017	-3.3362411E-5	-0.00476605871428571	0.0107943200183737	1.01363630968935
1.1875841	-3.1728968E-5	-0.00453270971428571	0.0108786095090579	1.0300980760148
1.1838786	-3.0275302E-5	-0.00432504314285714	0.0109807776848186	1.04423051091287
1.180161	-2.8430254E-5	-0.00406146485714286	0.0110164147419775	1.06345256110492
1.1764525	-3.1993264E-5	-0.00457046628571429	0.0109469530975172	1.01214099763185
1.1727477	-2.9289355E-5	-0.00418419357142857	0.0108155787746684	1.04258315419794
1.1690294	-3.2474433E-5	-0.00463920471428571	0.0107761346498931	0.996188755269813
1.1653242	-3.2289857E-5	-0.00461283671428571	0.0108803672713071	0.993766922039071
1.1616028	-2.7010542E-5	-0.00385864885714286	0.0109768639344507	1.05778235467542
1.157902	-2.5752601E-5	-0.003678943	0.0110634480503873	1.06936777875777
1.1541956	-2.7113066E-5	-0.00387329514285714	0.0111742245910374	1.04679007621882
1.1504431	-2.9049551E-5	-0.00414993585714286	0.011071030925826	1.01663838516565
1.146731	-2.2823779E-5	-0.00326053985714286	0.0109876633260844	1.09301200914041
1.143016	-3.0893561E-5	-0.00441336585714286	0.0110239382843371	0.982903333844353
1.1393183	-2.6271592E-5	-0.00375308457142857	0.0110955840648526	1.03837490071815
1.1355952	-2.2847057E-5	-0.00326386528571429	0.0111223793071493	1.07819341835903
1.1318896	-2.3912254E-5	-0.00341603628571429	0.0112099913832292	1.05946838541521
1.128166	-2.3846354E-5	-0.003406622	0.0112187622972035	1.05547449828126
1.1244662	-2.5304832E-5	-0.003614976	0.011162818857065	1.03162686679114
1.1207519	-2.1841884E-5	-0.00312026914285714	0.0110979995319503	1.07195793360007
1.1170412	-2.400153E-5	-0.00342879	0.0110363244942887	1.03894970044776
1.113323	-2.5149845E-5	-0.003592835	0.0110106427050567	1.01912401034313
1.1096213	-2.3992585E-5	-0.00342751214285714	0.0109770499647279	1.02939492685453
1.1059022	-2.2504954E-5	-0.00321499342857143	0.0109408074779595	1.04395269168923
1.1021973	-2.2079872E-5	-0.00315426742857143	0.010925279574379	1.04466853278792
1.0984481	-2.5376147E-5	-0.00362516385714286	0.010964556291869	0.996783346753516
1.0947412	-2.2623414E-5	-0.00323191628571429	0.0109762266319337	1.0278596513099
1.091027	-1.8794146E-5	-0.002684878	0.0109636630921571	1.07296931393477
1.0873079	-2.1911822E-5	-0.00313026028571429	0.0109987625597457	1.02745309841544
1.0836034	-2.2998327E-5	-0.00328547528571429	0.0109310379237059	1.00845154681275
1.0798942	-2.0270135E-5	-0.00289573357142857	0.0107786418662271	1.03920472807987
1.0761963	-2.2302829E-5	-0.00318611842857143	0.0107737848951135	1.00786920589735
1.0724743	-2.4036778E-5	-0.00343382542857143	0.0107854908972864	0.98039925321159
1.068742	-1.8582301E-5	-0.00265461442857143	0.0107778923655162	1.0466853809926
1.0650163	-2.0548845E-5	-0.00293554928571429	0.010821570205163	1.01617651738374
1.0612976	-2.0241192E-5	-0.00289159885714286	0.0108956775218915	1.01534256694773
1.057589	-1.9501378E-5	-0.00278591114285714	0.0108787057499644	1.02015911049659
1.053876	-1.7372729E-5	-0.00248181842857143	0.0108967519172629	1.04308659307143
1.0501725	-1.892843E-5	-0.00270406142857143	0.0109475902600186	1.0179659122758
1.0464586	-1.8340807E-5	-0.00262011528571429	0.0110119875389616	1.02079029029081
1.0427497	-1.5598985E-5	-0.00222842642857143	0.0110032069372965	1.05172165928488
1.0390363	-1.499092E-5	-0.00214156	0.010941696574697	1.05481334492921
1.0353345	-1.8177698E-5	-0.002596814	0.0108734766218421	1.00841827722997
1.0316196	-1.9625273E-5	-0.00280361042857143	0.0107378190728115	0.984693187978515
1.0279023	-1.6093356E-5	-0.00229905085714286	0.0107303956419149	1.02592001135937
1.0241889	-1.8757204E-5	-0.00267960057142857	0.0108008574341629	0.98633119008373
1.0204604	-1.3173122E-5	-0.00188187457142857	0.0109202760695416	1.05431290488811
1.0167235	-1.5519216E-5	-0.00221703085714286	0.0110139708468185	1.01883839829832
1.0129933	-1.2687747E-5	-0.00181253528571429	0.0111611167314078	1.05091140516852
1.0092525	-1.212401E-5	-0.00173200142857143	0.0111977542232236	1.05338913921881
1.0055156	-1.0189174E-5	-0.00145559628571429	0.0111255889376436	1.0737572734599
1.0017827	-1.2134378E-5	-0.00173348257142857	0.0109772579075929	1.04351739489908
0.99804711	-1.722007E-5	-0.00246001	0.0108295588725772	0.972307878072599
0.99430252	-1.3954035E-5	-0.00199343357142857	0.0107882665377248	1.01003082952674
0.99057627	-1.353087E-5	-0.00193298142857143	0.0108392790715927	1.01069383567354
0.98685017	-9.4747413E-6	-0.00135353447142857	0.0110512517278659	1.05874727428395
0.98310849	-1.1813582E-5	-0.00168765457142857	0.011126653651937	1.02336115296646
0.9793772	-6.3764888E-6	-9.10926971428571E-4	0.0110924947245722	1.08942183405046
0.97562357	-1.15303E-5	-0.00164718571428571	0.0109082265389011	1.01730022132373
0.97189264	-1.2502972E-5	-0.00178613885714286	0.0108113284984974	0.999749115463248
0.96814412	-1.4501721E-5	-0.00207167442857143	0.0106448461945006	0.96879040866753
0.9643946	-8.932815E-6	-0.00127611642857143	0.0106855692308657	1.03654676147935
0.96064777	-1.3132145E-5	-0.00187602071428571	0.0107718457180058	0.976884753239626
0.95691684	-7.7116966E-6	-0.00110167094285714	0.0109287247654882	1.0427287802792
0.95319162	-8.9517619E-6	-0.00127882312857143	0.0109304525843822	1.02169710211874
0.949447	-5.331674E-6	-7.61667714285714E-4	0.0109659088117931	1.06403846161288
0.94570835	-1.0726029E-5	-0.00153228985714286	0.0108578809500509	0.98879859816567
0.94194464	-7.7533354E-6	-0.00110761934285714	0.0109242700212648	1.02267013240602
0.93820899	-1.0085774E-5	-0.00144082485714286	0.0109713501164328	0.987375383149744
0.93446889	-8.7988613E-7	-1.25698018571429E-4	0.0111200654556698	1.10258666645678
0.93073271	-5.9063449E-6	-8.43763557142857E-4	0.0112470475509578	1.03214904914864
0.92700735	-3.8315714E-6	-5.47367342857143E-4	0.0113267909760289	1.05435764151928
0.92325978	-1.7239208E-6	-2.462744E-4	0.0112596226006476	1.07696615001175
0.91952814	-3.5325236E-6	-5.04646228571429E-4	0.0112229689821093	1.04850980972709
0.91579972	-3.463576E-6	-4.94796571428571E-4	0.0109877451787013	1.04454939442527
0.91205727	-5.0075849E-6	-7.15369271428572E-4	0.0107993343669432	1.01953046204813
0.90832365	-1.0846821E-5	-0.00154954585714286	0.0108146640674741	0.938493898298899
0.90457914	-3.7042713E-6	-5.29181614285714E-4	0.0109022607771258	1.02678419480784
0.90085247	1.0855802E-6	1.55082885714286E-4	0.0109925044975404	1.08440794599196
0.89711532	-1.7009215E-6	-2.42988785714286E-4	0.0110860052858248	1.0431882102106
0.89338324	-4.4774824E-6	-6.39640342857143E-4	0.0110598993648735	1.00210475579301
0.88964429	-2.6903883E-6	-3.84341185714286E-4	0.0109745056314812	1.02054299704389
0.88591033	3.9068908E-7	5.58127257142857E-5	0.0109539316696429	1.05586712234407
0.88217898	-2.1574363E-6	-3.08205185714286E-4	0.0108913327412199	1.01776444922295
0.87843586	-2.1631843E-6	-3.09026328571428E-4	0.0108799696351014	1.01281050561276
0.87470789	-4.7976308E-6	-6.85375828571429E-4	0.0108067335435249	0.97358622130034
0.87096127	2.4214855E-6	3.459265E-4	0.0108322447301165	1.06287254143123
0.86723233	-2.8637101E-6	-4.09101442857143E-4	0.0109262902931614	0.989069265522058
0.86349498	6.2385651E-7	8.91223585714286E-5	0.0110376859150365	1.02969142558797
0.85975603	2.8037445E-6	4.00534928571428E-4	0.0110589134099216	1.05325347127383
0.85602771	2.2881844E-6	3.26883485714286E-4	0.0111785012599178	1.04166856887298
0.85229786	2.4871738E-6	3.55310542857143E-4	0.0111844612747952	1.03940262140207
0.84856249	4.5338524E-6	6.476932E-4	0.0111405165317477	1.06123168200672
