Field	M	M over mass	M with diamagnetism	M/Ms
-1.2152798	-7.1325588E-6	-5.25116753806121E-4	-5.0302978991621E-4	-0.84538433718714
-1.2659246	-7.7504871E-6	-5.79320990648226E-4	-5.34378501689817E-4	-0.898068513066297
-1.3165562	-7.0209569E-6	-5.15327113455244E-4	-5.56090135211266E-4	-0.934556759451939
-1.3671922	-7.793025E-6	-5.83052385385069E-4	-5.83657036184561E-4	-0.980885280694179
-1.4178277	-8.3460573E-6	-6.31563990648227E-4	-5.65831318133607E-4	-0.950927645696257
-1.4684607	-6.7755696E-6	-4.93801911700858E-4	-5.40724303207013E-4	-0.908733172132372
-1.5190985	-7.6542734E-6	-5.70881192402612E-4	-5.37436430573798E-4	-0.903207622587386
-1.5697334	-7.2201013E-6	-5.32795920472788E-4	-5.45855975517159E-4	-0.917357383822294
-1.6203667	-5.8793751E-6	-4.15188359069279E-4	-5.24240333060201E-4	-0.881030458583148
-1.6710043	-7.6422149E-6	-5.69823429244718E-4	-5.26077061477982E-4	-0.884117236875776
-1.7216358	-8.2260553E-6	-6.21037499420156E-4	-5.20635929633218E-4	-0.874972952122979
-1.7722719	-7.1016477E-6	-5.22405253806121E-4	-5.15974522464364E-4	-0.867139060992082
-1.8229056	-6.2060616E-6	-4.43845069595595E-4	-5.28926804004461E-4	-0.888906471519917
-1.8735419	-7.5799404E-6	-5.64360753806121E-4	-5.41965612596454E-4	-0.910819298116306
-1.9241773	-6.3123895E-6	-4.53172078367525E-4	-5.37217124108334E-4	-0.902839059423406
-1.9748207	-8.3201667E-6	-6.29292885385069E-4	-5.43977364528732E-4	-0.914200218308204
-1.9768172	-7.785074E-6	-5.82354929244718E-4	-5.67272212297922E-4	-0.953349190866096
-1.9265874	-7.6568223E-6	-5.71104780121911E-4	-5.78636540028671E-4	-0.972447909985368
-1.8762813	-7.736793E-6	-5.78119753806121E-4	-5.63878714526687E-4	-0.947646129294814
-1.8262693	-7.2686889E-6	-5.37057990648227E-4	-5.64186266115449E-4	-0.948162995892436
-1.7762609	-7.5164336E-6	-5.58789981876297E-4	-5.48478792308554E-4	-0.921765250471954
-1.7262583	-7.2078298E-6	-5.31719473104367E-4	-5.45919476437291E-4	-0.917464102518389
-1.6762499	-7.151483E-6	-5.26776771349981E-4	-5.47891218616165E-4	-0.920777782917454
-1.6262425	-7.783706E-6	-5.82234929244718E-4	-5.54662151017097E-4	-0.932156910584734
-1.5762338	-7.7167111E-6	-5.76358183630683E-4	-5.61068398900793E-4	-0.942923154909779
-1.5262328	-7.1536779E-6	-5.269693064377E-4	-5.63922832917069E-4	-0.947720274001465
-1.4762244	-7.8777109E-6	-5.90480973104367E-4	-5.65825134209344E-4	-0.950917253085682
-1.4262216	-7.6410702E-6	-5.69723016964016E-4	-5.60734926627452E-4	-0.942362726397553
-1.3762316	-7.2573713E-6	-5.36065218718402E-4	-5.49877704568809E-4	-0.92411624148208
-1.3262244	-7.4303366E-6	-5.51237613455244E-4	-5.42354754071937E-4	-0.911473283456575
-1.2762204	-7.1224189E-6	-5.24227288893841E-4	-5.37833675615306E-4	-0.903875226659448
-1.22622	-7.1258829E-6	-5.24531148542963E-4	-5.19239198230118E-4	-0.872625626228752
-1.1762131	-7.035884E-6	-5.16636508192086E-4	-5.13287711111973E-4	-0.862623646040881
-1.1262115	-6.8558377E-6	-5.00842973104367E-4	-5.00696638728217E-4	-0.841463278215766
-1.0762136	-6.9009007E-6	-5.04795867841209E-4	-4.98339732929337E-4	-0.83750229760082
-1.0262033	-6.5036189E-6	-4.69946587139455E-4	-4.97508284763468E-4	-0.836104978255726
-0.9762058	-6.7997965E-6	-4.95927078367525E-4	-4.86390092476223E-4	-0.817419910679435
-0.9261134	-6.4105743E-6	-4.61784780121911E-4	-4.7576675687323E-4	-0.79956649184126
-0.87570401	-7.1315748E-6	-5.25030438016648E-4	-4.63702210232736E-4	-0.779290995300914
-0.82570494	-6.0700663E-6	-4.31915657314893E-4	-4.50274438977675E-4	-0.756724483873726
-0.77570794	-5.7206105E-6	-4.01261639771034E-4	-4.32837252885989E-4	-0.727419809872243
-0.72569677	-5.9655626E-6	-4.22748666086823E-4	-4.16251017393411E-4	-0.699545230713307
-0.67569177	-5.7580895E-6	-4.04549271349981E-4	-4.01926975578501E-4	-0.675472460395756
-0.62569209	-5.6456398E-6	-3.94685262578051E-4	-3.93547526615184E-4	-0.66139008386488
-0.57569417	-5.3718583E-6	-3.7066934152542E-4	-3.93195172670882E-4	-0.660797923098998
-0.52568656	-5.7454565E-6	-4.03441113455244E-4	-3.80160675737991E-4	-0.638892342612371
-0.4756893	-5.3012027E-6	-3.64471481876297E-4	-3.58528846882635E-4	-0.602538214754305
-0.42553742	-5.4664679E-6	-3.78968429244718E-4	-3.4729710644179E-4	-0.583662319850299
-0.37518032	-4.4742919E-6	-2.91935446788578E-4	-3.34117267015135E-4	-0.561512478943677
-0.32519146	-4.432991E-6	-2.88312560823665E-4	-3.15553554341843E-4	-0.530314581227406
-0.27518548	-4.48729E-6	-2.93075630999104E-4	-2.89486588407193E-4	-0.486506828364868
-0.2251821	-4.6874462E-6	-3.10633192402613E-4	-2.70410485577274E-4	-0.454447815419191
-0.17517393	-3.8682274E-6	-2.38771894156998E-4	-2.30398846351003E-4	-0.387204853302164
-0.12517942	-3.2881207E-6	-1.8788534152542E-4	-1.94471273803668E-4	-0.326825512528467
-0.075177898	-2.8978175E-6	-1.53648218718402E-4	-1.52966632643074E-4	-0.257073433703109
-0.025036869	-2.3828104E-6	-1.08472157314893E-4	-1.07033821589215E-4	-0.179879438821859
0.025338377	-1.160407E-6	-1.24378889384064E-6	-6.16020724909453E-5	-0.103527521164873
0.075340299	-1.641296E-6	-4.34270345078757E-5	-1.44489433759083E-5	-0.0242826780118358
0.12534531	-1.3366117E-6	-1.67003415254196E-5	2.82687046222924E-5	0.0475079619523853
0.17534979	-3.5281936E-7	6.9597232158791E-5	6.71929442452425E-5	0.112923456568802
0.22535266	2.5743696E-7	1.23128488299142E-4	1.06356662909619E-4	0.178741416078481
0.27535799	9.8821211E-7	1.87231571632475E-4	1.40322195993494E-4	0.235823382691438
0.32536013	5.6090635E-7	1.49748610228966E-4	1.9236836423461E-4	0.323291394176354
0.37535615	1.1302655E-6	1.99692395316686E-4	2.104953490422E-4	0.353755333577077
0.4253585	1.7409451E-6	2.53260781281598E-4	2.21084796063015E-4	0.371551799771179
0.47535955	1.74627E-6	2.53727877772826E-4	2.53151823429801E-4	0.425443166086775
0.52535623	2.1199329E-6	2.86505325141247E-4	2.78247537914731E-4	0.467618648297509
0.5753581	1.2262369E-6	2.08110939176335E-4	2.96371323055613E-4	0.498077210386246
0.62535811	2.9304068E-6	3.57599526895633E-4	3.13836347878744E-4	0.527428669743192
0.6753589	3.6353688E-6	4.19438298825458E-4	3.43947000334475E-4	0.578032181660053
0.72536427	2.2766707E-6	3.00254254965809E-4	3.47529225726042E-4	0.584052416045793
0.77536313	2.5353521E-6	3.22945605843001E-4	3.53123630257184E-4	0.593454288581619
0.82535428	3.7935516E-6	4.33313983035984E-4	3.8056154030912E-4	0.639566029611748
0.87537045	3.5261862E-6	4.09860877772826E-4	3.91911642321143E-4	0.658640841201016
0.92535924	2.0857751E-6	2.83509026895633E-4	4.18904699451148E-4	0.704004969067687
0.97536243	4.4754151E-6	4.93126570755282E-4	4.71729549714919E-4	0.792781621907048
1.0253648	5.2818582E-6	5.638671935623E-4	4.82235194114379E-4	0.810437250669791
1.0753633	4.5833855E-6	5.0259765847458E-4	4.85924107192529E-4	0.816636782785041
1.1253633	4.6537505E-6	5.08770026895633E-4	5.21272653608102E-4	0.876043020906714
1.1757506	4.7703651E-6	5.18999377772826E-4	5.04630165651614E-4	0.848073904698738
1.2258702	3.2477051E-6	3.85432711106159E-4	4.62818492973415E-4	0.777805833299562
1.2758643	4.6253077E-6	5.06275044439493E-4	4.38868541965359E-4	0.737555904041927
1.3258599	4.6447578E-6	5.079811935623E-4	4.24773957190484E-4	0.713868755792079
1.3758724	1.8027305E-6	2.58680553211422E-4	4.3597306701341E-4	0.732689812167919
1.4258673	4.6016263E-6	5.04197728650019E-4	4.60259782487994E-4	0.773505702748383
1.4758668	4.3604575E-6	4.83042570755282E-4	5.09201847776507E-4	0.855757005263471
1.5258695	4.7541215E-6	5.17574500579844E-4	5.30369779952518E-4	0.891331515304358
1.5758659	6.4083305E-6	6.62680553211422E-4	5.62024869062238E-4	0.944530584349709
1.6258652	5.6075705E-6	5.92438447948265E-4	5.95030884520464E-4	1
1.6758647	5.8334683E-6	6.12254044439493E-4	5.82464565786567E-4	0.978881232788404
1.7258633	4.7297211E-6	5.15434114614931E-4	5.89752291607529E-4	0.99112887574367
1.7758591	5.107968E-6	5.4861366724651E-4	5.87985560032672E-4	0.988159733097771
1.825866	5.3544894E-6	5.70238351457036E-4	5.8087479289981E-4	0.976209484265573
1.8758733	5.6878101E-6	5.99477009351773E-4	5.68419990208943E-4	0.955278129247078
1.925859	5.4116954E-6	5.75256421632475E-4	5.50621151960043E-4	0.925365668042238
1.9758593	4.7400889E-6	5.16343570755282E-4	5.27478278153151E-4	0.886472100651122
