Field	M	M over mass	M with diamagnetism	M/Ms
kOe	emu	emu/g	emu/g	
x=15%, d =21%	x=15%, d =21%	x=15%, d =21%	x=15%, d =21%	x=15%, d =21%
-0.5256869	-3.2445895E-6	-2.68147892561983E-4	-0.00239458492465428	-1.01027864452185
-0.47568783	-6.7015572E-6	-5.53847702479339E-4	-0.00239554622117106	-1.01128198048666
-0.42568882	-1.0398489E-5	-8.59379256198347E-4	-0.00250857870953954	-1.00494114934317
-0.37568322	-1.1304618E-5	-9.34265950413223E-4	-0.00259040848956664	-0.999372749101783
-0.32567505	-1.6242134E-5	-0.00134232512396694	-0.00263522852217937	-0.996015865381864
-0.27568309	-1.6674687E-5	-0.00137807330578512	-0.00255203171208474	-0.984877403930225
-0.22566742	-1.4252236E-5	-0.00117787074380165	-0.00229742788098155	-0.949928268090029
-0.17567154	-1.6170552E-5	-0.00133640925619835	-0.00210773716543913	-0.894242385215093
-0.12567194	-1.6630835E-5	-0.00137444917355372	-0.00207511265422873	-0.832082201389633
-0.075671407	-1.5867607E-5	-0.00131137247933884	-0.00191049361271896	-0.758024961184042
-0.025658739	-1.6456697E-5	-0.00136005760330579	-0.00157012018430418	-0.655169947114616
0.02434082	-1.3433296E-5	-0.00111018975206612	-0.00135266323765628	-0.522040411591912
0.07435599	-1.2130312E-5	-0.00100250512396694	-0.00111457535105387	-0.380587817658307
0.12435166	-1.0716743E-5	-8.85681239669422E-4	-4.81962573528285E-4	-0.252643207326589
0.17434398	2.8973557E-7	2.39450884297521E-5	1.7692873302414E-4	-0.124226829151021
0.22436332	-2.6308518E-6	-2.17425768595041E-4	2.81758545800126E-4	-0.00967583358887172
0.27435798	-7.8430686E-6	-6.48187487603306E-4	1.64508207101303E-4	0.104721031353992
0.32436447	-3.8568853E-6	-3.18750851239669E-4	4.10823714623224E-4	0.212165837209113
0.37437085	-3.0498391E-6	-2.52052818181818E-4	8.53977775743405E-4	0.294328869869794
0.42436342	2.260479E-6	1.86816446280992E-4	0.00118759545966342	0.352487875843169
0.47436612	-2.6096887E-6	-2.15676752066116E-4	0.00146668364241467	0.409758379597194
0.5243682	3.810819E-6	3.14943719008264E-4	0.00155553861452266	0.488282517375386
0.57437121	-4.9631983E-6	-4.1018167768595E-4	0.00135220220322016	0.540077194737511
