H	M	M_over_mass	M_without_diamagnetism
0.51267651	3.7542588E-5	0.00341296254545455	0.00589974810124089
0.5089363	3.9314676E-5	0.00357406145454546	0.00592328227507641
0.50519106	3.8417618E-5	0.00349251072727273	0.00592777100982123
0.50143819	3.6889898E-5	0.00335362709090909	0.0059658167607856
0.49769224	3.8337973E-5	0.00348527027272727	0.00599012350610775
0.4939419	4.2437216E-5	0.00385792872727273	0.00601450536037279
0.49020026	3.9558655E-5	0.00359624136363636	0.00605908740802891
0.48645154	3.8947511E-5	0.00354068281818182	0.00604715057670775
0.48270184	4.160624E-5	0.00378238545454546	0.00598814887712207
0.47895704	3.9113117E-5	0.00355573790909091	0.00598115593081412
0.47520552	3.8703257E-5	0.00351847790909091	0.00591715856839846
0.47145628	4.0739365E-5	0.00370357863636364	0.00586015415304474
0.46771187	3.5695603E-5	0.00324505481818182	0.00587608769252107
0.46396078	3.9934029E-5	0.00363036627272727	0.00591085932877718
0.46021442	4.1684189E-5	0.00378947172727273	0.00590441659014154
0.45646928	4.1039647E-5	0.003730877	0.00592549327863906
0.45271935	3.776042E-5	0.00343276545454545	0.00588832043854678
0.44897327	3.9825228E-5	0.00362047527272727	0.00583782798849344
0.44522799	3.9916333E-5	0.00362875754545455	0.00584241683113467
0.44147689	3.9130894E-5	0.003557354	0.00585041176347539
0.43772622	4.1626343E-5	0.003784213	0.00586192284981986
0.43396032	3.8527096E-5	0.00350246327272727	0.00586616878913257
0.43019795	4.2121892E-5	0.00382926290909091	0.00584911702856814
0.42644828	4.014484E-5	0.00364953090909091	0.00584249293712325
0.42270277	3.9063911E-5	0.00355126463636364	0.00585065243665574
0.41895205	4.2265163E-5	0.00384228754545455	0.00580469902398339
0.41520611	4.0360019E-5	0.00366909263636364	0.00581121000694994
0.4114588	3.8887806E-5	0.00353525509090909	0.00579320563751426
0.40771	4.2206574E-5	0.00383696127272727	0.00576538285669552
0.40396024	3.9080997E-5	0.00355281790909091	0.00574500167110214
0.40021399	4.1300202E-5	0.00375456381818182	0.00575569324544258
0.39646965	3.9041984E-5	0.00354927127272727	0.00569789318401337
0.3927208	4.2239563E-5	0.00383996027272727	0.00567119364987611
0.3889703	3.7386116E-5	0.00339873781818182	0.0056380112380339
0.38522161	3.9807771E-5	0.00361888827272727	0.00563753590317939
0.38147858	4.0330049E-5	0.00366636809090909	0.00565128388644382
0.37773246	4.0740365E-5	0.00370366954545455	0.00569585411206934
0.37397811	4.2254882E-5	0.00384135290909091	0.00568600051786178
0.37023735	4.0341153E-5	0.00366737754545455	0.00568794437655911
0.36649238	3.9812718E-5	0.003619338	0.00568353255506436
0.36274102	4.2492631E-5	0.00386296645454546	0.00566366366049855
0.35899255	4.1437284E-5	0.00376702581818182	0.00565495782658947
0.3552471	4.0604723E-5	0.00369133845454546	0.00561176889974089
0.35147807	4.0481285E-5	0.00368011681818182	0.00555570128701546
0.34771614	3.8936271E-5	0.003539661	0.00551182866991121
0.34396373	4.0776871E-5	0.00370698827272727	0.0054827742450669
0.34021479	3.9341158E-5	0.00357646890909091	0.00548379197088358
0.33646823	3.9759384E-5	0.00361448945454545	0.00553177585461826
0.33272087	4.1427518E-5	0.003766138	0.00552562042034146
0.32897617	4.3230736E-5	0.00393006690909091	0.00555008945452001
0.32522384	3.8709157E-5	0.00351901427272727	0.00557379571096206
0.32148414	4.2568152E-5	0.003869832	0.00555856326572663
0.3177008	4.2879441E-5	0.003898131	0.00553093795442474
0.31394995	4.0769472E-5	0.00370631563636364	0.00551989637588591
0.31019914	4.0881207E-5	0.00371647336363636	0.00541993580124063
0.30645326	4.0369213E-5	0.00366992845454546	0.00535320712712813
0.30270658	3.743042E-5	0.00340276545454546	0.00528648509565292
0.29970675	4.0889419E-5	0.00371721990909091	0.0052557418757743
0.29721879	3.718461E-5	0.00338041909090909	0.00527941192231536
0.2947257	4.0618346E-5	0.00369257690909091	0.00534236650159244
0.29223497	4.1820987E-5	0.00380190790909091	0.00537843855497383
0.28974671	4.176717E-5	0.00379701545454545	0.00538310753388427
0.28725708	4.1390304E-5	0.00376275490909091	0.00529156030400843
0.28476642	3.7805139E-5	0.00343683081818182	0.0051893118406066
0.28227453	3.6767467E-5	0.003342497	0.00512145495835859
0.2797879	3.8378004E-5	0.00348890945454545	0.00511534072271313
0.27729899	3.9270349E-5	0.00357003172727273	0.00518572939950874
0.27480434	4.043169E-5	0.00367560818181818	0.00523885312896576
0.27231634	4.1561436E-5	0.00377831236363636	0.00524806900203846
0.26982844	3.9428901E-5	0.00358444554545455	0.00522019640552774
0.26733657	3.947998E-5	0.00358908909090909	0.00518642011721869
0.26484311	3.8835248E-5	0.00353047709090909	0.00518352707849592
0.26234923	4.0170072E-5	0.00365182472727273	0.00523648914568798
0.25986541	4.1736549E-5	0.00379423172727273	0.00528088028751219
0.25737173	4.2599747E-5	0.00387270427272727	0.00526211195631965
0.25488003	4.1039781E-5	0.00373088918181818	0.00515307918508252
0.25238505	3.7409302E-5	0.00340084563636364	0.00506465418619102
0.24988988	3.5396909E-5	0.00321790081818182	0.00498574809041098
0.24739335	4.0690214E-5	0.00369911036363636	0.00497263017365073
0.24489562	3.7851081E-5	0.00344100736363636	0.00501396512180919
0.24239879	3.9421143E-5	0.00358374027272727	0.00502914254991571
0.23990259	3.9460642E-5	0.00358733109090909	0.00496196088455434
0.23740597	3.7704618E-5	0.00342769254545455	0.00493648790251729
0.23490831	3.631254E-5	0.00330114	0.00491715513244368
0.2324165	3.8821135E-5	0.00352919409090909	0.0049139908290714
0.22991573	3.9309801E-5	0.00357361827272727	0.0049040786915493
0.22742278	3.8467295E-5	0.00349702681818182	0.00489079077633978
0.22492638	3.6265796E-5	0.00329689054545455	0.00483579733999148
0.22243017	3.7706134E-5	0.00342783036363636	0.00478467773184505
0.21993006	3.6704432E-5	0.00333676654545455	0.0047724825967691
0.21743778	3.6858356E-5	0.00335075963636364	0.00482070094286901
0.21494049	3.8088265E-5	0.00346256954545455	0.00488072348655151
0.2124424	4.043384E-5	0.00367580363636364	0.00493052824404423
0.20994566	4.0559506E-5	0.00368722781818182	0.00493850746215184
0.20744921	3.8564814E-5	0.00350589218181818	0.00486871526526993
0.20495938	3.787679E-5	0.00344334454545455	0.00475914145501069
0.2024574	3.536252E-5	0.00321477454545455	0.00467206883943488
0.19996577	3.5967403E-5	0.00326976390909091	0.00464822842957192
0.19746475	3.6631216E-5	0.00333011054545455	0.00464182987452123
0.19497072	3.8070659E-5	0.003460969	0.00459595060939006
0.19247387	3.6341733E-5	0.00330379390909091	0.0045632271066691
0.18997704	3.2032527E-5	0.00291204790909091	0.00452196697156004
0.18746696	3.726856E-5	0.00338805090909091	0.00450429393148514
0.18496421	3.5513634E-5	0.00322851218181818	0.0045105125405161
0.18245674	3.6876544E-5	0.00335241309090909	0.00456390427337427
0.17996279	3.4982349E-5	0.00318021354545455	0.00449762455724921
0.17747362	3.7959308E-5	0.00345084618181818	0.00445901413134185
0.17496662	3.1792464E-5	0.002890224	0.00443813503334559
0.17247659	3.5711149E-5	0.00324646809090909	0.00441876956130611
0.169983	3.6779707E-5	0.00334360972727273	0.00436941909725812
0.1674845	3.4130311E-5	0.00310275554545455	0.00439433228275721
0.16498921	3.3258023E-5	0.00302345663636364	0.00436571936710609
0.16249395	3.6427289E-5	0.00331157172727273	0.00433428916104704
0.15999142	3.460919E-5	0.00314629	0.00433927807446539
0.15749889	3.4153785E-5	0.00310488954545455	0.00435252084470719
0.15500273	3.5055831E-5	0.00318689372727273	0.00434638385066076
0.15250636	3.5906958E-5	0.00326426890909091	0.00436745221413202
0.15001072	3.5710814E-5	0.00324643763636364	0.00439669202759076
0.14751097	3.5842116E-5	0.00325837418181818	0.00435609965386817
0.14500607	3.6688427E-5	0.00333531154545455	0.00430210587049869
0.14249358	3.2151698E-5	0.00292288163636364	0.00415703796894172
0.13998528	3.4433193E-5	0.00313029027272727	0.00410099929088218
0.13750323	2.7010472E-5	0.00245549745454546	0.00409411099211441
0.13497912	3.7595251E-5	0.00341775009090909	0.00410937922352605
0.1324835	3.5093999E-5	0.00319036354545455	0.00411621097093589
0.12999014	3.1530315E-5	0.00286639227272727	0.00413484996794162
0.1274909	3.3463907E-5	0.00304217336363636	0.00405916604222976
0.12498934	3.2353738E-5	0.00294124890909091	0.00398815214203046
0.12249312	3.3740516E-5	0.00306731963636364	0.00393103061384762
0.11999082	2.9237684E-5	0.00265797127272727	0.00387088996138355
0.11749719	3.010627E-5	0.00273693363636364	0.00382991812140616
0.11498996	3.1798191E-5	0.00289074463636364	0.00378286033663333
0.11247513	3.0907496E-5	0.00280977236363636	0.00377537997522394
0.10994241	2.9495557E-5	0.00268141427272727	0.00377375090904329
0.10744985	2.9925599E-5	0.002720509	0.0037572902988325
0.10495001	3.210599E-5	0.00291872636363636	0.00373097622886514
0.10245065	3.0444148E-5	0.00276764981818182	0.00371614784694983
0.10088311	2.8553759E-5	0.00259579627272727	0.00373139361147978
0.100383	3.007766E-5	0.00273433272727273	0.00374214405948411
0.099883981	3.3128771E-5	0.00301170645454546	0.00370701963804586
0.09938047	3.1318103E-5	0.00284710027272727	0.00371100161920089
0.098880466	2.5659241E-5	0.00233265827272727	0.00371094744988231
0.09838735	3.2016685E-5	0.00291060772727273	0.00365354616025346
0.097887811	3.201547E-5	0.00291049727272727	0.00364701705338664
0.097388615	2.7161831E-5	0.00246925736363636	0.00371584523500054
0.096893641	3.0056534E-5	0.00273241218181818	0.00369077100231033
0.096393469	3.3248367E-5	0.00302257881818182	0.00369626427795133
0.095897408	2.8909971E-5	0.00262817918181818	0.00373252770532096
0.09539883	3.0893759E-5	0.00280852354545455	0.00370237736562446
0.094897347	3.0462207E-5	0.00276929154545455	0.00369077445826823
0.094402793	2.9152658E-5	0.00265024163636364	0.00368175188138327
0.093903522	3.2438325E-5	0.00294893863636364	0.00369131253838696
0.093406927	2.7693131E-5	0.00251755736363636	0.0036788109519777
0.092907784	3.2776867E-5	0.00297971518181818	0.00363614184404161
0.092412753	2.8416569E-5	0.00258332445454546	0.00358048859453303
0.09191431	2.7405969E-5	0.00249145172727273	0.00356917444527586
0.09141653	2.9339894E-5	0.00266726309090909	0.00353767326533685
0.090919035	2.9228759E-5	0.00265715990909091	0.00355198329753114
0.090423437	2.9619604E-5	0.00269269127272727	0.00357299165467242
0.089920317	2.8355184E-5	0.002577744	0.00356682039340055
0.089428115	2.9678839E-5	0.00269807627272727	0.0035718404814806
0.088931222	2.8989936E-5	0.00263544872727273	0.00358311900741012
0.088430329	2.9870952E-5	0.00271554109090909	0.00360988641284672
0.08793173	2.9859014E-5	0.00271445581818182	0.00357627475627884
0.08742916	3.0274746E-5	0.00275224963636364	0.00351850951247091
0.086940376	2.6465024E-5	0.00240591127272727	0.00348438349148059
0.086440647	2.6645014E-5	0.002422274	0.00344784788843885
0.085943203	3.0076076E-5	0.00273418872727273	0.00341315738749707
0.085447609	2.7271196E-5	0.00247919963636364	0.00342207321483513
0.084946253	2.6576004E-5	0.00241600036363636	0.00345314651633808
0.084452313	2.7896527E-5	0.00253604790909091	0.00345402415692436
0.083952367	3.0626945E-5	0.00278426772727273	0.00346340223192957
0.083457749	2.8008615E-5	0.00254623772727273	0.00348614951259631
0.082959803	2.6730097E-5	0.00243000881818182	0.00345708768731481
0.082464769	2.9693346E-5	0.00269939509090909	0.0034190251324604
0.081971143	2.6616767E-5	0.00241970609090909	0.0034350005540777
0.081468321	2.8080823E-5	0.00255280209090909	0.00343504191096651
0.080970336	2.9186105E-5	0.00265328227272727	0.00340435483890714
0.080472155	2.6887396E-5	0.00244430872727273	0.00337917279016243
0.079971728	2.7089935E-5	0.00246272136363636	0.0033365309819439
0.079472688	2.5875119E-5	0.00235228354545455	0.00325304558705544
0.078981139	2.6886132E-5	0.00244419381818182	0.00325982537373121
0.078483142	2.3143929E-5	0.00210399354545455	0.00327979544854257
0.077989807	2.9717057E-5	0.00270155063636364	0.00333215192092884
0.07748889	2.7212997E-5	0.00247390881818182	0.00336919810867085
0.076997465	2.853783E-5	0.00259434818181818	0.00342009501080761
0.076489592	2.7145685E-5	0.00246778954545455	0.00342370294250779
0.075993386	2.8483671E-5	0.00258942463636364	0.00346039909059359
0.075492126	2.9653921E-5	0.002695811	0.0034561833424313
0.074990923	2.9244646E-5	0.00265860418181818	0.00343344062722869
0.074498976	2.6862938E-5	0.00244208527272727	0.00339785247700749
0.074001596	2.6591387E-5	0.00241739881818182	0.00336432613750454
0.073502651	2.8199865E-5	0.00256362409090909	0.00335762675250177
0.073006069	2.7895933E-5	0.00253599390909091	0.0033944154292957
0.072507886	2.7929651E-5	0.00253905918181818	0.00345477599585695
0.072011634	2.9096048E-5	0.00264509527272727	0.00345456606904961
0.071513848	3.0837199E-5	0.00280338172727273	0.00343940622368612
0.071016446	2.632813E-5	0.00239346636363636	0.0034039983591876
0.07052043	2.7483731E-5	0.002498521	0.00333606068319915
0.070021759	2.7214888E-5	0.00247408072727273	0.00326255313266687
0.069523452	2.5949662E-5	0.00235906018181818	0.00322526033000494
0.069026279	2.5600511E-5	0.00232731918181818	0.00323656755270917
0.068532783	2.498197E-5	0.00227108818181818	0.0032553596532924
0.068030571	2.9906508E-5	0.00271877345454545	0.00330360373711751
0.067537477	2.6553886E-5	0.00241398963636364	0.00330417374725207
0.06703736	2.8249897E-5	0.00256817245454545	0.00328691539625246
0.066539991	2.4496725E-5	0.002226975	0.00327216854254532
0.066044799	2.6702244E-5	0.00242747672727273	0.00327516885142109
0.065544676	2.9575086E-5	0.00268864418181818	0.0032286705603285
0.065050049	2.5691225E-5	0.00233556590909091	0.00324106922345941
0.064549576	2.3520735E-5	0.00213824863636364	0.00322492528426774
0.064051847	2.8279727E-5	0.00257088427272727	0.00319658984972054
0.0635581	2.6812976E-5	0.00243754327272727	0.0031751172376008
0.063051652	2.5911157E-5	0.00235555972727273	0.00315392027265659
0.062556747	2.3039845E-5	0.00209453136363636	0.00306688879089341
0.062052559	2.5355853E-5	0.00230507754545455	0.00303902917029474
0.061559764	2.3169894E-5	0.002106354	0.0030550860567031
0.061054068	2.5992549E-5	0.002362959	0.00309483253404188
0.060557068	2.5956196E-5	0.00235965418181818	0.00312847832113135
0.060050817	2.5318965E-5	0.00230172409090909	0.00317767576539144
0.059553524	2.680784E-5	0.00243707636363636	0.00318933691364431
0.059058038	2.6739697E-5	0.00243088154545455	0.00322467466103349
0.058558651	2.6265611E-5	0.00238778281818182	0.00322077572222722
0.058059922	2.8265773E-5	0.00256961572727273	0.00318757879647156
0.057553042	2.4381794E-5	0.00221652672727273	0.0031381689115856
0.057056296	2.5409642E-5	0.00230996745454545	0.00309745198490639
0.056557253	2.4368847E-5	0.00221534972727273	0.00304990606813163
0.056059359	2.5406279E-5	0.00230966172727273	0.00303721624647321
0.055560929	2.4341249E-5	0.00221284081818182	0.00302229543373583
0.055060091	2.3981059E-5	0.00218009627272727	0.00299555062732825
0.054562545	2.4849329E-5	0.00225902990909091	0.00298138685408306
0.054057447	2.2858861E-5	0.00207807827272727	0.00299797299231903
0.053560273	2.5174744E-5	0.00228861309090909	0.00303090463287073
0.053070447	2.54431E-5	0.00231300909090909	0.00307625506246049
0.052561708	2.5840335E-5	0.00234912136363636	0.00309624227518887
0.052056828	2.6642142E-5	0.00242201290909091	0.00313201867136463
0.051551332	2.3581576E-5	0.00214377963636364	0.00315086371801326
0.051093362	2.9028409E-5	0.00263894627272727	0.00311734017056439
0.050593311	2.5734912E-5	0.00233953745454545	0.00307682295112583
0.05010295	2.28546E-5	0.00207769090909091	0.00302228573568873
0.049601087	2.475727E-5	0.00225066090909091	0.00294992483856168
0.049098489	2.2662021E-5	0.00206018372727273	0.00294150480079343
0.048599725	2.5062665E-5	0.00227842409090909	0.00293832894700243
0.048097585	2.4323925E-5	0.00221126590909091	0.00294389179885838
0.047606112	2.2533139E-5	0.00204846718181818	0.00298489316407753
0.047100633	2.5553757E-5	0.00232306881818182	0.00298360579516379
0.04660581	2.6025547E-5	0.00236595881818182	0.00300914182830801
0.046111316	2.3480985E-5	0.002134635	0.00306353089253163
0.04560611	2.5769891E-5	0.00234271736363636	0.00306741929026865
0.045107397	2.7243385E-5	0.00247667136363636	0.00301658277460212
0.044611731	2.4807413E-5	0.00225521936363636	0.00296615067674856
0.044111412	2.1163579E-5	0.00192396172727273	0.00290245379945608
0.043611649	2.2991795E-5	0.00209016318181818	0.0028282337384205
0.04311764	2.4287603E-5	0.00220796390909091	0.00279089136931855
0.042617322	2.161736E-5	0.00196521454545455	0.0027588868126256
0.042117013	2.1543497E-5	0.00195849972727273	0.00271466983516171
0.041614869	2.0245219E-5	0.00184047445454546	0.00268995025174601
0.04111715	2.2170374E-5	0.00201548854545455	0.00270472906476868
0.040620264	2.245518E-5	0.00204138	0.00272364929989785
0.040121098	2.1966293E-5	0.00199693572727273	0.00276425759395774
0.039619292	2.2053743E-5	0.00200488572727273	0.00276900709427353
0.039120374	2.3682773E-5	0.00215297936363636	0.0027603492425817
0.038629354	2.1924766E-5	0.00199316054545455	0.00273881275120633
0.038125372	2.1630457E-5	0.00196640518181818	0.00270794850525806
0.037628805	2.1056328E-5	0.00191421163636364	0.00265655024993292
0.0371251	2.1454709E-5	0.00195042809090909	0.00263358972280523
0.036628328	2.0264987E-5	0.00184227154545455	0.00262493462998523
0.036128205	2.1039628E-5	0.00191269345454546	0.00268108672106384
0.035632502	2.1354941E-5	0.00194135827272727	0.00272483592724303
0.035126497	2.5428127E-5	0.00231164790909091	0.00276821360187884
0.034629883	2.1805544E-5	0.00198232218181818	0.00274013796049223
0.034129946	2.2474012E-5	0.002043092	0.00272667534764637
0.033633204	1.9073979E-5	0.00173399809090909	0.00265147546832772
0.033129747	2.4140307E-5	0.00219457336363636	0.00259590508201459
0.032639479	1.9059588E-5	0.00173268981818182	0.00255640305800989
0.03213104	1.8704966E-5	0.00170045145454545	0.00259450390794766
0.031639996	2.081279E-5	0.00189207181818182	0.00259714811039136
0.031135679	2.4218055E-5	0.00220164136363636	0.00263543967963502
0.030639863	2.0970186E-5	0.00190638054545455	0.00266080872556199
0.030143554	2.0110701E-5	0.00182824554545455	0.0026674463858507
0.02963743	2.1872098E-5	0.00198837254545455	0.0026272749431438
0.029133	2.304686E-5	0.00209516909090909	0.00261554199684556
0.02864249	1.9669698E-5	0.00178815436363636	0.00256659735735531
0.028140649	2.0239635E-5	0.00183996681818182	0.00249795053931929
0.027638179	1.8140271E-5	0.00164911554545455	0.00242812752864347
0.027139281	1.9559294E-5	0.00177811763636364	0.00241753101634044
0.026637491	1.8299739E-5	0.00166361263636364	0.00241627486680174
0.026144238	1.9877152E-5	0.00180701381818182	0.0024231276414708
0.025648293	1.9495462E-5	0.00177231472727273	0.00243338862074964
0.025141774	1.8533621E-5	0.00168487463636364	0.00246497692033073
0.024642048	2.0428421E-5	0.00185712918181818	0.00243990328997332
0.02414286	2.0736715E-5	0.00188515590909091	0.00244349237725709
0.023641302	1.6966278E-5	0.00154238890909091	0.00242764370455029
0.023143953	2.079401E-5	0.00189036454545455	0.00239271388351531
0.022640767	1.7991246E-5	0.00163556781818182	0.00237470011598618
0.022143778	1.8763787E-5	0.00170579881818182	0.00238742628548938
0.021642009	1.8974919E-5	0.00172499263636364	0.00238760444690657
0.021144006	1.9026322E-5	0.00172966563636364	0.00240997235461908
0.020645487	2.0287554E-5	0.00184432309090909	0.00240576156241156
0.020139787	1.8932279E-5	0.00172111627272727	0.00240968140253087
0.019639027	1.8356397E-5	0.00166876336363636	0.00235727008649882
0.01914411	2.0093036E-5	0.00182663963636364	0.00232798782261032
0.018635381	1.5366182E-5	0.00139692563636364	0.00230371471765862
0.018142302	1.9968645E-5	0.00181533136363636	0.00226695562523592
0.017637416	1.7184529E-5	0.00156222990909091	0.00225339903633767
0.017142344	1.6493838E-5	0.00149943981818182	0.00230064351451657
0.016641724	1.9072575E-5	0.00173387045454546	0.00232511566451186
0.016139321	1.9822884E-5	0.00180208036363636	0.0023281777115364
0.015638253	1.9897608E-5	0.00180887345454545	0.0023429984918229
0.015141382	1.5371163E-5	0.00139737845454546	0.00232205420016149
0.014638247	1.9984367E-5	0.00181676063636364	0.00227090498068042
0.014138894	1.8411658E-5	0.00167378709090909	0.00224136953700264
0.013637914	1.599661E-5	0.00145423727272727	0.00223732984677961
0.013141172	1.7705863E-5	0.00160962390909091	0.00221407456116609
0.012640474	1.7053428E-5	0.00155031163636364	0.00218635654683235
0.012140876	1.8809894E-5	0.00170999036363636	0.00215056087952387
0.011639499	1.4863032E-5	0.00135118472727273	0.00210304063916142
0.011146255	1.4737685E-5	0.00133978954545455	0.00205988067332294
0.010641714	1.6368698E-5	0.00148806345454545	0.00202580155150631
0.01014112	1.5363099E-5	0.00139664536363636	0.00200300572492423
0.0096459293	1.5702547E-5	0.00142750427272727	0.00197951094563476
0.0091405023	1.2873167E-5	0.00117028790909091	0.00191574874512054
