H	M	M_over_mass	M_without_diamagnetism
Oe	emu	emu/g	emu/g
x=1.0% at 300K	x=1.0% at 300K	x=1.0% at 300K	x=1.0% at 300K
0.52820325	5.0418494E-5	0.00446181362831858	0.00472999083295408
0.52446386	5.1154936E-5	0.00452698548672566	0.00469679769336226
0.52073155	5.0204195E-5	0.00444284911504425	0.00470637468745682
0.51699107	5.1032162E-5	0.00451612053097345	0.00474906481883353
0.51326247	5.4789661E-5	0.00484864256637168	0.00480249574576794
0.50952082	5.1542525E-5	0.00456128539823009	0.00483376549568332
0.50577643	5.3920524E-5	0.00477172778761062	0.00483550004501912
0.50202554	5.1687826E-5	0.00457414389380531	0.0048287865944929
0.49827688	5.2648729E-5	0.00465917955752212	0.00482073639526896
0.49453151	5.4135387E-5	0.00479074221238938	0.00473646869992166
0.4907776	5.0678643E-5	0.00448483566371681	0.00470463108429462
0.48703706	4.7657105E-5	0.00421744292035398	0.00461586712311623
0.483287	5.2949757E-5	0.00468581920353982	0.00455560115599214
0.47954559	4.7037123E-5	0.00416257725663717	0.0045526307985429
0.47580365	5.0588636E-5	0.00447687044247788	0.00461869947153243
0.47204922	4.99612E-5	0.00442134513274336	0.00465820141838015
0.46830323	5.4059902E-5	0.00478406212389381	0.00473819192986725
0.46455204	5.2080137E-5	0.00460886168141593	0.00475790002677048
0.46079653	5.1743752E-5	0.00457909309734513	0.00471977666541488
0.45704729	5.1568021E-5	0.00456354168141593	0.00466882563774873
0.45330613	4.8602063E-5	0.00430106752212389	0.00470904511705948
0.44955443	5.2245676E-5	0.00462351115044248	0.00473897755403798
0.44581461	5.564749E-5	0.00492455663716814	0.00478292654041567
0.44206805	5.1028914E-5	0.00451583309734513	0.00479955156902505
0.43831902	5.3001825E-5	0.00469042699115044	0.00472814315747806
0.43456229	5.0481096E-5	0.00446735362831859	0.00463628200776942
0.43082103	4.9396493E-5	0.0043713710619469	0.00459231937941329
0.42706969	4.9958875E-5	0.00442113938053097	0.00454652111637583
0.42332791	4.9688141E-5	0.00439718061946903	0.00454809075736808
0.41958876	4.9836399E-5	0.00441030079646018	0.00457495599786986
0.41580088	5.0489478E-5	0.00446809539823009	0.00457550009144541
0.41204258	5.1267678E-5	0.00453696265486726	0.00463282241035586
0.40828959	4.9017809E-5	0.00433785920353982	0.00473852433556706
0.40455456	5.4652069E-5	0.00483646628318584	0.00480655967227605
0.40080471	5.624398E-5	0.00497734336283186	0.00481567559293261
0.39705408	5.1852415E-5	0.0045887092920354	0.00478626584723756
0.39330531	5.0063548E-5	0.00443040247787611	0.00471423518584208
0.38955854	5.0416878E-5	0.00446167061946903	0.00462476932984532
0.38581754	5.2902446E-5	0.00468163238938053	0.00458141348570519
0.38207042	4.8560482E-5	0.00429738778761062	0.00454348992464559
0.37831305	4.8921646E-5	0.00432934920353982	0.00453916034869125
0.37457175	4.8923279E-5	0.00432949371681416	0.00454000804329896
0.37081147	5.2483685E-5	0.00464457389380531	0.00458859926996635
0.36707049	5.0709276E-5	0.00448754654867257	0.00459299323614651
0.36333313	5.0713358E-5	0.00448790778761062	0.00456068186047215
0.35957939	4.8643977E-5	0.00430477672566372	0.00445848430839637
0.35583022	4.8764403E-5	0.00431543389380531	0.00438656710656764
0.35208261	4.6074588E-5	0.00407739716814159	0.00434168873780308
0.34833221	4.7873784E-5	0.00423661805309735	0.00435212177154411
0.34459552	4.8257529E-5	0.00427057778761062	0.00437978608984156
0.34084332	4.9507456E-5	0.00438119079646018	0.00440787818134772
0.33709154	4.8910131E-5	0.00432833017699115	0.00439057973435091
0.33334341	4.7518845E-5	0.00420520752212389	0.00438000743133226
0.32959404	4.7162139E-5	0.00417364061946903	0.00436846764647422
0.32584766	4.920072E-5	0.00435404601769912	0.00439763032785153
0.32210352	4.858562E-5	0.00429961238938053	0.00441923760841659
0.3183591	5.0263054E-5	0.00444805787610619	0.00443150967725203
0.31460783	4.7584387E-5	0.00421100769911504	0.00442755532502187
0.31086166	4.8861107E-5	0.00432399176991151	0.00440222573708873
0.30711795	4.9352306E-5	0.0043674607079646	0.00437283678962024
0.30336607	4.6967111E-5	0.00415638150442478	0.0043825777262477
0.30013569	4.8302629E-5	0.0042745689380531	0.00434537641303335
0.29765198	4.9253493E-5	0.00435871619469027	0.00425524205434785
0.2951627	4.5789556E-5	0.00405217309734513	0.00421757103773259
0.2926747	4.2810181E-5	0.00378851159292035	0.00409877415692683
0.29018192	4.8040631E-5	0.00425138327433628	0.00402806992303548
0.28768935	4.0291805E-5	0.00356564646017699	0.00405850301427257
0.28519343	4.597582E-5	0.00406865663716814	0.00409417373820273
0.28270987	4.7909663E-5	0.00423979318584071	0.00412690331178308
0.2802228	4.463596E-5	0.00395008495575221	0.00417555831486156
0.27772358	4.7698728E-5	0.00422112637168142	0.00416751594846641
0.27524622	4.3823816E-5	0.00387821380530974	0.00418309177248603
0.27273697	4.7241071E-5	0.00418062575221239	0.00421562270884559
0.27026348	4.841607E-5	0.00428460796460177	0.00424487150827211
0.26776327	4.6157759E-5	0.00408475743362832	0.00424533907374374
0.26526965	4.8439404E-5	0.00428667292035398	0.00417474260437525
0.2627973	4.3655892E-5	0.00386335327433628	0.00413464880305124
0.26030538	4.4119028E-5	0.00390433876106195	0.00410872403608662
0.25779174	4.7487062E-5	0.00420239486725664	0.0040834490953512
0.25529339	4.4648409E-5	0.00395118663716814	0.00407929484161044
0.2527941	4.5233652E-5	0.00400297805309735	0.00406737592806241
0.25029758	4.3288951E-5	0.00383088061946903	0.00407449459522107
0.24780401	4.5640734E-5	0.00403900300884956	0.0041275168232991
0.24531147	4.790628E-5	0.00423949380530974	0.00416029945456248
0.24280822	4.6831121E-5	0.00414434699115044	0.00420816501342082
0.24032228	4.53109E-5	0.00400981415929204	0.00424880928964147
0.23781522	4.7550631E-5	0.00420802044247788	0.00423911342188081
0.2353146	4.9435756E-5	0.00437484566371681	0.00426398232244202
0.23282577	4.5191232E-5	0.00399922407079646	0.00428470812506101
0.23032804	4.8555631E-5	0.00429695849557522	0.00422919042463478
0.22783441	4.7258819E-5	0.00418219637168142	0.00417314993839501
0.22530386	4.3855142E-5	0.00388098601769912	0.00411234413702583
0.22282121	4.6126671E-5	0.00408200628318584	0.00402440050783626
0.2203158	4.2582359E-5	0.0037683503539823	0.00398946600449236
0.21782634	4.4013576E-5	0.00389500672566372	0.00403100667193219
0.21532675	4.5171967E-5	0.00399751920353982	0.00400769925442115
0.21282942	4.7490159E-5	0.0042026689380531	0.00402212055494318
0.2103256	4.1169333E-5	0.00364330380530974	0.00399276394899873
0.20784516	4.5028568E-5	0.00398482902654867	0.00394269162735744
0.20533233	4.3104297E-5	0.00381453955752212	0.0038856065230134
0.20284448	4.3133515E-5	0.00381712522123894	0.00386477067684718
0.20034703	4.224366E-5	0.00373837699115044	0.00381103603914606
0.19785052	4.1248899E-5	0.00365034504424779	0.00379314504554601
0.19534886	4.2131996E-5	0.00372849522123894	0.00375586787235268
0.19285838	4.255156E-5	0.00376562477876106	0.00373913059720754
0.19034761	3.9886179E-5	0.0035297503539823	0.00372310041960973
0.18783932	4.171617E-5	0.00369169646017699	0.00371532526071936
0.18534415	4.0826217E-5	0.00361293955752212	0.00368488420164516
0.18284698	4.2248914E-5	0.00373884194690265	0.00367612525974609
0.18035557	3.8966712E-5	0.00344838159292035	0.00367293879853274
0.17785469	4.0621102E-5	0.00359478778761062	0.00367364110708714
0.17535767	4.2306218E-5	0.00374391309734513	0.00365703795658345
0.17285841	4.0579118E-5	0.00359107238938053	0.00370077606390691
0.17036819	3.9693736E-5	0.00351272	0.00370890250293581
0.16787164	4.3390831E-5	0.00383989654867257	0.003649366454018
0.16537231	4.0852794E-5	0.00361529150442478	0.00358995819609857
0.16287967	3.6755863E-5	0.00325273123893805	0.00356335939834403
0.16037797	3.8212843E-5	0.00338166752212389	0.00348799518748043
0.15788255	4.1578562E-5	0.00367951876106195	0.00343115966812917
0.15538631	3.6765274E-5	0.00325356407079646	0.00344394605928823
0.15288981	3.5740916E-5	0.00316291292035398	0.00341766917895328
0.15038872	4.0275702E-5	0.0035642214159292	0.00338812923009603
0.14787708	3.7183599E-5	0.00329058398230088	0.00342279002850116
0.14537548	3.8146728E-5	0.00337581663716814	0.00346895732767953
0.14288042	3.8744619E-5	0.00342872734513274	0.00343673270774288
0.14037182	4.0181539E-5	0.00355588840707965	0.00345715835999897
0.13785643	3.5871198E-5	0.00317444230088496	0.00342832637931764
0.13535458	3.9940012E-5	0.00353451433628319	0.00338612580656735
0.13288232	3.6073675E-5	0.00319236061946903	0.00335982307699446
0.13037882	3.7120176E-5	0.00328497132743363	0.00337468386332386
0.12788073	3.8187456E-5	0.00337942088495575	0.00333336745097763
0.12537489	3.7951482E-5	0.0033585382300885	0.00333873812591545
0.12287898	3.5394353E-5	0.00313224362831858	0.00328513988732113
0.12037256	3.7643905E-5	0.00333131902654867	0.0032366414898244
0.11788205	3.3780797E-5	0.0029894510619469	0.00323795134071764
0.11538737	3.6466381E-5	0.00322711336283186	0.00325044439188722
0.11287807	3.8247142E-5	0.00338470283185841	0.0032507048407856
0.11037365	3.554618E-5	0.0031456796460177	0.0032674118529912
0.1078939	3.6311755E-5	0.0032134296460177	0.00327429841860771
0.1053935	3.579792E-5	0.00316795752212389	0.00323755587137192
0.10288544	3.8390168E-5	0.00339736	0.00319014227841357
0.10160785	3.3795433E-5	0.00299074628318584	0.00313653483621385
0.10113021	3.2835523E-5	0.00290579849557522	0.00307456388956595
0.10061217	3.4803951E-5	0.00307999566371681	0.0030349540975759
0.10013	3.3263811E-5	0.00294370008849558	0.00302311670722762
0.099630749	3.5197526E-5	0.00311482530973451	0.00302614303792982
0.099145857	3.1762308E-5	0.00281082371681416	0.00304449800841582
0.09865731	3.4525515E-5	0.00305535530973451	0.00307480273362207
0.098125932	3.6198268E-5	0.00320338654867257	0.00308771605976566
0.097621835	3.4520396E-5	0.00305490230088496	0.00305408361061456
0.097145335	3.4242125E-5	0.00303027654867257	0.00296037085816357
0.096687675	2.9620005E-5	0.00262123938053097	0.00284819802203386
0.096005767	3.1128378E-5	0.00275472371681416	0.00278319094850997
0.09567619	3.0297607E-5	0.00268120415929204	0.00276745965984347
0.095165145	3.1455818E-5	0.0027837007079646	0.00284305103112089
0.094698169	3.207472E-5	0.00283847079646018	0.0029160518673542
0.094166996	3.481204E-5	0.00308071150442478	0.00298833098102461
0.093656106	3.4082298E-5	0.00301613256637168	0.00301166870337079
0.093169515	3.3904135E-5	0.00300036592920354	0.00299684878450535
0.09267968	3.2362685E-5	0.00286395442477876	0.00300146404323622
0.092163437	3.2420334E-5	0.00286905610619469	0.00299910818724381
0.091666653	3.649509E-5	0.00322965398230089	0.00299968906469001
0.09117934	3.2342318E-5	0.00286215203539823	0.00299369915641577
0.090684668	3.3159832E-5	0.00293449840707965	0.00293166589452011
0.090170071	3.2288255E-5	0.00285736769911504	0.0028749306769646
0.089680597	2.9886565E-5	0.00264482876106195	0.00287289110457906
0.089181084	3.3667594E-5	0.00297943309734513	0.00282142833737151
0.088690013	3.2369167E-5	0.00286452805309735	0.0028237000353736
0.088185045	2.8296866E-5	0.00250414743362832	0.00281603337506755
0.087695365	3.3693881E-5	0.00298175938053097	0.00275773612205501
0.08720167	3.0091254E-5	0.00266294283185841	0.00268855664772509
0.086708747	2.9356031E-5	0.00259787884955752	0.00265079756306027
0.086206197	2.699452E-5	0.00238889557522124	0.00260265061771732
0.085688869	2.9489278E-5	0.00260967061946903	0.00264262650597646
0.085200168	3.0731494E-5	0.00271960123893805	0.00271547669675176
0.084708274	3.1941661E-5	0.00282669566371681	0.00278609375363247
0.084214938	3.1914255E-5	0.0028242703539823	0.0028082491975828
0.083703743	3.0895793E-5	0.00273414097345133	0.00283985392379449
0.083215504	3.1161104E-5	0.00275761982300885	0.00286129670057002
0.082726235	3.391589E-5	0.00300140619469027	0.00288049022432023
0.082225076	3.2396185E-5	0.00286691902654867	0.00291995685418942
0.081723659	3.1993722E-5	0.00283130283185841	0.00290578651403403
0.081224506	3.3834419E-5	0.00299419637168142	0.00285513331223766
0.080725406	3.0182111E-5	0.00267098327433628	0.0028039428678724
0.080234852	3.0882031E-5	0.00273292309734513	0.00270925873048964
0.079737861	2.9756963E-5	0.00263335955752212	0.00263564144171727
0.079241892	2.6823132E-5	0.00237372849557522	0.00264561469779796
0.078736599	3.0264148E-5	0.00267824318584071	0.00274297370461419
0.078224668	3.1941024E-5	0.0028266392920354	0.0028140553597648
0.077761438	3.6596962E-5	0.00323866920353982	0.0028952064553363
0.077234987	2.9192362E-5	0.00258339486725664	0.00286728137530144
0.076747818	3.296656E-5	0.00291739469026549	0.00280612962465135
0.076251175	2.8933326E-5	0.00256047132743363	0.00274000937982539
0.075744443	3.0959741E-5	0.00273980008849558	0.00277801952377229
0.075266952	3.1125564E-5	0.00275447469026549	0.00279349036451253
0.074764338	3.2910674E-5	0.00291244902654867	0.00278420599489129
0.074264606	3.1783162E-5	0.00281266920353982	0.00271395260098363
0.07377651	2.7360262E-5	0.00242126212389381	0.00266849162248655
0.073255569	2.7899857E-5	0.00246901389380531	0.00266486062810965
0.072770459	3.1433205E-5	0.00278169955752212	0.00270493151813006
0.07227562	3.2738016E-5	0.00289716955752212	0.00278616741746655
0.071767702	3.1031964E-5	0.00274619150442478	0.00282850145786476
0.071266992	3.1658336E-5	0.00280162265486726	0.00280364131324188
0.070776218	3.1467087E-5	0.00278469796460177	0.0027920788020922
0.070283644	3.0116539E-5	0.00266518044247788	0.00274942784748989
0.069779177	3.2423409E-5	0.0028693282300885	0.00270060059759512
0.069288146	2.7481771E-5	0.00243201513274336	0.00266983310122026
0.068785737	2.9738363E-5	0.00263171353982301	0.00265269440524473
0.068283688	3.026111E-5	0.00267797433628319	0.00260903740930104
0.067790239	2.9619434E-5	0.00262118884955752	0.00261841244019994
0.067300907	2.7595449E-5	0.00244207513274336	0.00259491739026592
0.066792527	2.9649903E-5	0.00262388522123894	0.0026443169782909
0.066280029	2.8663956E-5	0.00253663327433628	0.00273387584356728
0.065800942	3.4343516E-5	0.00303924920353982	0.00277107687643081
0.06530497	3.2864382E-5	0.00290835238938053	0.00275470577094173
0.064806217	2.7485927E-5	0.00243238292035398	0.0027421257899607
0.064309008	2.9370011E-5	0.00259911601769912	0.00268035132547089
0.063812057	3.1741077E-5	0.00280894486725664	0.00270437422655536
0.063313302	2.9766797E-5	0.00263422982300885	0.00273439800069938
0.062812594	3.293435E-5	0.00291454424778761	0.00270030563261462
0.062309003	2.8129578E-5	0.00248934318584071	0.00267712349343848
0.061824921	2.821918E-5	0.00249727256637168	0.00266679687418001
0.0613186	3.1809385E-5	0.00281498982300885	0.00266490088827395
0.060832049	2.9619465E-5	0.00262119159292035	0.00267404481794558
0.060334582	3.1184817E-5	0.00275971831858407	0.00264333282620105
0.059862239	2.752378E-5	0.00243573274336283	0.0025947929760895
0.05931875	2.8060617E-5	0.00248324044247788	0.00254388411987424
0.058807228	2.9649985E-5	0.00262389247787611	0.00252079454165049
0.058312131	2.6418804E-5	0.00233794725663717	0.00251249077498735
0.057823623	2.9716235E-5	0.00262975530973451	0.00248473519526376
0.057318383	2.6532497E-5	0.0023480085840708	0.00246592672405509
0.056807996	2.70887E-5	0.00239723008849558	0.00249245039188817
0.05631784	2.8409556E-5	0.00251412	0.00250067410069829
0.05581471	2.920214E-5	0.00258426017699115	0.00254521361858667
0.055309008	2.8513363E-5	0.00252330646017699	0.00254253121743751
0.054822508	2.905478E-5	0.00257121946902655	0.0024694346999192
0.054320717	2.6639628E-5	0.00235748920353982	0.00241347147023261
0.053839931	2.406928E-5	0.00213002477876106	0.00241182876306242
0.053323365	2.7937369E-5	0.00247233353982301	0.00244374750117248
0.052812051	2.9580451E-5	0.00261773902654867	0.00246469307450082
0.052327399	2.905399E-5	0.00257114955752212	0.00246191494190036
0.051725216	2.4989894E-5	0.00221149504424779	0.00242447944304637
0.0512208	2.573647E-5	0.00227756371681416	0.00242649624166746
0.050721069	2.8108601E-5	0.00248748681415929	0.00248066460911204
0.050210732	3.0171029E-5	0.00267000256637168	0.00254943935058879
0.049721041	2.9768549E-5	0.00263438486725664	0.00255625361877664
0.049223368	2.7610793E-5	0.00244343300884956	0.00249827957564455
0.04872374	2.6667173E-5	0.00235992681415929	0.0024326385644746
0.048227716	2.6069202E-5	0.00230700902654867	0.00236644965807095
0.047723867	2.7399632E-5	0.00242474619469027	0.00233279700602425
0.047219038	2.4791837E-5	0.00219396787610619	0.00227986788511919
0.046723683	2.5820532E-5	0.00228500283185841	0.00225809748846966
0.046210927	2.3163835E-5	0.00204989690265487	0.00225185640549926
0.045725971	2.669547E-5	0.00236243097345133	0.00228997133611443
0.045223202	2.6307655E-5	0.0023281110619469	0.00232130680250361
0.044718734	2.6820655E-5	0.0023735092920354	0.00238094157760351
0.044229557	2.6195139E-5	0.00231815389380531	0.00233414968943322
0.043715463	2.809106E-5	0.00248593451327434	0.00232981896504139
0.043223505	2.2061846E-5	0.00195237575221239	0.00232750396249132
0.04272465	2.8453727E-5	0.0025180289380531	0.0022920444860161
0.042234236	2.6500714E-5	0.00234519592920354	0.00225436294957554
0.041718135	2.3078662E-5	0.00204235946902655	0.00230306594401179
0.041232098	2.4903445E-5	0.00220384469026549	0.0022685502330797
0.040718879	2.8741381E-5	0.00254348504424779	0.00228045906325
0.04022965	2.4026719E-5	0.00212625831858407	0.00227769492277268
0.039725646	2.6118833E-5	0.00231140115044248	0.00225697567187518
0.039233122	2.3086207E-5	0.00204302716814159	0.00218224357524369
0.038733649	2.6251737E-5	0.00232316256637168	0.00216658633410761
0.03822671	2.2114081E-5	0.00195699831858407	0.00215830004029006
0.037736966	2.4570484E-5	0.00217437911504425	0.00218782912527369
0.037233271	2.5412858E-5	0.00224892548672566	0.00217070001613929
0.036737402	2.5446519E-5	0.00225190433628319	0.00214964199736094
0.036236435	2.2741393E-5	0.00201251265486726	0.00211135180351773
0.03574283	2.1551591E-5	0.00190722044247788	0.00209839749207035
0.035246084	2.4411999E-5	0.00216035389380531	0.0021183334920303
0.034738734	2.5259338E-5	0.0022353396460177	0.00221864241111361
0.034242195	2.495312E-5	0.0022082407079646	0.00226749487162566
0.033747148	2.8477948E-5	0.00252017238938053	0.00225921762451484
0.033245204	2.3050018E-5	0.00203982460176991	0.00221941730121336
0.032743053	2.4390425E-5	0.00215844469026549	0.00219784163423178
0.032246668	2.3546843E-5	0.0020837914159292	0.00218566171668033
0.031739782	2.5949614E-5	0.00229642601769912	0.00222929595706624
0.03125045	2.5956009E-5	0.00229699194690266	0.00222410831236443
0.030746961	2.5094101E-5	0.00222071690265487	0.00216970786216702
0.030256084	2.306293E-5	0.00204096725663717	0.00209477909076696
0.029748426	2.1160657E-5	0.00187262451327434	0.00207674164013833
0.029246996	2.3318702E-5	0.00206360194690266	0.00210897869438615
0.028747521	2.5987493E-5	0.00229977814159292	0.00211762419791959
0.028251445	2.5470245E-5	0.00225400398230089	0.00208868938819459
0.027746566	2.0639842E-5	0.00182653469026549	0.00203472389447205
0.027242202	2.0595236E-5	0.00182258725663717	0.0019744247745118
0.026744376	2.3264027E-5	0.00205876345132743	0.00201598883067002
0.026241762	2.256306E-5	0.00199673097345133	0.00208860206911584
0.025744759	2.7082842E-5	0.00239671168141593	0.00212168260435042
0.025252647	2.264369E-5	0.00200386637168142	0.0021008193958581
0.024762487	2.2692596E-5	0.00200819433628319	0.00203657093650751
0.024269017	2.2436254E-5	0.00198550920353982	0.00192828369241841
0.023748386	2.0271632E-5	0.00179394973451327	0.00196193467515919
0.02324172	2.0004376E-5	0.00177029876106195	0.0019442290161488
0.022738405	2.7363986E-5	0.00242159168141593	0.00196697548092082
0.022261476	1.8401501E-5	0.0016284514159292	0.00197882148827444
0.0217343	2.3898291E-5	0.00211489300884956	0.00190506972082055
0.021263195	2.0677282E-5	0.00182984796460177	0.00177954942493283
0.020759931	1.7095713E-5	0.00151289495575221	0.00174335322950158
0.020260533	1.8875445E-5	0.00167039336283186	0.00171485848221409
0.019757217	1.9280901E-5	0.00170627442477876	0.00174680438772375
0.019256788	2.2138707E-5	0.00195917761061947	0.00180742107438202
0.01875038	2.0109907E-5	0.00177963778761062	0.00184950208566777
0.018248508	2.0590854E-5	0.00182219946902655	0.00185620230762774
0.017751583	2.1836433E-5	0.00193242769911504	0.00181057752210967
0.017255689	1.9908618E-5	0.00176182460176991	0.00180720046369792
0.016755363	1.8413972E-5	0.00162955504424779	0.00177081634845134
0.01625782	2.1546966E-5	0.00190681115044248	0.00177215394252375
0.015753577	1.8197985E-5	0.00161044115044248	0.00179510329516473
0.015252117	2.2354555E-5	0.00197827920353982	0.00181723644431043
0.014749729	2.0041926E-5	0.0017736217699115	0.00184234471503073
0.014257031	2.0248963E-5	0.00179194362831858	0.00189632135629301
0.013755571	2.2777508E-5	0.00201570867256637	0.00189513222055467
0.013254111	2.218488E-5	0.00196326371681416	0.00189781924125346
