Voltage	Current
V	nA
x=1.4%	x=1.4%
-0.00115515990182757	-0.01187154
0.100792497396469	0.41442699
0.202762961387634	0.44072732
0.304392039775848	0.61928751
0.406340539455414	0.51141602
0.508301019668579	0.56492372
0.609867632389069	0.56613286
0.712155878543854	0.62513178
0.814117848873138	0.64342159
0.916078686714173	0.51720989
1.01770031452179	0.72786471
1.11965095996857	0.66337308
1.22161817550659	0.69713069
1.32340812683105	0.68639827
1.42573189735413	0.73658141
1.52801847457886	0.78777068
1.62999522686005	0.74670803
1.73230361938477	0.89070556
1.8342696428299	0.85054858
1.93721163272858	0.97716268
2.03916049003601	0.9506117
2.14147186279297	1.04563558
2.24374175071716	1.10649889
2.3457338809967	1.11466081
2.44800162315369	1.27981892
2.55030465126038	1.31952127
2.65218925476074	1.48100221
2.75413751602173	1.5390943
2.85576868057251	1.65573089
2.95772123336792	1.84507498
3.05967378616333	1.91712513
3.16194009780884	2.14163465
3.26389837265015	2.22562435
3.36548948287964	2.45935405
3.46742510795593	2.59750665
3.56936979293823	2.78604162
3.67100930213928	3.04027892
3.77295112609863	3.17706994
3.87456703186035	3.54200047
3.97657108306885	3.67027964
4.0788950920105	3.97676336
4.18087244033813	4.1856012
4.28316068649292	4.45177983
4.38580989837646	4.77348205
4.48811912536621	4.95980146
4.59041404724121	5.34543698
4.69236612319946	5.63277869
4.79465484619141	5.98097882
4.89663505554199	6.29572972
4.99893426895142	6.64584299
4.99892616271973	6.28504848
4.89794778823853	5.56753488
4.79662370681763	5.1679363
4.69530963897705	4.85212714
4.59434986114502	4.56342875
4.4930248260498	4.1452437
4.39203691482544	3.92063182
4.29073095321655	3.59374508
4.18942022323608	3.27985439
4.08842182159424	3.05715719
3.98709893226624	2.74548295
3.88601922988892	2.5283784
3.78541731834412	2.27923191
3.68445944786072	2.06832507
3.58380031585693	1.85449511
3.48284864425659	1.65427194
3.38186860084534	1.43459788
3.28126907348633	1.25573629
3.18031144142151	1.09909259
3.07964634895325	0.92950053
2.97868251800537	0.77532603
2.87773895263672	0.67017547
2.77710461616516	0.49216936
2.67613363265991	0.37749634
2.5753071308136	0.30040878
2.47366309165955	0.20266416
2.37236022949219	0.08270049
2.27104830741882	0.01634507
2.17007517814636	-0.06296371
2.06875395774841	-0.10906771
1.96776604652405	-0.17779528
1.86648690700531	-0.21261248
1.76518678665161	-0.2472787
1.6642107963562	-0.28940197
1.56288278102875	-0.33112238
1.46190083026886	-0.35581205
1.3605877161026	-0.32049061
1.25929665565491	-0.40342713
1.15866088867188	-0.42872134
1.05769157409668	-0.43058565
0.957062125205993	-0.45643428
0.856086373329163	-0.47346482
0.755093812942505	-0.50339455
0.654481410980225	-0.45688775
0.553540170192719	-0.51987126
0.452875018119812	-0.50818155
0.351923942565918	-0.55927407
0.25095146894455	-0.54249516
0.15031835436821	-0.56229682
0.0493379570543766	-0.57544786
-0.0504862070083618	-0.52823484
-0.151159659028053	-0.59051225
-0.252101302146912	-0.57892374
-0.352756559848785	-0.59439215
-0.453732639551163	-0.64341887
-0.554710209369659	-0.69088291
-0.65533310174942	-0.67022404
-0.756300926208496	-0.69209199
-0.857277750968933	-0.75447087
-0.957937002182007	-0.7722572
-1.05890655517578	-0.83665125
-1.15957021713257	-0.85217056
-1.26053154468536	-0.85640361
-1.36183345317841	-0.93137875
-1.46283602714539	-0.94654562
-1.5641610622406	-0.98352992
-1.66516041755676	-1.05769837
-1.76645147800446	-1.11564358
-1.86777424812317	-1.20301391
-1.96873342990875	-1.19399568
-2.07004928588867	-1.33230704
-2.17106437683105	-1.3670719
-2.27234983444214	-1.47550439
-2.37367749214172	-1.5559225
-2.47466564178467	-1.63749758
-2.5762836933136	-1.7650269
-2.6774275302887	-1.90026528
-2.77838850021362	-1.99418571
-2.8790431022644	-2.14282814
-2.98000931739807	-2.27892061
-3.08064270019531	-2.42182074
-3.18162226676941	-2.56345611
-3.28259015083313	-2.8309064
-3.38320660591125	-2.96700375
-3.48417663574219	-3.18931037
-3.58482146263123	-3.39493433
-3.68580293655396	-3.58620378
-3.78675174713135	-3.80171006
-3.88739204406738	-4.11546308
-3.98848628997803	-4.34004477
-4.08950614929199	-4.58250193
-4.19081926345825	-4.86854512
-4.29213047027588	-5.15444354
-4.39314031600952	-5.46729151
-4.49445390701294	-5.80055026
-4.59545183181763	-6.06488282
-4.69673013687134	-6.44308473
-4.79804658889771	-6.77014222
-4.89903926849365	-7.1628059
-5.00035905838013	-7.55012941
-5.00035333633423	-6.99920877
-4.8990478515625	-6.20978913
-4.79803895950317	-5.81481308
-4.69673681259155	-5.43141798
-4.59544467926025	-5.08712494
-4.4944486618042	-4.75120121
-4.39312362670898	-4.46464776
-4.29214143753052	-4.09999901
-4.19082641601563	-3.8235819
-4.0894832611084	-3.58474339
-3.98847198486328	-3.22664317
-3.88739895820618	-2.99783998
-3.78676438331604	-2.75573209
-3.68578553199768	-2.49583665
-3.58482098579407	-2.29010788
-3.48417258262634	-2.0624622
-3.38319993019104	-1.86932869
-3.28259205818176	-1.6665217
-3.18163418769836	-1.47580737
-3.08066511154175	-1.31935685
-2.98002171516418	-1.12602339
-2.87904858589172	-1.01738939
-2.77839493751526	-0.86169394
-2.6774308681488	-0.7398584
-2.57629895210266	-0.6022533
-2.47467041015625	-0.51840932
-2.37366914749146	-0.36155542
-2.27235913276672	-0.28254912
-2.17106795310974	-0.25397948
-2.07006883621216	-0.16041163
-1.96872401237488	-0.070572
-1.8677818775177	0.00455458
-1.76647186279297	0.06143845
-1.66517043113709	0.04793566
-1.56415414810181	0.16719393
-1.46284687519073	0.18890942
-1.36183869838715	0.2355646
-1.26050531864166	0.25440791
-1.15955793857574	0.302978
-1.05893218517303	0.39558312
-0.957927703857422	0.37245718
-0.857283234596252	0.37094525
-0.756304562091827	0.41457801
-0.655326545238495	0.45135801
-0.55471932888031	0.49806359
-0.453732669353485	0.4641556
-0.352746725082397	0.52416249
-0.252117514610291	0.52370919
-0.15113365650177	0.55172256
-0.050496231764555	0.56023686
0.049337949603796	0.58160055
0.150317206978798	0.62397265
0.250956386327744	0.57243082
0.351920753717423	0.6399451
0.45290806889534	0.60885808
0.553536176681519	0.63223643
0.654488146305084	0.6488628
0.755101978778839	0.67410499
0.856091916561127	0.65410233
0.957043409347534	0.67098105
1.05768489837646	0.77310935
1.15867626667023	0.71778727
1.25930202007294	0.76807083
1.36058914661407	0.74413936
1.46191847324371	0.78293455
1.56288731098175	0.83367013
1.66422271728516	0.78726692
1.76519811153412	0.88450758
1.86650168895721	0.91635061
1.96777963638306	0.98915476
2.06876826286316	1.08961962
2.17008662223816	1.05001818
2.27106261253357	1.13012821
2.37236881256104	1.20565369
2.47368669509888	1.31503686
2.57530474662781	1.4056275
2.67613744735718	1.48432666
2.7771008014679	1.63769354
2.87774896621704	1.6897922
2.97869801521301	1.89888416
3.07966113090515	2.01310346
3.18032598495483	2.16637264
3.28127646446228	2.34427633
3.38186764717102	2.49421928
3.48285007476807	2.74417289
3.58381581306458	2.83607271
3.6844642162323	3.08275339
3.78542494773865	3.2729508
3.88605237007141	3.49685969
3.98710417747498	3.73491904
4.08843946456909	3.9711181
4.18943643569946	4.30002389
4.29075813293457	4.48533521
4.39206171035767	4.77050754
4.49306440353394	5.09084597
4.59436511993408	5.31228173
4.69533729553223	5.6781233
4.79663562774658	6.02657524
4.89793348312378	6.3233867
4.99893045425415	6.69884681
4.99894857406616	6.33477448
4.89664077758789	5.58254554
4.79466676712036	5.19403454
4.69236993789673	4.8230091
4.59041976928711	4.47551196
4.48812627792358	4.21124868
4.3858323097229	3.82137877
4.28318691253662	3.57258112
4.18088340759277	3.26070926
4.07888603210449	3.01815972
3.97655606269836	2.76200529
3.87457609176636	2.44695864
3.77295899391174	2.29686403
3.67101693153381	1.99677985
3.56938886642456	1.81897652
3.46742534637451	1.59627833
3.36548805236816	1.41535217
3.26390957832336	1.24439936
3.1619439125061	1.01399411
3.05969262123108	0.92310204
2.95773816108704	0.72161777
2.85577917098999	0.63273997
2.75414681434631	0.45433138
2.65220522880554	0.37215508
2.5503101348877	0.29295183
2.44801449775696	0.12708859
2.34573841094971	0.09025804
2.2437481880188	-0.01282887
2.1414589881897	-0.07591312
2.03914451599121	-0.13950126
1.93721890449524	-0.20409707
1.83427953720093	-0.25312341
1.73230195045471	-0.2711619
1.6299911737442	-0.29363442
1.52802753448486	-0.36311801
1.42570853233337	-0.38508607
1.32342672348022	-0.35928857
1.22160959243774	-0.44182194
1.11966514587402	-0.41204362
1.01771450042725	-0.47810061
0.916090428829193	-0.42494253
0.814126491546631	-0.47200355
0.712169170379639	-0.4981543
0.609875619411469	-0.44131823
0.508309125900268	-0.54566945
0.406347364187241	-0.51790583
0.304391026496887	-0.53639793
0.202766999602318	-0.52445615
0.100806593894958	-0.54964944
-0.00113702798262239	-0.57821919
