Voltage	Current
V	mA
x=15%	x=15%
3.643233794719E-4	-6.0253913E-7
0.333659201860428	5.4746476508E-4
0.66605669260025	0.00123733536839
0.999271392822265	0.00211026122088
1.33264470100403	0.00322596883962
1.66596627235413	0.00454985593024
1.99987101554871	0.00601700276093
2.33384776115417	0.0076788410297
2.66710734367371	0.00949108380155
3.00014543533325	0.01159313069365
3.33326816558838	0.01362031161989
3.66579508781433	0.01590481224412
3.99903774261475	0.01871065069281
4.33303833007813	0.02149579995603
4.66628408432007	0.02413310903648
5.00026416778564	0.02693734495551
5.33422994613647	0.02965464955196
5.66678953170776	0.03258846481913
5.99997711181641	0.03570544504328
6.3331241607666	0.03900067531504
6.6656756401062	0.04247609103913
6.99963283538818	0.04612333214027
7.33360624313354	0.04945654291078
7.66718673706055	0.05287962630973
8.00079822540283	0.05690927719115
8.00081634521484	0.06333396595437
7.67413711547852	0.06009400385665
7.34716320037842	0.05681029142579
7.02013540267944	0.0535530380148
6.69342184066772	0.05011753819417
6.36711978912354	0.0468496036774
6.0408501625061	0.04363585321698
5.7149543762207	0.04057080877828
5.38871479034424	0.03752005068236
5.06146383285522	0.03432804805925
4.73444223403931	0.03133420977974
4.40778398513794	0.0283825029328
4.08074474334717	0.02552536898293
3.75422620773315	0.02281706474605
3.42830109596252	0.02013907396758
3.10211253166199	0.01763334876159
2.77585649490356	0.01513616007287
2.44948148727417	0.01278888521483
2.12248110771179	0.01045140106726
1.79564428329468	0.00790828471509
1.46887016296387	0.00577555738346
1.14214730262756	0.0041046005208
0.815843462944031	0.0022518163405
0.490042954683304	9.0192662583E-4
0.163709074258804	1.9931185591E-4
-0.163383185863495	-1.7956246268E-4
-0.489447116851807	-6.6592662051E-4
-0.815543293952942	-0.00144417333559
-1.1418604850769	-0.00243128306465
-1.46833920478821	-0.00357393946615
-1.79539108276367	-0.00480025164507
-2.12240362167358	-0.00619187903794
-2.44913864135742	-0.00765544064052
-2.77585291862488	-0.0093140934041
-3.10198068618774	-0.01124224672822
-3.42785429954529	-0.01326206165686
-3.7541241645813	-0.01545172563056
-4.08065605163574	-0.01800829522836
-4.407386302948	-0.02036052137555
-4.7343955039978	-0.02274124381074
-5.06143140792847	-0.02537054388085
-5.38871765136719	-0.02981600482599
-5.71497535705566	-0.03268603904871
-6.04087495803833	-0.03603102231864
-6.36717224121094	-0.03928075602744
-6.69348526000977	-0.04246336902725
-7.02020931243896	-0.04578037987812
-7.34722948074341	-0.04894857556792
-7.67425203323364	-0.05128939665155
-8.00094318389893	-0.05505009539775
-8.00093269348145	-0.05776837133453
-7.67426633834839	-0.05419099761639
-7.34726715087891	-0.0509994897584
-7.02021551132202	-0.0476148816233
-6.69347715377808	-0.0447427664767
-6.36716794967651	-0.04121336314711
-6.04089069366455	-0.03989732795162
-5.71494197845459	-0.03643949094112
-5.38873052597046	-0.03298591764178
-5.06144285202026	-0.03013485365955
-4.73440885543823	-0.02655770003912
-4.40740156173706	-0.02408899672446
-4.0806770324707	-0.02123560989276
-3.75414323806763	-0.01958578650374
-3.42785501480103	-0.01639561924094
-3.10196280479431	-0.01403020633006
-2.77570414543152	-0.01235186300619
-2.44917631149292	-0.00970751534624
-2.12244868278503	-0.00788217039371
-1.79541826248169	-0.00619778347755
-1.46834015846252	-0.00467765221401
-1.14187169075012	-0.00327280440615
-0.815580725669861	-0.00203386593967
-0.489517778158188	-9.6473513622E-4
-0.163376167416573	-2.1356791535E-4
0.163706973195076	1.9593150569E-4
0.490069568157196	7.259621384E-4
0.815831422805786	0.00147352568547
1.14210629463196	0.00236038704315
1.46885335445404	0.00345823741554
1.7955869436264	0.004868627002
2.12255358695984	0.00627694043942
2.44957494735718	0.00992414243228
2.77584767341614	0.01277332921745
3.10208868980408	0.01481930758018
3.42827939987183	0.01725802212604
3.75420761108398	0.01986815550481
4.08073234558105	0.02257831329189
4.40777349472046	0.02533412225603
4.73442506790161	0.02817617314577
5.06144905090332	0.031270650652
5.38869857788086	0.0343826104654
5.71494293212891	0.03726037539309
6.04083490371704	0.04035029633087
6.36710262298584	0.04372944385977
6.69338655471802	0.04676507523982
7.02011346817017	0.0498540175613
7.34715032577515	0.05365481774788
7.67413473129272	0.05717560998164
8.00080108642578	0.06110938556958
8.00079917907715	0.06261481757974
7.66719770431519	0.05920271360083
7.33360528945923	0.05580276047112
6.99961709976196	0.05250413596514
6.6656641960144	0.049149060942
6.33313226699829	0.04597316365107
5.99998044967651	0.0430612344644
5.66678905487061	0.03994407961727
5.33422994613647	0.03697339707287
5.00026607513428	0.03393879524083
4.6662974357605	0.03094108251389
4.33304500579834	0.02800681795634
3.99906349182129	0.02518231849535
3.66581106185913	0.02238401611976
3.33327865600586	0.01970573794097
3.00015425682068	0.01712779521768
2.66697192192078	0.01467511901865
2.33374738693237	0.01229092777066
1.99993777275085	0.00981525226962
1.66605484485626	0.0076182104749
1.33268964290619	0.00559126965527
0.999310493469238	0.00378481217922
0.666090846061707	0.00218481795855
0.333658248186111	5.7411608623E-4
3.6128400824964E-4	4.733149E-8
